participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
24,0.0,1.0,0.5,0.5882000923156738,0.28784894943237305,-0.0006254368666752729,0.23653073888532922,0.23653073888532922,0.2298479339350825,101,9,56,33.44444444444444,2,15.5,24.71954495029088,160.91326087960184,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.46374988555908203,3.2992643092268255,-0.0007355062244260594,-0.0350713315798121,-0.0350713315798121,-0.04349374669832549,116,10,38,16.3,4,45.5,25.0317915473494,150.9961114473114,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0.5213500261306763,15.27474737578425,0.000692462726345328,0.035011634773233026,0.035011634773233026,0.025940520369607412,245,11,39,20.90909090909091,4,24.0,14.523857273968984,113.27330578999539,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0.9647998809814453,17.749500036239624,-0.003694973270473915,0.2205441892981863,0.2205441892981863,0.20848480785612467,111,11,47,23.09090909090909,6,13.333333333333334,12.757526635724465,71.43199158090619,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.6164499521255493,0.3738985061645508,0.001742309064888213,0.24274768732509025,0.24274768732509025,0.23366528231164682,348,13,61,20.153846153846153,2,30.5,8.683786300139253,26.847656028510155,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0.314849853515625,39.79165732860565,-0.003188693383205195,-0.18780110630334593,-0.18780110630334593,-0.20374530807733016,31,16,39,17.5,5,10.0,10.17165808943768,58.45695260709739,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0.26599979400634766,39.98795175552368,-0.005274310598803157,-0.3606380354456541,-0.3606380354456541,-0.36618316768640097,219,10,90,29.8,3,12.0,2.9225065170066262,13.537833126444605,1,9.0,2.9580332688094813,20.802419809174673
16,1.0,1.0,1.0,0.25514984130859375,371.8947004079819,-0.0069883129391192554,-1.2940396404399925,-1.2940396404399925,-1.2803415359506285,87,9,91,32.111111111111114,2,23.0,16.8971878678851,54.61981298120046,1,7.5,8.592739514452127,17.99483166233977
11,1.0,1.0,1.0,0.23815011978149414,5.759738922119141,0.00040924597376600384,-0.06347689032554626,-0.06347689032554626,-0.06206296756863594,307,13,35,18.615384615384617,3,29.666666666666668,16.184046996664502,117.85961014854026,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0.2091999053955078,162.31989669799805,-0.007965011587496533,-0.6939200758934021,-0.6939200758934021,-0.6855303645133972,198,13,56,22.153846153846153,3,17.0,29.601461423648534,142.24068780636378,1,8.5,3.3717794892278574,18.895799353382774
25,1.0,1.0,1.0,0.20504975318908691,166.1099992394447,-0.0034578655746016324,-0.5817842475172519,-0.5817842475172519,-0.5772404782717669,43,10,52,24.8,2,43.0,17.318896919958547,65.59103528519117,1,9.0,15.773436681543426,33.301926981949634
7,1.0,1.0,1.0,0.28474998474121094,17.629949927330017,-0.004194765341291308,-0.18245005407253234,-0.18245005407253234,-0.19281563789564246,233,4,207,81.5,2,11.5,14.50509242182144,46.71358460922572,2,8.5,3.9964729333426394,9.068259129557772
7,1.0,1.0,1.0,0.15000009536743164,1.9081000089645386,-0.003307336014972563,-0.19762967314038957,-0.19762967314038957,-0.21059150281159775,140,3,157,102.33333333333333,2,23.0,10.991383800907519,26.003572268350453,1,12.5,3.1706591416290797,14.24562830043212
11,1.0,1.0,1.0,0.9987001419067383,5.648849129676819,0.0014013767489198022,0.21878987901351032,0.21878987901351032,0.22305219069771146,242,10,41,12.7,5,42.4,27.340195911454536,228.4959727113357,1,9.5,2.8444772001158425,15.786415033648126
8,1.0,1.0,1.0,0.12549972534179688,212.070552110672,-0.004818073808314179,-1.3211441040039062,-1.3211441040039062,-1.2932937145233154,58,12,75,22.166666666666668,5,14.0,21.446733514949614,112.25469444936493,2,7.75,4.779187328726698,21.068721655307495
21,1.0,1.0,0.0,0.446449875831604,4.911249995231628,-0.0014181249787220383,0.050857358119067025,0.050857358119067025,-0.006805653157441512,238,12,56,22.5,4,17.75,25.798648309968755,221.90892031293475,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.1082000732421875,223.75567829608917,-0.0012654265235380827,-0.874396001591402,-0.874396001591402,-0.8473636464796204,46,12,50,13.666666666666666,7,24.0,19.37047276280779,118.16046100203148,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.27465009689331055,22.214414358139038,0.0003298712217378967,-0.11303775012493134,-0.11303775012493134,-0.09647615998983383,301,17,22,10.117647058823529,8,19.875,20.102196042314233,119.75168327211865,1,8.0,3.9708907946648218,27.442725823731628
19,1.0,1.0,1.0,0.017799854278564453,87.57045769691467,-0.008369628045288074,-0.8572840094566345,-0.8572840094566345,-0.8558805584907532,195,10,85,27.8,1,56.0,24.68680931740508,125.09031584121423,1,6.5,6.884654041130158,25.288336432261566
24,1.0,1.0,0.5,0.6817498207092285,0.0,0.00036224409229678584,0.39780508637094364,0.39780508637094364,0.3841548261627099,94,16,36,14.0,6,18.666666666666668,26.5351383756331,173.91915550123034,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.7604000568389893,8.029548168182373,-0.0013056588621418303,0.15010607242584229,0.15010607242584229,0.12905876338481903,225,13,25,11.923076923076923,2,82.0,28.517120247412233,272.8371408057082,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.4105997085571289,7.224456310272217,0.001133473427723205,0.022791240364313126,0.022791240364313126,0.010508599691092968,233,16,49,16.125,5,14.8,19.988587795459598,110.92738058592465,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0.3088998794555664,5.7326579093933105,-5.1852949531281575e-05,-0.0014829488936811686,-0.0014829488936811686,0.012647566385567188,352,12,27,16.916666666666668,4,32.5,24.983816547304166,199.81303804197557,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0.43545007705688477,3.167548894882202,0.00036729436123521963,0.17133040726184845,0.17133040726184845,0.17283260822296143,100,10,58,18.9,5,30.8,26.81600607805948,128.1176102992038,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.9868998527526855,0.2483525276184082,0.0022015642602086806,0.5051587820053101,0.5051587820053101,0.4998498260974884,355,11,47,26.0,5,10.8,25.434393802993704,98.48903570223813,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0.22720003128051758,4.3561999797821045,-0.00929615251753162,-1.10127358343087,-1.10127358343087,-1.1066461698777978,66,9,95,37.666666666666664,0,0.0,0.0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0.2154998779296875,23.629401683807373,-0.004578371448070953,-0.2257629619593046,-0.2257629619593046,-0.2360669155298553,244,4,129,80.25,2,14.0,14.36546050402821,51.754732582172345,1,8.5,6.805403100720681,10.44268709127314
17,1.0,1.0,1.0,0.3605000972747803,51.82839643955231,-0.007306977054097121,-0.7611833543670612,-0.7611833543670612,-0.7506212261707886,116,11,58,24.90909090909091,4,15.0,24.82891003290934,99.3184360163195,1,8.0,4.044955737303578,23.763839503399083
15,1.0,1.0,0.5,0.9194002151489258,6.298499584197998,-0.006224823876229586,-0.06686756557443224,-0.06686756557443224,-0.07738222952491917,239,14,35,17.928571428571427,6,13.0,5.773585143062678,33.115797930278895,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0.7927000522613525,34.810596346855164,-0.0006607216744930467,-0.04983611467505703,-0.04983611467505703,-0.04954931833555019,218,10,57,26.7,3,21.333333333333332,28.195896678258336,156.9993257161386,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0.3801000118255615,0.22210025787353516,0.0007811035314787833,0.12420675903558731,0.12420675903558731,0.1324346661567688,323,15,36,15.266666666666667,7,15.142857142857142,25.440459300958846,112.06163887792552,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.2228623628616333,91.70517253875732,0.0020363213694840777,-0.3490117831724365,-0.3490117831724365,-0.3511370368625807,236,11,49,16.90909090909091,6,24.666666666666668,27.892039441417527,195.80573182710052,2,10.75,8.462856331501003,29.64024616339614
3,0.0,1.0,0.5,0.6493499279022217,0.0,-4.4817958050349145e-05,0.30390899254828274,0.30390899254828274,0.2888231084953924,174,11,44,19.545454545454547,4,30.0,24.751332270269497,145.55046168933356,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.19369983673095703,20.361860036849976,-0.0011948852984552429,-0.3158213198184967,-0.3158213198184967,-0.3226003348827362,78,5,43,21.6,4,60.75,26.68117250335412,170.55027559361525,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.12594997882843018,48.92806923389435,0.0004962409626998688,-0.17118049319050893,-0.17118049319050893,-0.15798359072726706,351,14,45,18.571428571428573,4,20.5,27.43009830618355,131.04651767829233,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0.0,226.3105070590973,-0.00027707286430193157,-0.7170311808586121,-0.7170311808586121,-0.7050694227218628,0,15,42,17.6,5,11.6,8.23179944139514,51.472899342298774,1,7.5,9.336539708805327,4.1644713903145805
5,1.0,1.0,0.5,0.5283503532409668,2.19254207611084,0.0001564971913358171,0.10982075225071412,0.10982075225071412,0.11074766016894985,348,11,58,28.636363636363637,2,10.5,18.589986505474144,74.40871571387991,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0.45840024948120117,7.448550701141357,0.00037666405114772665,0.09602953493595123,0.09602953493595123,0.10023477673530579,255,14,21,10.285714285714286,6,31.0,25.14088391682219,148.3110189456947,1,7.0,3.704785095056962,17.55995320046808
6,0.0,1.0,0.0,0.3408735173719899,40.744001507759094,-0.00316227928444859,-0.07970138758170504,-0.07970138758170504,-0.08589377509845578,164,5,120,59.8,3,17.333333333333332,0.4914355414967046,5.0714687469400594,1,10.0,3.303576837433491,10.749616453514403
24,0.0,1.0,0.5,9.989738464355469e-05,229.59683752059937,-0.002044156836118629,-1.5467295309408706,-1.5467295309408706,-1.514753172708594,1,8,51,14.875,5,44.0,42.333895259134586,340.84443084256895,0,0.0,0.0,0.0
9,0.0,1.0,0.0,0.6644999980926514,0.29435014724731445,0.0012850720175522842,0.3738937661761329,0.3738937661761329,0.3832740873483597,238,13,83,22.615384615384617,4,11.5,1.1853866530263693,10.72828395828298,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0.10050010681152344,6.17064481092276,0.0002003479829350586,-0.06190979046647956,-0.06190979046647956,-0.05404141311150849,49,7,107,41.42857142857143,2,23.0,20.009327995999794,159.85920224768597,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.5023994445800781,34.035255908966064,-0.005413806420166509,-0.14553216099739075,-0.14553216099739075,-0.1536611020565033,228,5,256,67.2,1,12.0,31.9307159994992,206.47117215474483,1,9.0,3.0775082742496638,20.118613255217902
1,1.0,1.0,1.0,0.503849983215332,187.10919773578644,-0.007235199884991063,-0.7605404660147446,-0.7605404660147446,-0.7488433148948644,108,8,85,27.0,5,25.4,16.109796435888235,93.61855630521143,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0.47969985008239746,1.4443501234054565,-0.0020931171479093218,0.022581716211570076,0.022581716211570076,0.017488181144222497,237,4,99,74.5,2,27.0,14.100126186323267,39.298981698064665,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0.5595998764038086,21.474064350128174,0.0007809216141423,0.009604066610336304,0.009604066610336304,0.02853681705892086,318,18,31,12.166666666666666,5,20.6,10.292025542137559,63.56071067507596,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.5575000047683716,9.618199944496155,0.0021569517715568105,0.20064145276526443,0.20064145276526443,0.2131381564670139,355,10,50,25.0,5,18.6,18.112907907890264,191.86412719358142,0,0.0,0.0,0.0
13,0.0,1.0,0.0,0.4800999164581299,2.3213999271392822,-0.0071704086261974165,-0.6676857758636903,-0.6676857758636903,-0.6862562821363858,44,10,38,18.5,6,26.333333333333332,10.162968345797902,72.7857654987383,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.15429997444152832,2.170199990272522,-0.0005407485603496848,-0.17178298378524995,-0.17178298378524995,-0.19525979394498078,215,13,63,19.692307692307693,4,17.0,18.04726926973372,101.91721546837238,1,8.5,3.682373068340895,22.170388915766
9,0.0,1.0,0.5,0.0,218.7809352874756,0.0014195545695178447,-0.8646689920532269,-0.8646689920532269,-0.8326410506823049,0,15,31,16.866666666666667,7,12.0,16.170795331941058,54.053959364803,0,0.0,0.0,0.0
22,1.0,1.0,0.5,0.5156999826431274,0.31214988231658936,-0.00043845485974302543,0.22440853038755784,0.22440853038755784,0.21168066672882196,108,10,44,24.7,4,21.25,15.78107708806823,96.43533761696345,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.5194501876831055,109.6476719379425,-0.007223782243215323,-0.3959309160709381,-0.3959309160709381,-0.3993366062641144,194,8,76,35.625,3,17.0,29.56396712541299,138.4256009760994,1,10.5,3.1753036012036593,8.566145984245864
8,1.0,1.0,0.0,0.8407998085021973,0.5314486026763916,0.00018687508768997185,0.31941527128219604,0.31941527128219604,0.3301936089992523,159,13,21,11.76923076923077,6,31.0,24.744390917874767,170.92846957729503,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.0,62.357545375823975,-0.0008892925413410068,-0.5940026031488798,-0.5940026031488798,-0.5824898484712897,0,13,18,10.461538461538462,5,39.6,19.51077817113688,172.75211733436385,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.3320503234863281,10.498348236083984,0.0007633043001836074,-0.027269694954156876,-0.027269694954156876,-0.028210805729031563,350,8,94,35.375,2,28.5,28.255615633327594,175.73018701199695,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.22464990615844727,21.421151041984558,-0.0029799653988469457,-0.25519623275564496,-0.25519623275564496,-0.25264701420079205,263,5,103,54.0,5,16.2,3.664466807157484,10.600699479976376,0,0.0,0.0,0.0
21,1.0,1.0,0.5,1.0780000686645508,9.472754955291748,0.003695932908307676,0.3628428876399994,0.3628428876399994,0.3573020398616791,335,10,29,16.4,3,58.0,26.34586812951494,162.65184994477573,1,8.0,4.023910663475339,19.224457842918078
12,0.0,1.0,0.5,0.2668495178222656,251.8454351425171,-0.00306572404989137,-1.0241482257843018,-1.0241482257843018,-0.9822523593902588,30,19,41,13.736842105263158,4,14.75,20.225807212120404,96.76515890511368,0,0.0,0.0,0.0
22,0.0,1.0,0.5,0.6274499893188477,0.8350995779037476,0.0015954366380095952,0.3472398067054962,0.3472398067054962,0.3497262176435202,303,13,55,19.615384615384617,4,21.5,18.17953228216122,105.38116898113894,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0.4288499355316162,36.31785172224045,-0.001420043329880251,-0.16865519799438178,-0.16865519799438178,-0.1766130665074224,85,10,34,16.6,6,28.333333333333332,23.62601854310363,136.11303912169527,0,0.0,0.0,0.0
9,0.0,1.0,0.0,1.1639502048492432,0.44254934787750244,0.00205437267695418,0.784213190653077,0.784213190653077,0.7616919322290281,268,19,37,14.631578947368421,4,12.75,19.987956879364514,120.52755534028967,1,8.0,3.936481013342002,19.0950202879163
7,0.0,1.0,0.5,0.11785006523132324,1.8929499387741089,-0.002533090959805562,-0.1515648064493131,-0.1515648064493131,-0.16239329517842432,186,3,155,109.66666666666667,2,11.5,16.84157431135018,65.23526181141328,2,7.75,3.5301017576812885,8.620428525957848
23,1.0,1.0,1.0,0.30660009384155273,8.957698822021484,-0.0019337428992278456,-0.30113738775253296,-0.30113738775253296,-0.31179770827293396,144,10,19,11.2,3,74.0,36.03249464344901,353.8787382913751,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0.9960002899169922,0.40399837493896484,0.0012631268780370682,0.4569372236728668,0.4569372236728668,0.45051097869873047,156,14,37,14.285714285714286,5,26.8,13.54506627471934,102.02589844871615,1,8.0,3.902736472497944,19.00602924543446
23,0.0,1.0,0.0,0.813499927520752,3.4637999534606934,0.0012210442818468435,0.33148619874852714,0.33148619874852714,0.3357319654144856,181,14,34,14.0,8,17.875,22.2290752045334,111.87028816147641,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,0.7619500160217285,0.16969990730285645,0.0020570533553384003,0.37033966183662415,0.37033966183662415,0.34264785051345825,292,14,34,14.714285714285714,5,26.6,36.92261159459995,221.9900053700826,3,11.333333333333334,2.5611974066447756,18.604056754970077
4,1.0,1.0,0.5,0.1670999526977539,199.9624463915825,-0.00270407079719417,-1.219769857677759,-1.219769857677759,-1.1797517165348421,29,11,49,17.636363636363637,6,24.666666666666668,16.602259025209296,110.10886639211982,1,9.0,12.46366210060955,32.5784041478629
4,0.0,1.0,0.5,0.41824984550476074,5.500006914138794,0.000936186144938035,0.08577078580856323,0.08577078580856323,0.08148253709077835,257,17,37,13.235294117647058,4,27.75,19.422368526260577,88.39746973346871,1,9.0,3.6964412503404196,24.619400974230636
12,1.0,1.0,1.0,0.21600008010864258,333.2189872264862,-0.003648884525345927,-1.080397129058838,-1.080397129058838,-1.0492974519729614,55,7,63,37.57142857142857,2,37.5,17.3843175513171,54.746942846496395,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0.13449954986572266,22.09690022468567,-0.009131888421628591,-1.3690237998962402,-1.3690237998962402,-1.3473435640335083,44,12,111,24.583333333333332,7,6.428571428571429,23.260085135979867,113.60121771009167,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.13695025444030762,16.26564908027649,-0.00683705051715089,-0.7537357373063972,-0.7537357373063972,-0.7453116611723732,132,13,99,22.153846153846153,5,9.4,10.560051096330895,56.68114160790672,2,8.0,7.071648081693354,31.20346528278221
6,0.0,1.0,0.0,0.16504979133605957,51.502254128456116,-0.00833053223739302,-0.7519823770229223,-0.7519823770229223,-0.7606833657629157,185,7,121,42.285714285714285,2,25.0,19.003095387052333,128.9505742560014,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.0,328.2848824262619,0.0005016333499895005,-1.1363597477183622,-1.1363597477183622,-1.1130371423868033,0,14,34,14.857142857142858,5,25.6,16.39083985862809,120.55385975890196,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0.3753499984741211,11.660419123513355,0.0009572085764354754,-0.007157329751663849,-0.007157329751663849,-0.014014886401037159,355,11,52,16.09090909090909,7,23.428571428571427,21.25235757475979,202.53389061257843,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0.04754996299743652,262.1734051704407,-0.007363901344001046,-1.1340139149283828,-1.1340139149283828,-1.1242580242087357,83,17,43,15.058823529411764,6,11.333333333333334,13.321631625351282,73.83317095957288,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.6735999584197998,0.043088833491006895,0.0009686414508108059,0.34782314667848646,0.34782314667848646,0.3517474454382192,318,13,39,15.846153846153847,6,21.833333333333332,28.23599177264468,151.84337263962286,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.3381497859954834,11.245474848747254,0.0004139171349469366,-0.10068718425366056,-0.10068718425366056,-0.09966288286706677,126,12,36,16.666666666666668,5,27.4,25.06207423162707,145.18232569815567,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.10050010681152344,283.498339176178,-0.002213821580954529,-0.9663558006286621,-0.9663558006286621,-0.9418911337852478,40,15,41,12.4,6,23.333333333333332,27.09392954925525,157.71260571660324,2,7.5,3.1848482729368497,17.66054886202463
21,0.0,1.0,0.5,0.6949501037597656,0.015999317169189453,0.00036386457588279326,0.37810206413269043,0.37810206413269043,0.3647371232509613,158,17,43,15.588235294117647,6,10.833333333333334,15.20742901846313,67.79157508817144,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.43305015563964844,42.62100674988876,0.002769990582582796,-0.045973674923765896,-0.045973674923765896,-0.03819881846407716,313,9,58,22.77777777777778,2,65.5,17.122020102927586,136.5652100164184,1,10.5,3.7347768238756673,11.203122912539559
4,1.0,1.0,1.0,0.30334949493408203,181.73291683197021,-0.007140788407892578,-0.8133785128593445,-0.8133785128593445,-0.7958306074142456,105,12,143,22.833333333333332,6,11.0,16.138708051434765,59.49108677876893,1,8.5,5.838405953378213,27.016575740202352
6,0.0,1.0,0.5,0.17099976539611816,4.140700101852417,-0.006351692952841208,-0.49078387305850074,-0.49078387305850074,-0.47431532714677893,186,4,212,87.5,0,0.0,0.0,0.0,2,7.25,2.1887021553970945,5.890113363025646
1,1.0,1.0,1.0,0.006599903106689453,188.09191918373108,0.0006912265378718512,-0.7236635684967041,-0.7236635684967041,-0.713315486907959,1,8,42,24.625,3,47.333333333333336,28.240110702926632,161.00932901234367,1,6.5,6.919581092293525,27.202545875895183
13,1.0,1.0,1.0,0.17455005645751953,19.41748547554016,0.00026716222033333956,-0.12041785567998886,-0.12041785567998886,-0.12390640377998352,345,12,34,22.083333333333332,3,25.333333333333332,11.24121937826835,86.22236199264273,0,0.0,0.0,0.0
16,1.0,1.0,1.0,1.6877501010894775,0.17389965057373047,0.003575945506133104,1.121526837348938,1.121526837348938,1.1099783182144165,222,10,47,17.9,4,37.75,8.962494046522046,84.06694928766733,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0.1686997413635254,269.20302033424383,-0.004722191073891486,-1.0024757275060445,-1.0024757275060445,-0.979824768019037,87,14,83,20.714285714285715,2,18.5,23.470082776834186,169.53296971977653,1,8.5,3.5030917023648946,18.123033188567632
21,1.0,1.0,1.0,0.3517007827758789,1.2755398750305176,0.000997065153782195,0.08578212559223175,0.08578212559223175,0.07463730871677399,347,9,61,33.44444444444444,1,26.0,29.037598644098072,183.13693168420804,0,0.0,0.0,0.0
18,1.0,1.0,0.0,1.0012001991271973,0.451399564743042,0.002328824617938726,0.530347466468811,0.530347466468811,0.5281477570533752,247,12,44,22.0,3,23.333333333333332,25.913462375040186,196.27564659863262,0,0.0,0.0,0.0
2,0.0,1.0,0.5,0.07249780323194432,81.32638909859148,0.0003972605563434092,-0.28295708888051224,-0.28295708888051224,-0.26798481484926834,246,15,45,13.266666666666667,5,27.0,13.668012862909816,125.02495161092968,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.5146996974945068,0.17315843230799643,0.0006002981016663335,0.1734757283154656,0.1734757283154656,0.16259228337547596,276,17,31,13.294117647058824,5,21.2,26.567457639914625,177.5124930476365,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0.2272321562613211,45.073347210884094,-0.003840486317465956,-0.19860192540646934,-0.19860192540646934,-0.20428187209611695,238,5,133,56.6,3,21.333333333333332,4.57571992782659,29.556939938619127,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0.0,335.8604111671448,0.0006116929502081812,-1.078410029411316,-1.078410029411316,-1.054313063621521,0,14,63,22.428571428571427,3,6.666666666666667,20.415174499585326,64.57849496410564,0,0.0,0.0,0.0
5,1.0,1.0,0.0,0.37240004539489746,27.995333909988403,0.0007015939216974094,-0.08312176913022995,-0.08312176913022995,-0.08805428445339203,289,10,50,24.8,5,18.8,31.503966045897478,140.12143150401795,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0.09334993362426758,2.5678999423980713,-0.007681448467690376,-1.2633389204490082,-1.2633389204490082,-1.2536846057901143,1,10,70,22.1,1,108.0,33.20319256884737,411.05525689224737,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0.7912501096725464,0.1321500539779663,0.0003700889553058702,0.40120800837081355,0.40120800837081355,0.37451092574907385,138,11,55,22.363636363636363,3,29.333333333333332,24.74085637575472,139.4489122198976,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0.08314990997314453,510.6063394546509,-0.005999463808289477,-2.0868732929229736,-2.0868732929229736,-2.037519693374634,26,17,34,15.941176470588236,6,9.666666666666666,16.295927738705466,74.86961593155526,1,8.5,6.041690690054722,13.48538437778873
14,1.0,1.0,1.0,0.2557499408721924,114.11691510677338,-0.005767270454330288,-0.6363613795833427,-0.6363613795833427,-0.6337497412104581,162,7,105,43.42857142857143,2,18.0,11.181820939619097,37.53012902716637,2,9.75,3.9473723597984236,14.59763282867744
22,1.0,1.0,1.0,0.5243000984191895,0.9742999076843262,0.0008505641896455841,0.1211182877463119,0.1211182877463119,0.12192126948520814,187,13,36,13.307692307692308,9,18.333333333333332,11.102101721949948,69.80909368786432,1,10.0,3.2540227447922807,22.856149411244665
1,1.0,1.0,1.0,0.19270014762878418,66.90295594930649,-0.000983334624810421,-0.35405217983475584,-0.35405217983475584,-0.33659120746280835,83,13,34,17.0,2,58.0,14.20590858862688,120.13628667267633,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0.4531998634338379,0.05150032043457031,0.0008278964970261857,0.2507619857788086,0.2507619857788086,0.24447575211524963,355,15,39,16.466666666666665,4,20.5,19.042792024784074,98.75368753838833,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0.13034963607788086,143.74337434768677,-0.0015442260917763594,-0.6889809370040894,-0.6889809370040894,-0.685550332069397,51,15,80,15.8,4,21.5,25.61812749841489,150.70539417611457,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.2598001956939697,71.0558168567144,0.0002472220118303959,-0.3692794185058743,-0.3692794185058743,-0.36645670031042454,330,12,29,15.833333333333334,6,24.833333333333332,25.183921672855927,169.99945873784108,0,0.0,0.0,0.0
21,1.0,1.0,0.0,0.5092999935150146,0.8867008686065674,0.000575781397056363,0.17474381696610225,0.17474381696610225,0.17882268989631034,293,6,60,44.166666666666664,5,17.0,17.98689081141751,153.37589116339814,0,0.0,0.0,0.0
2,1.0,1.0,0.0,0.7001500129699707,0.3792998790740967,0.0004250447763720402,0.17256102809051171,0.17256102809051171,0.18252706635209479,284,15,31,14.733333333333333,4,26.75,21.995444129186865,168.44694751767818,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0.3920999765396118,1.3774490356445312,0.0006893287211642533,0.10437722399789079,0.10437722399789079,0.09604507100163603,124,12,67,22.0,3,22.0,18.96292643425709,73.77733623704627,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.26470041275024414,117.76824378967285,-0.0034003294111200812,-0.39674291014671326,-0.39674291014671326,-0.39522358775138855,147,9,83,27.11111111111111,2,46.5,32.166269654971536,233.37237109613935,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.03380012512207031,168.66066765785217,-0.0060126781399484335,-0.7250103950500488,-0.7250103950500488,-0.7092997431755066,49,10,104,29.2,4,10.0,10.517481220496233,59.12913004850752,0,0.0,0.0,0.0
21,0.0,1.0,1.0,0.07850003242492676,159.13321042471924,0.0017306035221991754,-0.47816764506973136,-0.47816764506973136,-0.453608395081403,254,10,28,16.3,5,36.0,13.205546501464747,52.47595186708647,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.5661001205444336,13.570297479629517,0.0015176031817111212,0.1484532654285431,0.1484532654285431,0.15863701701164246,307,10,55,19.5,4,37.25,27.435372550950966,239.3757992122,1,9.0,11.308362706938665,10.38783521881989
6,0.0,1.0,0.5,0.2915000915527344,38.755687057971954,-0.0006469344335064619,-0.1804446047093688,-0.1804446047093688,-0.16357817598011182,10,17,47,15.941176470588236,7,9.428571428571429,19.51556769495624,81.61633333691293,2,10.5,3.403755073466646,27.963981482327767
6,1.0,1.0,1.0,0.08774995803833008,60.11865222454071,-0.004420483740750011,-0.34495356403479055,-0.34495356403479055,-0.36285945046717627,123,6,154,47.5,3,21.0,12.112487324316726,89.55008954694478,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.0,320.79861330986023,-0.0019253355280217336,-1.7290719747543335,-1.7290719747543335,-1.6789454221725464,0,14,63,23.0,1,7.0,30.72712950125518,75.34931728964892,1,11.0,4.781003239831694,17.754015074834655
24,0.0,1.0,0.5,0.656550407409668,0.07135009765625,0.0012705297066984706,0.3489266633987427,0.3489266633987427,0.3482218086719513,304,15,29,12.733333333333333,8,18.25,25.685222797535495,146.43817645544982,0,0.0,0.0,0.0
