participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
24,0.0,0.0,,1,21,21.0,2,13.0,17.962695913668732,126.39176609946281
22,0.0,0.0,,1,26,26.0,4,8.0,11.755747738610458,55.54354404200591
25,0.0,0.0,,1,15,15.0,2,61.0,30.679654605701394,350.6321978576667
24,0.0,0.0,,1,3,3.0,3,9.666666666666666,33.011015800657354,181.16821434541393
23,0.0,0.0,,1,46,46.0,4,15.75,21.45247236911367,154.18151441535312
8,1.0,0.0,,0,0,0.0,6,21.0,23.884968638437297,126.47791627477896
24,1.0,0.0,,1,27,27.0,2,18.0,13.990512425427081,146.83579652092718
9,1.0,0.0,,0,0,0.0,2,9.5,25.322032550969418,97.35402783224488
26,0.0,0.0,,0,0,0.0,2,52.5,31.52303171077896,180.24147980470704
23,0.0,0.0,,0,0,0.0,5,32.0,29.891196446714503,251.37213840616832
24,0.0,0.0,,1,21,21.0,2,29.0,17.962695913668732,129.8087260745673
4,0.0,0.0,,0,0,0.0,7,21.142857142857142,23.01000372242347,112.81737163146708
13,1.0,0.0,,1,24,24.0,1,77.0,22.61266450408739,286.4019732243697
8,1.0,0.0,,0,0,0.0,2,19.0,15.229865069713492,50.941713763797345
4,0.0,0.0,,0,0,0.0,4,16.75,18.646296491016056,80.50127550316469
26,0.0,0.0,,0,0,0.0,2,29.0,26.511131044012977,142.0292064691993
15,0.0,0.0,,1,51,51.0,5,28.8,21.33846516551396,157.81236855752948
26,0.0,0.0,,0,0,0.0,5,30.6,19.061807408749083,175.1167892266588
15,1.0,0.0,,1,42,42.0,2,9.5,2.1111062748613874,17.94440333632148
13,1.0,0.0,,1,120,120.0,2,34.0,12.780034243733008,159.4117085207673
13,0.0,0.0,,0,0,0.0,2,9.0,3.0708747110140515,15.982403951766866
24,0.0,0.0,,1,30,30.0,2,15.0,15.176189034016005,87.42164311592722
5,0.0,0.0,,0,0,0.0,3,14.666666666666666,31.186050242180425,197.77734700478996
24,0.0,0.0,,2,30,18.5,3,15.0,14.533230973703107,81.4206959544391
18,1.0,0.0,,1,9,9.0,2,65.0,16.61752922915048,166.43093203034687
16,0.0,0.0,,1,26,26.0,2,52.5,31.604758650888492,187.16959145498473
14,0.0,0.0,,1,17,17.0,1,64.0,2.482673233303833,23.646359514709687
6,0.0,0.0,,0,0,0.0,2,26.5,40.71997658578695,228.42400513860227
10,1.0,0.0,,1,13,13.0,4,12.0,19.490910668000808,88.87672238130517
18,1.0,0.0,,1,5,5.0,3,52.0,35.13667622287819,272.91593302652007
23,0.0,0.0,,0,0,0.0,2,64.0,7.321766938417347,45.5473768783968
5,0.0,0.0,,1,73,73.0,1,23.0,5.010741419982952,109.35045126086706
21,1.0,0.0,,1,36,36.0,4,26.75,22.012538470486604,166.54494381039459
23,0.0,0.0,,1,42,42.0,2,13.5,12.861442842202164,70.19668437845539
7,1.0,0.0,,0,0,0.0,5,8.2,17.863657236972546,84.69371734992475
2,1.0,0.0,,1,12,12.0,3,9.333333333333334,18.90725850702312,121.62455097683035
6,0.0,0.0,,1,30,30.0,2,35.0,12.139421492185756,200.69763440512227
22,0.0,0.0,,0,0,0.0,1,41.0,5.044635131450014,18.54199455543696
25,0.0,0.0,,1,17,17.0,2,33.5,23.644990194605388,214.23531861134217
12,1.0,0.0,,0,0,0.0,2,25.0,22.613150948092596,99.06189778505643
21,0.0,0.0,,1,28,28.0,1,32.0,8.036510184811672,181.2787325683963
26,0.0,0.0,,0,0,0.0,3,31.0,24.524914301915302,134.20995084040007
17,1.0,0.0,,1,46,46.0,5,22.0,24.420308604653005,118.16076951131326
18,1.0,0.0,,0,0,0.0,3,31.666666666666668,35.073120224497416,206.44571007422437
4,0.0,0.0,,0,0,0.0,4,11.5,18.20395929027467,74.34746718695203
24,0.0,0.0,,0,0,0.0,5,12.4,19.97464279400716,114.89502570889556
3,0.0,0.0,,1,18,18.0,4,14.75,24.583384848548928,175.59427160872815
15,0.0,0.0,,1,16,16.0,3,24.333333333333332,20.730757904053196,206.49365810457334
24,1.0,0.0,,0,0,0.0,2,19.5,12.298538334571587,59.272488667233894
14,0.0,0.0,,0,0,0.0,2,20.5,22.41342670965419,105.59970544021037
1,1.0,0.0,,1,18,18.0,1,14.0,2.72979309146248,35.48731018901197
16,0.0,0.0,,0,0,0.0,4,18.5,20.871717434642814,136.01417861025476
3,0.0,0.0,,1,18,18.0,4,13.0,24.583384848548928,175.59427160872815
23,0.0,0.0,,1,47,47.0,5,15.6,14.332557999457123,104.53061484492325
23,0.0,0.0,,0,0,0.0,4,28.25,25.71145266205368,127.90520052694745
13,0.0,0.0,,1,24,24.0,2,12.0,6.1057189235713825,64.47977783557224
14,0.0,0.0,,0,0,0.0,1,236.0,2.9054709864642603,24.621255426013718
24,1.0,0.0,,1,27,27.0,2,26.5,18.462821098396816,207.63602307352733
4,0.0,0.0,,0,0,0.0,5,28.6,27.862814589404927,204.5143294525983
4,0.0,0.0,,0,0,0.0,4,17.5,17.98666471323241,79.18875252707535
2,0.0,0.0,,1,23,23.0,3,33.0,27.698462336753,176.57870937894782
14,0.0,0.0,,1,18,18.0,1,35.0,3.9550839967735785,16.844740457587143
23,0.0,0.0,,1,41,41.0,5,15.8,18.16559205459622,96.64330077384322
21,1.0,0.0,,0,0,0.0,6,13.666666666666666,17.677213233272706,106.76385736436134
8,1.0,0.0,,1,19,19.0,5,21.8,21.48068855695743,116.89923040259069
23,0.0,0.0,,0,0,0.0,1,163.0,5.685066628180629,30.015328587585607
16,0.0,0.0,,0,0,0.0,4,14.75,15.250782868239096,95.76102800959538
6,0.0,0.0,,1,108,108.0,4,19.5,10.036081479291607,63.89493089396979
19,0.0,0.0,,0,0,0.0,2,9.5,16.108429122468326,84.01926827474762
3,0.0,0.0,,1,16,16.0,4,23.5,25.677032326709778,151.8187303063541
14,0.0,0.0,,0,0,0.0,1,64.0,31.808239865483554,104.92407347221432
14,0.0,0.0,,0,0,0.0,1,236.0,2.9054709864642603,28.11559305296814
25,0.0,0.0,,1,42,42.0,2,19.0,2.438015717466989,30.453878685041843
1,1.0,0.0,,0,0,0.0,5,9.6,16.203227788489077,83.37419749111494
9,1.0,0.0,,1,63,63.0,3,23.333333333333332,9.994610111033102,39.731974473429396
17,1.0,0.0,,0,0,0.0,4,29.5,17.369240544751083,163.978284971642
3,0.0,0.0,,1,18,18.0,4,13.75,24.583384848548928,175.59427160872815
8,1.0,0.0,,1,67,67.0,2,22.5,23.13886238217874,125.56175851860257
10,1.0,0.0,,0,0,0.0,2,25.0,31.90854733742439,122.43413351563441
3,0.0,0.0,,1,17,17.0,3,29.666666666666668,24.421665950712562,232.6915567740557
17,1.0,0.0,,0,0,0.0,2,14.0,17.68072118727753,117.39028932662617
3,1.0,0.0,,1,13,13.0,3,14.0,19.502747928492056,111.30230141935829
2,1.0,0.0,,0,0,0.0,1,83.0,18.01057433636681,69.97142525033412
4,0.0,0.0,,0,0,0.0,5,17.8,20.999996940412522,105.0927244001859
5,0.0,0.0,,1,17,17.0,6,12.833333333333334,24.44717142279347,119.66028472011514
9,0.0,0.0,,1,18,18.0,1,28.0,16.307299134693984,294.2340114507127
19,0.0,0.0,,1,18,18.0,5,24.2,26.572733526125766,165.9728806101269
3,1.0,0.0,,1,13,13.0,3,10.666666666666666,19.502747928492056,111.30230141935829
19,1.0,0.0,,0,0,0.0,1,41.0,23.247648194314987,57.48031667941344
24,1.0,0.0,,0,0,0.0,3,17.666666666666668,28.537061396264363,181.0894262725732
25,0.0,0.0,,1,144,144.0,4,21.25,4.744537704521029,47.64652409936439
16,1.0,0.0,,1,27,27.0,2,76.5,9.330167316072146,83.06004000542335
1,1.0,0.0,,1,11,11.0,3,22.333333333333332,12.165196643829765,122.06340780900172
10,1.0,0.0,,1,111,111.0,4,13.25,7.901998957623784,55.83393511626369
24,0.0,0.0,,1,7,7.0,4,8.0,16.087915963590806,76.16741022010558
24,0.0,0.0,,1,27,27.0,5,18.4,18.626793041943998,128.3408235550563
17,1.0,0.0,,0,0,0.0,4,17.5,23.193857901343367,137.8808965374994
6,0.0,0.0,,1,122,122.0,3,18.0,3.717832107218543,11.050676294744264
8,1.0,0.0,,0,0,0.0,3,27.666666666666668,18.44411473606072,139.0713150304086
6,0.0,0.0,,1,122,122.0,3,9.333333333333334,3.7178321072185363,10.378668260816822
19,0.0,0.0,,1,25,25.0,1,16.0,5.148187716258522,77.2228157438775
9,1.0,0.0,,2,16,15.5,2,13.5,12.031532857308067,135.3859823290223
6,0.0,0.0,,1,18,18.0,3,10.333333333333334,10.307170754026798,45.52640798578985
18,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0,0,0.0,2,13.0,19.92187704607362,108.58550851429902
18,1.0,0.0,,0,0,0.0,1,9.0,34.17727276391241,137.04386831504593
18,1.0,0.0,,1,5,5.0,5,22.4,29.83278523820122,199.76679933035916
17,1.0,0.0,,0,0,0.0,2,52.5,25.344731797566034,225.22647518618172
9,1.0,0.0,,1,11,11.0,4,14.5,25.09841827161471,105.56516384182693
25,0.0,0.0,,1,18,18.0,3,39.333333333333336,32.4403455965972,195.07914666494335
3,0.0,0.0,,1,16,16.0,3,25.666666666666668,27.568135383864824,168.06564026133404
14,0.0,0.0,,0,0,0.0,1,12.0,11.071959674389555,31.15825869906136
18,1.0,0.0,,0,0,0.0,2,16.5,16.35912665403844,114.87178241289617
4,0.0,0.0,,0,0,0.0,3,12.0,28.121724354371242,98.49845314144993
3,0.0,0.0,,1,16,16.0,4,21.0,18.07651416134541,101.83824521170325
19,1.0,0.0,,0,0,0.0,5,13.0,22.1380053483827,137.233921957786
13,1.0,0.0,,1,14,14.0,2,35.0,15.297809004631558,91.23395291197653
25,0.0,0.0,,1,19,19.0,2,46.0,32.63594540539941,283.49097365637164
24,1.0,0.0,,0,0,0.0,3,18.333333333333332,18.490769112193043,153.17876213457623
24,0.0,0.0,,0,0,0.0,4,11.5,23.517735064484285,131.40638208329375
22,0.0,0.0,,0,0,0.0,3,15.666666666666666,22.827957810182568,111.36371558398882
6,0.0,0.0,,0,0,0.0,3,24.333333333333332,28.92613954028036,165.8764600140572
1,1.0,0.0,,0,0,0.0,2,24.5,7.810019468877031,42.07465024421822
22,0.0,0.0,,2,30,25.5,1,11.0,2.9506992793601015,29.50699279360083
13,0.0,0.0,,1,104,104.0,3,40.333333333333336,23.508403567774494,109.16196866920399
22,0.0,0.0,,2,34,32.0,1,30.0,6.150975524582118,84.92540755311857
12,1.0,0.0,,1,38,38.0,7,11.857142857142858,17.010615949566944,89.8028338841004
9,0.0,0.0,,0,0,0.0,1,13.0,47.18271372048819,566.1925646458578
1,1.0,0.0,,2,78,46.0,2,25.0,1.7556850807647468,20.077929091755113
9,0.0,0.0,,1,26,26.0,0,0.0,0.0,0.0
25,0.0,0.0,,1,138,138.0,4,27.5,11.111924081811676,79.56418099326444
16,0.0,0.0,,0,0,0.0,2,47.5,23.42268549017004,177.61281722933768
4,0.0,0.0,,0,0,0.0,6,17.666666666666668,20.332769710170542,97.48127064381144
17,1.0,0.0,,0,0,0.0,4,24.75,24.302436603293145,143.35164448973867
25,0.0,0.0,,1,19,19.0,2,48.0,25.88566074554125,258.8357267522391
18,1.0,0.0,,0,0,0.0,2,36.0,36.03505469263348,211.26987324997845
23,0.0,0.0,,0,0,0.0,3,31.333333333333332,23.498306972539865,108.56520175033944
19,0.0,0.0,,2,27,26.0,3,19.0,10.3892611883326,90.68396938695123
18,1.0,0.0,,0,0,0.0,1,11.0,21.207532714722273,162.73116897904714
17,1.0,0.0,,1,15,15.0,2,22.0,23.719132921247912,108.46935870781445
5,0.0,0.0,,0,0,0.0,1,109.0,5.126795245419089,24.452910200674673
8,1.0,0.0,,1,15,15.0,4,23.75,20.77600819743736,171.79173221196191
7,1.0,0.0,,2,31,30.5,1,44.0,3.3922434138777176,14.894462655487022
3,0.0,0.0,,0,0,0.0,5,13.8,17.28467528234513,91.74051914888098
7,0.0,0.0,,0,0,0.0,1,45.0,29.315582185437105,158.4332186859937
6,0.0,0.0,,1,30,30.0,3,22.0,7.2981873354632505,137.1190034220883
19,0.0,0.0,,1,25,25.0,2,36.0,11.722035506147712,79.629091276765
4,0.0,0.0,,0,0,0.0,4,11.5,35.88819533165623,142.61623071736142
4,0.0,0.0,,0,0,0.0,6,18.666666666666668,17.387004564225887,107.55857646443165
18,1.0,0.0,,0,0,0.0,3,28.666666666666668,21.87222653358702,116.53634216575703
18,1.0,0.0,,0,0,0.0,1,9.0,35.64755363845236,141.61111918683176
6,0.0,0.0,,1,30,30.0,2,30.0,8.595008591655247,197.841070778586
24,1.0,0.0,,0,0,0.0,3,19.666666666666668,26.411946990772716,128.4866799383127
19,1.0,0.0,,0,0,0.0,1,236.0,5.235187759658249,24.458314889970474
13,0.0,0.0,,1,30,30.0,5,28.2,31.711171999242367,151.94768702817825
25,0.0,0.0,,1,162,162.0,4,34.5,9.022809975058301,145.75865320943228
4,0.0,0.0,,0,0,0.0,6,23.5,24.809100304494375,126.61593208767367
23,0.0,0.0,,0,0,0.0,1,95.0,5.685066628180629,28.047130928957202
24,1.0,0.0,,0,0,0.0,3,16.0,15.628755763333936,56.64457395788667
17,1.0,0.0,,0,0,0.0,2,12.0,27.717049874139096,144.7862093003402
24,1.0,0.0,,1,27,27.0,2,15.0,18.462821098396816,181.9864552714165
1,1.0,0.0,,1,73,73.0,3,15.666666666666666,6.620325625498974,61.11035959644818
19,0.0,0.0,,0,0,0.0,2,8.0,15.341195925912356,50.27701608026947
6,0.0,0.0,,1,14,14.0,5,25.0,16.513717612852282,101.73782328931466
13,0.0,0.0,,0,0,0.0,1,7.0,38.154389920425125,173.19234724005557
1,1.0,0.0,,0,0,0.0,1,47.0,9.440484525192364,21.978156795181068
21,1.0,0.0,,1,32,32.0,2,40.0,16.89520635873139,214.672651201908
6,0.0,0.0,,1,223,223.0,3,20.0,0.06520759535216011,1.2389443116909404
23,0.0,0.0,,0,0,0.0,3,17.666666666666668,17.635704671411705,122.83304535420329
6,0.0,0.0,,1,108,108.0,3,15.333333333333334,15.822346173810692,94.76537430815591
7,0.0,0.0,,0,0,0.0,1,22.0,28.093527475769044,108.6115842671382
14,0.0,0.0,,1,41,41.0,2,16.5,12.750828285883253,78.13891873784863
1,1.0,0.0,,1,11,11.0,2,26.5,14.555491083389484,142.58399359770178
21,0.0,0.0,,1,28,28.0,3,17.333333333333332,9.395461662713558,73.61942503635238
23,0.0,0.0,,0,0,0.0,3,42.333333333333336,7.656721717060525,40.819492795557814
19,1.0,0.0,,1,12,12.0,4,31.0,22.078229977806906,211.15655285203323
9,1.0,0.0,,1,11,11.0,4,14.5,25.09841827161471,105.56516384182693
23,0.0,0.0,,1,46,46.0,4,17.75,14.720900715312164,89.62823993301956
25,0.0,0.0,,1,19,19.0,2,46.0,32.63594540539941,283.49097365637164
18,1.0,0.0,,0,0,0.0,1,9.0,34.17727276391241,137.04386831504593
24,1.0,0.0,,0,0,0.0,3,14.0,28.537061396264363,174.42037802899094
2,0.0,0.0,,2,21,15.0,5,26.0,15.212833915781108,155.27373103901036
22,0.0,0.0,,0,0,0.0,1,9.0,5.044635131450014,11.521586129450055
7,1.0,0.0,,0,0,0.0,1,57.0,18.58759927218168,43.1505063766818
15,0.0,0.0,,0,0,0.0,3,10.333333333333334,28.16618990521289,201.5714401262293
15,1.0,0.0,,1,42,42.0,2,9.5,2.1111062748613874,17.94440333632148
16,1.0,0.0,,1,5,5.0,5,10.2,21.05216715549784,85.47438489053953
12,0.0,0.0,,1,33,33.0,4,26.25,34.33234687345953,180.05505043956907
13,1.0,0.0,,0,0,0.0,1,17.0,3.9152878117056993,15.26572554166223
15,0.0,0.0,,1,51,51.0,4,23.5,27.272325216773837,170.1388488319425
16,1.0,0.0,,1,16,16.0,2,14.0,9.864015220649375,42.92061227158244
8,1.0,0.0,,0,0,0.0,4,20.75,24.64662730341019,150.51023718603506
16,1.0,0.0,,1,106,106.0,4,22.0,1.2225532352489994,11.353246542942664
9,1.0,0.0,,1,16,16.0,6,11.666666666666666,25.604332263425032,121.01968145857575
22,0.0,0.0,,1,16,16.0,3,24.333333333333332,16.447552713846108,138.92854226071145
16,1.0,0.0,,0,0,0.0,1,143.0,22.718872316641512,88.11102703054368
23,0.0,0.0,,0,0,0.0,1,71.0,5.204740625407418,25.907001351020345
8,1.0,0.0,,0,0,0.0,4,22.5,23.666109515337062,154.90638369006737
14,0.0,0.0,,1,33,33.0,4,8.75,12.335241019376014,76.41787184759114
25,0.0,0.0,,1,42,42.0,3,25.333333333333332,13.210204495152764,115.95360497512752
24,0.0,0.0,,0,0,0.0,4,7.5,29.054543196159198,165.88050218411098
9,1.0,0.0,,1,63,63.0,3,26.333333333333332,9.994610111033102,39.731974473429396
6,0.0,0.0,,1,18,18.0,2,10.0,3.5809973854492063,19.08168867720182
25,0.0,0.0,,1,213,213.0,5,16.4,1.055611067883733,5.170778100362494
9,0.0,0.0,,1,26,26.0,1,6.0,13.438450559585803,30.245479888628214
9,1.0,0.0,,1,11,11.0,5,16.0,23.19052028416605,95.07911379947029
21,1.0,0.0,,1,32,32.0,3,27.0,24.521598684847017,194.8433413163241
9,0.0,0.0,,1,6,6.0,1,7.0,6.451849961480762,23.71024995919368
13,1.0,0.0,,0,0,0.0,2,77.0,7.525885594127288,29.573222895897864
3,0.0,0.0,,1,136,136.0,5,12.4,10.343846314155812,56.31746632075315
13,0.0,0.0,,1,16,16.0,2,19.0,26.176329485111523,89.72641159014526
18,1.0,0.0,,1,9,9.0,1,88.0,31.98028555805415,322.0499580974185
3,1.0,0.0,,1,13,13.0,2,10.0,17.99285939110063,100.96260450972358
24,0.0,0.0,,1,27,27.0,5,16.8,22.992934278282853,152.05991380855681
1,1.0,0.0,,0,0,0.0,3,9.0,12.452836605592978,36.669243941226334
19,0.0,0.0,,1,18,18.0,5,21.2,21.831029046437372,136.2608395041989
25,0.0,0.0,,0,0,0.0,4,24.0,20.646061291564447,131.32887219782168
18,1.0,0.0,,0,0,0.0,2,14.5,19.93191313528836,90.0653246535591
8,1.0,0.0,,1,15,15.0,3,28.666666666666668,24.441964791906983,206.99064787949052
16,0.0,0.0,,0,0,0.0,4,45.5,29.520556774031025,208.19557545666214
14,0.0,0.0,,0,0,0.0,1,37.0,15.83201366916422,34.585337424743514
23,0.0,0.0,,0,0,0.0,1,106.0,3.3951109664860275,26.442408350827122
3,0.0,0.0,,2,18,16.0,1,14.0,26.99586006480767,350.94618084249964
15,0.0,0.0,,0,0,0.0,4,8.5,13.383939032959116,75.10761160421727
6,0.0,0.0,,1,30,30.0,2,40.0,13.724395435484706,201.06865191714581
11,0.0,0.0,,0,0,0.0,1,14.0,25.560498359132335,97.21687603353806
24,1.0,0.0,,0,0,0.0,3,18.0,23.162366640608187,105.78855389957853
15,1.0,0.0,,2,60,41.5,0,0.0,0.0,0.0
2,0.0,0.0,,1,21,21.0,6,21.333333333333332,14.883242620286168,124.99911768974982
14,0.0,0.0,,1,17,17.0,1,23.0,25.695108026403965,90.59067332220317
8,1.0,0.0,,1,15,15.0,4,24.0,20.77600819743736,171.8040999838252
3,0.0,0.0,,0,0,0.0,4,13.0,20.07466177620674,98.79927310287172
7,1.0,0.0,,1,26,26.0,1,176.0,4.093924490029022,18.883826092073505
24,0.0,0.0,,0,0,0.0,1,60.0,1.660039524521401,26.497604746155098
12,0.0,0.0,,0,0,0.0,2,8.0,20.904011704296984,101.26240252649418
18,1.0,0.0,,1,9,9.0,2,53.0,37.929879350047145,274.31739395305954
4,0.0,0.0,,0,0,0.0,2,22.0,23.60649824468264,104.64452921735423
18,1.0,0.0,,1,4,4.0,3,25.666666666666668,23.960093068805648,115.41557242815439
22,0.0,0.0,,1,16,16.0,2,28.5,20.483822702135605,227.55470043637956
1,1.0,0.0,,0,0,0.0,4,25.75,20.924567997809483,125.08272208608292
18,1.0,0.0,,1,62,62.0,3,43.0,28.296077611102998,277.6500852475854
9,1.0,0.0,,0,0,0.0,2,8.5,15.562886034633987,31.125772069267974
7,1.0,0.0,,2,29,26.5,2,10.5,0.85984638616705,7.994481993961392
15,0.0,0.0,,1,16,16.0,2,27.5,19.11794459872084,158.6682689673874
19,0.0,0.0,,2,16,15.5,3,25.333333333333332,18.563846556091683,96.74013864067665
24,0.0,0.0,,0,0,0.0,2,35.5,29.888800059626234,129.92202192981256
4,0.0,0.0,,0,0,0.0,6,14.333333333333334,17.36393377336329,87.34588639835836
13,0.0,0.0,,1,30,30.0,4,32.25,33.290665520944074,174.60368285930087
4,0.0,0.0,,0,0,0.0,6,17.333333333333332,23.85257380465018,92.32560497273322
11,0.0,0.0,,0,0,0.0,1,26.0,9.708737324980827,19.953896116293944
18,1.0,0.0,,0,0,0.0,3,26.666666666666668,22.07233839173907,106.24823644147591
22,0.0,0.0,,1,39,39.0,1,17.0,2.125980275781251,19.756118860299015
8,1.0,0.0,,1,61,61.0,2,7.5,16.78371598599543,43.70707256873858
26,0.0,0.0,,0,0,0.0,4,16.0,24.836362919709856,88.1797395828491
19,1.0,0.0,,0,0,0.0,4,25.5,17.037336612373394,102.78613933084948
22,0.0,0.0,,0,0,0.0,1,11.0,13.956699184453262,33.015667702060064
17,1.0,0.0,,0,0,0.0,1,59.0,28.808282117451228,97.04382440512403
15,0.0,0.0,,1,169,169.0,4,8.75,1.0251743794932193,5.8036467196638615
16,0.0,0.0,,0,0,0.0,2,53.0,23.74119282723509,205.91947102833655
12,0.0,0.0,,0,0,0.0,2,18.0,16.78218739803782,67.09045563279045
16,1.0,0.0,,1,16,16.0,1,36.0,32.25601931478026,161.84130464333757
17,1.0,0.0,,0,0,0.0,3,19.666666666666668,17.42599913240075,76.27774106887337
24,0.0,0.0,,0,0,0.0,2,29.5,29.888800059626234,129.92202192981256
17,1.0,0.0,,0,0,0.0,1,23.0,28.808282117451228,97.04382440512403
21,1.0,0.0,,1,36,36.0,4,21.75,20.31315033972759,162.42616425580945
24,1.0,0.0,,0,0,0.0,1,8.0,19.73050107107893,48.90775688001016
17,1.0,0.0,,0,0,0.0,2,56.5,36.9505602805216,206.53234648289163
26,0.0,0.0,,0,0,0.0,2,37.0,24.876766578744014,127.59444063888247
18,1.0,0.0,,0,0,0.0,4,13.25,22.838700913468827,115.62251526666162
21,0.0,0.0,,1,21,21.0,1,91.0,13.135282481826438,84.6849462817949
24,0.0,0.0,,2,34,25.5,2,26.0,10.424727241719511,126.96496252310783
22,0.0,0.0,,1,11,11.0,4,8.0,13.863419871287,73.88835291177423
5,0.0,0.0,,1,16,16.0,4,13.5,23.3795967466235,172.81577958301128
4,0.0,0.0,,1,85,85.0,4,11.75,11.82362966187111,43.75779743917812
6,0.0,0.0,,1,122,122.0,3,9.333333333333334,3.7178321072185363,10.378668260816822
14,0.0,0.0,,1,17,17.0,1,11.0,25.695108026403965,90.59067332220317
9,1.0,0.0,,1,15,15.0,4,8.5,11.815018945455602,33.09961581611609
18,1.0,0.0,,1,9,9.0,2,47.5,16.304999107884974,163.35139572426996
1,1.0,0.0,,0,0,0.0,3,14.0,17.25352049320605,111.17487277130262
4,0.0,0.0,,0,0,0.0,1,22.0,1.0703745714343464,3.639497048597198
14,0.0,0.0,,1,44,44.0,2,12.5,13.462004230343057,48.40144694377738
26,0.0,0.0,,0,0,0.0,2,28.0,19.11513391602398,148.16751529540002
2,1.0,0.0,,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,1,23,23.0,2,13.5,2.749030143155057,7.3515316642063295
14,0.0,0.0,,0,0,0.0,1,51.0,31.808239865483554,104.92407347221432
24,0.0,0.0,,1,27,27.0,5,18.8,17.367472053425757,133.3264829835745
4,0.0,0.0,,0,0,0.0,4,25.0,21.1478990132812,82.78082162028022
3,1.0,0.0,,0,0,0.0,2,8.5,23.57239312560735,113.94032727061084
23,0.0,0.0,,0,0,0.0,1,69.0,5.204740625407418,25.907001351020345
25,0.0,0.0,,1,17,17.0,3,23.0,22.131566990263185,129.93151035842678
24,1.0,0.0,,1,74,74.0,1,73.0,5.653083419471654,69.39225711034268
1,1.0,0.0,,1,18,18.0,2,9.0,2.7461204010720883,20.094872337236144
24,0.0,0.0,,0,0,0.0,6,11.166666666666666,19.8303186114987,107.90786021255826
4,0.0,0.0,,0,0,0.0,5,27.0,30.82335861619349,167.2127171190463
4,0.0,0.0,,0,0,0.0,4,11.25,25.086997385410736,103.10574755752441
7,1.0,0.0,,0,0,0.0,1,23.0,17.64890121403371,39.21567454076938
21,1.0,0.0,,1,152,152.0,4,22.0,4.952688173119128,35.75760680644113
23,0.0,0.0,,0,0,0.0,5,32.0,29.75157328538571,253.66354518591612
9,1.0,0.0,,1,15,15.0,3,7.666666666666667,11.58018420939382,35.83450367497697
5,0.0,0.0,,0,0,0.0,2,19.5,20.791470694385286,107.97617910685068
25,0.0,0.0,,2,19,17.5,4,46.0,25.00821090534977,235.50005334079353
2,1.0,0.0,,1,23,23.0,2,19.5,2.586353113523015,44.25823126140234
23,0.0,0.0,,0,0,0.0,1,118.0,5.395704758708581,32.86874364803247
9,0.0,0.0,,1,9,9.0,2,12.0,43.241749385095446,319.80984812780105
22,0.0,0.0,,1,30,30.0,0,0.0,0.0,0.0
18,1.0,0.0,,0,0,0.0,1,107.0,35.64755363845236,151.90138181878245
23,0.0,0.0,,1,46,46.0,3,16.333333333333332,16.38240274866462,73.91457435446938
4,0.0,0.0,,0,0,0.0,4,31.5,23.96279615300119,141.63588105906373
16,0.0,0.0,,1,36,36.0,4,27.75,16.538639787742685,151.4358325018719
24,0.0,0.0,,1,11,11.0,3,12.333333333333334,32.579204048146266,235.2108233500409
17,1.0,0.0,,0,0,0.0,2,64.0,36.9505602805216,211.16506966800551
2,0.0,0.0,,1,147,147.0,5,18.6,8.667055812337676,55.71817538605376
