participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
25,1.0,1.0,1.0,0.5343499183654785,1.7215289722789415,0.005792964929023892,0.2219529228332715,0.2219529228332715,0.20924946469339462,88,3,23,12.666666666666666,1,43,43.0,2,36.5,8.56223365813685,71.23624898160718
7,1.0,1.0,1.0,0.09074997901916504,0.9534499645233154,-0.0055441395585442265,-0.14719892057598147,-0.14719892057598147,-0.15221498674816547,53,2,43,34.5,1,26,26.0,2,22.5,7.029894742657674,18.47915574141475
7,1.0,1.0,1.0,0.038399696350097656,0.48420047760009766,-0.0012868122855205914,-0.029503805562853813,-0.029503805562853813,-0.04180645942687988,102,1,104,104.0,0,0,0.0,1,11.0,8.106315070817145,16.457011545312312
11,1.0,1.0,1.0,0.5597500801086426,1.6554503440856934,-0.0005521080320246486,0.021232035011053085,0.021232035011053085,-0.009162545204162598,62,2,8,7.5,0,0,0.0,3,33.0,24.132107773147016,153.86437926796975
8,1.0,1.0,1.0,0.2806997299194336,3.2251555919647217,0.0018900490833991285,0.0033968433272093534,0.0033968433272093534,0.027068644762039185,113,7,15,8.857142857142858,0,0,0.0,2,22.0,22.644461006231232,137.23489872363143
21,1.0,1.0,0.0,0.08834981918334961,3.9454517364501953,-0.0023431810842995753,-0.137884259223938,-0.137884259223938,-0.1385437250137329,58,2,20,19.0,0,0,0.0,1,76.0,29.31802906421271,287.66644848649406
26,1.0,1.0,1.0,0.6835498809814453,0.0,0.004331405494487113,0.42274147272109985,0.42274147272109985,0.4153812825679779,114,4,15,10.0,0,0,0.0,3,23.666666666666668,21.057852158787778,101.21282483930031
4,0.0,1.0,0.5,0.1873002052307129,2.9392452239990234,-0.0015397456018536228,0.014294552616775036,0.014294552616775036,0.009362608194351196,25,6,15,10.166666666666666,0,0,0.0,3,16.333333333333332,30.354373718955944,107.87147553419977
19,1.0,1.0,1.0,0.056149959564208984,2.2400500774383545,-0.024165409184646967,-1.1741660833358765,-1.1741660833358765,-1.151037573814392,15,5,25,15.6,0,0,0.0,1,27.0,1.8965189122316934,14.694674231363816
24,1.0,1.0,0.5,0.21969985961914062,0.2698497772216797,0.00021028363611249066,0.0975085198879242,0.0975085198879242,0.07972496747970581,40,4,20,10.75,0,0,0.0,3,23.0,33.460261161153625,171.6847580284972
4,0.0,1.0,0.5,0.36769986152648926,4.9976513385772705,-0.00374779222780784,-0.06534885615110397,-0.06534885615110397,-0.08946260809898376,45,1,12,12.0,0,0,0.0,1,102.0,33.728937458456805,354.3731295436876
3,0.0,1.0,0.5,0.4246997833251953,0.0,-0.0008403603495275832,0.21024873852729797,0.21024873852729797,0.19678127765655518,53,8,17,10.375,0,0,0.0,2,9.5,18.626404598064383,127.50122410118702
23,1.0,1.0,1.0,0.21759986877441406,4.230502128601074,-0.005588426696296455,-0.14165271818637848,-0.14165271818637848,-0.16471904516220093,6,2,23,16.0,0,0,0.0,3,27.333333333333332,19.481853987888766,126.03548807907525
23,1.0,1.0,1.0,0.23775005340576172,8.596596479415894,0.0027536974372138322,-0.12708714604377747,-0.12708714604377747,-0.10234999656677246,115,3,54,33.0,0,0,0.0,1,9.0,21.46991057190199,64.87769807142732
5,1.0,1.0,0.5,0.6470503807067871,0.01574993133544922,0.006211497939476714,0.3805471956729889,0.3805471956729889,0.3699564039707184,116,2,39,37.0,0,0,0.0,1,40.0,2.02062880452015,6.302202813175812
24,0.0,1.0,0.5,0.38000011444091797,0.31729841232299805,0.0019544128976547582,0.10302449017763138,0.10302449017763138,0.10835641622543335,111,4,47,23.0,0,0,0.0,1,12.0,31.525981416929028,146.18265561789855
5,1.0,1.0,1.0,1.024649977684021,0.006150007247924805,0.008721549078975698,0.5740173168671436,0.5740173168671436,0.5551427255074183,104,3,37,24.0,1,11,11.0,1,36.0,1.62571018456673,19.024003191708907
7,1.0,1.0,1.0,0.07670021057128906,1.1270999908447266,-0.006334669334995755,-0.17256033420562744,-0.17256033420562744,-0.18753129243850708,64,1,89,89.0,0,0,0.0,1,26.0,7.76404770727182,15.826104977718323
17,1.0,1.0,1.0,0.0353999137878418,1.908400058746338,-0.0040855414565952345,-0.36679105779044646,-0.36679105779044646,-0.3395832199603319,1,4,29,16.25,1,15,15.0,3,14.666666666666666,4.464928935694357,25.213024506782016
5,1.0,1.0,0.5,0.9205000400543213,1.6996499300003052,-0.004318188216092463,0.19480299338316306,0.19480299338316306,0.1602635927060071,38,5,31,13.2,1,16,16.0,2,20.0,24.529326535997697,147.502628618772
4,1.0,1.0,0.5,0.19015002250671387,3.2605998516082764,0.00014777221513045672,-0.013164526782929897,-0.013164526782929897,-0.007574975490570068,30,6,26,14.666666666666666,0,0,0.0,2,9.0,23.95532791125153,72.22354849311598
25,1.0,1.0,1.0,0.6644124984741211,0.3171498775482178,0.0036839322121004817,0.25315667115725005,0.25315667115725005,0.25151877105236053,56,4,16,9.75,0,0,0.0,3,24.333333333333332,39.3222981121121,287.5442956363581
3,0.0,1.0,0.5,0.04434990882873535,14.210082054138185,-0.000974566144122462,-0.21042980699457675,-0.21042980699457675,-0.20263002174241196,5,4,29,15.75,1,13,13.0,1,42.0,22.286559200546815,210.28373931601737
1,1.0,1.0,1.0,0.38299989700317383,0.2552003860473633,-0.0034225782151649483,0.037681445479393005,0.037681445479393005,0.0013686418533325195,36,2,17,14.0,0,0,0.0,2,43.0,16.17448944510713,115.26493246305759
3,0.0,1.0,0.5,0.005899906158447266,9.689399480819702,4.861264396820349e-05,-0.15933631360530853,-0.15933631360530853,-0.15127500891685486,3,6,25,16.833333333333332,0,0,0.0,1,7.0,35.0824455310278,192.80152744402744
8,1.0,1.0,1.0,0.11564970016479492,1.5764508247375488,-0.0014625631079519202,-0.049696821719408035,-0.049696821719408035,-0.06222522258758545,26,5,42,20.0,0,0,0.0,1,7.0,4.16258604266205,21.220383234680696
5,1.0,1.0,0.5,0.09435033798217773,1.7235493659973145,0.00013225483289449743,-0.07993072271347046,-0.07993072271347046,-0.0691562294960022,100,3,58,29.333333333333332,0,0,0.0,1,23.0,2.9372086291685036,10.811909124217282
7,0.0,1.0,0.5,0.4793996810913086,0.19324994087219238,0.003460198697543755,0.18885941803455353,0.18885941803455353,0.18293747305870056,72,5,35,20.8,0,0,0.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0.3082003593444824,2.18129563331604,8.348608547906356e-05,0.04751291126012802,0.04751291126012802,0.04606252908706665,75,5,13,9.0,0,0,0.0,3,21.0,17.330759755415006,75.63961654990817
6,0.0,1.0,0.0,0.03500032424926758,0.8287501335144043,-0.0040446252720975785,-0.10093425214290619,-0.10093425214290619,-0.11615633964538574,12,1,96,96.0,0,0,0.0,1,19.0,12.366509346711766,48.541451168059474
24,0.0,1.0,0.5,0.24750018119812012,12.200992822647095,9.531848239016847e-06,-0.14350202679634094,-0.14350202679634094,-0.1285686492919922,88,2,10,9.0,0,0,0.0,3,32.0,40.81600112562394,337.5557138712213
9,0.0,1.0,0.0,0.07759952545166016,4.880220413208008,-0.0002032210524638955,-0.05009856075048447,-0.05009856075048447,-0.026731550693511963,58,3,26,17.0,0,0,0.0,1,62.0,7.017525851341188,26.253906672420534
13,0.0,1.0,0.5,0.33515000343322754,0.6765135045637152,0.0017116554206678893,0.1995944385854607,0.1995944385854607,0.17709888095843762,38,1,15,15.0,1,18,18.0,1,100.0,10.760495535523509,195.84049573782264
14,1.0,1.0,1.0,0.14239978790283203,7.054199457168579,-0.016651021957068753,-0.44953492283821106,-0.44953492283821106,-0.4644938111305237,48,1,93,93.0,0,0,0.0,1,22.0,18.724274758584713,42.23539208935013
1,1.0,1.0,1.0,0.04380011558532715,15.183947086334229,-0.00028354272968317577,-0.2187114953994751,-0.2187114953994751,-0.17970621585845947,1,3,23,15.333333333333334,0,0,0.0,3,22.333333333333332,12.980258220922456,89.03389275954287
7,1.0,1.0,1.0,0.20044994354248047,0.19710016250610352,0.0012490054708526944,0.02111194096505642,0.02111194096505642,0.011575102806091309,57,1,89,89.0,0,0,0.0,1,26.0,2.481848024377397,8.753375031329822
8,1.0,1.0,0.5,0.446500301361084,1.4983470439910889,0.003469659422879153,-0.006262210663408041,-0.006262210663408041,0.015743941068649292,111,7,30,15.285714285714286,0,0,0.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.1591498851776123,2.8364211320877075,0.0026578964343120983,-0.02488374913859571,-0.02488374913859571,-0.0295416687925657,115,2,30,28.0,1,17,17.0,2,29.0,21.744638831128523,175.66190827680663
4,0.0,1.0,0.5,0.04734992980957031,7.7086029052734375,-0.0036456516347875218,-0.18048521876335144,-0.18048521876335144,-0.19601264595985413,35,4,40,21.5,0,0,0.0,2,10.0,8.45037881361289,21.009002137651972
9,0.0,1.0,0.5,0.3657500743865967,2.6012496948242188,0.0013505507820339886,-0.022233758121728897,-0.022233758121728897,-0.011687487363815308,113,4,38,25.0,0,0,0.0,1,9.0,39.72788908350788,170.60833858939992
22,1.0,1.0,0.5,0.0908501148223877,3.2409980297088623,-0.0006787171718123097,-0.042717058434445634,-0.042717058434445634,-0.05444383258404939,19,5,24,12.4,1,22,22.0,3,16.333333333333332,7.395553745435944,76.6462085693816
18,1.0,1.0,1.0,0.02254962921142578,9.16545057296753,-0.024671368992389923,-1.2882912158966064,-1.2882912158966064,-1.2600438594818115,14,4,31,24.0,0,0,0.0,1,6.0,43.45721174931277,179.76850770350083
8,1.0,1.0,0.0,0.11125040054321289,23.08043670654297,-0.005961178268371791,-0.45752957463264465,-0.45752957463264465,-0.45483094453811646,7,2,12,10.5,0,0,0.0,2,46.5,37.090972914075735,284.81628688145076
24,0.0,1.0,0.5,0.20040011405944824,5.977546691894531,-0.0035954499373673007,-0.0576588474214077,-0.0576588474214077,-0.06481242179870605,22,3,18,11.666666666666666,0,0,0.0,3,26.0,30.029316977060052,174.128101920555
1,1.0,1.0,1.0,0.12820005416870117,1.2066998481750488,0.0018223691324990533,-0.05943037569522858,-0.05943037569522858,-0.031243741512298584,78,2,48,28.0,0,0,0.0,2,26.5,27.87857418624017,84.64966135452637
19,1.0,1.0,1.0,0.14609980583190918,0.963900089263916,-0.005517169578239275,-0.07236123390686817,-0.07236123390686817,-0.09940747597387856,37,1,42,42.0,1,27,27.0,1,73.0,2.781793175078453,59.0974181241841
21,1.0,1.0,0.5,0.51004958152771,0.7316007614135742,0.005761909603484823,0.1645037829875946,0.1645037829875946,0.1762561798095703,114,2,28,19.0,0,0,0.0,3,25.333333333333332,12.908853744654644,84.79010637308987
12,0.0,1.0,0.5,0.3446502685546875,0.31529903411865234,0.00011388468298254415,0.12538693845272064,0.12538693845272064,0.11529386043548584,45,8,12,9.75,0,0,0.0,3,10.0,16.596029702236738,69.72621591336707
22,0.0,1.0,0.5,0.20194995403289795,0.9936542510986328,0.0006837629704171778,0.048653733017098195,0.048653733017098195,0.04426941454410549,116,3,53,31.666666666666668,1,24,24.0,1,18.0,3.3353080533478163,56.70023690691246
19,1.0,1.0,1.0,0.13200044631958008,2.133699893951416,-0.023590575518055924,-0.9089547395706177,-0.9089547395706177,-0.8869562149047852,24,2,69,49.0,0,0,0.0,1,14.0,15.988990104040381,51.60834461961291
15,0.0,1.0,0.5,0.06564998626708984,7.884049236774445,0.0011000192566972984,-0.1834961415356041,-0.1834961415356041,-0.13189759506629062,79,3,34,20.666666666666668,1,12,12.0,2,23.0,9.33074379694844,94.88440953576026
9,0.0,1.0,0.0,0.10744953155517578,6.028717994689941,0.00047196006569101117,-0.1267806738615036,-0.1267806738615036,-0.13300657272338867,88,5,32,15.6,0,0,0.0,1,33.0,22.066495486892613,120.58621425664867
7,0.0,1.0,0.5,0.08349990844726562,0.10454893112182617,0.0004067450186105411,0.03246593475341797,0.03246593475341797,0.02703768014907837,6,0,0,0.0,0,0,0.0,1,116.0,0.6404444375806316,4.2670634022592004
23,1.0,1.0,1.0,0.5999000072479248,3.9953997135162354,0.002233736553883002,0.06887435168027878,0.06887435168027878,0.061137616634368896,70,3,17,12.0,0,0,0.0,1,71.0,45.632278457324844,483.354163682285
16,1.0,1.0,0.0,0.1743006706237793,4.628039360046387,0.0008338659487698309,-0.04725321754813194,-0.04725321754813194,-0.0484810471534729,5,6,17,11.666666666666666,0,0,0.0,2,17.5,15.526167366482987,78.11521869126554
23,0.0,1.0,0.0,0.025150299072265625,17.95854377746582,-0.0020515958677136173,-0.35510796308517456,-0.35510796308517456,-0.3244686424732208,1,5,31,17.0,0,0,0.0,3,8.666666666666666,14.044716512771195,79.41712604282257
17,1.0,1.0,1.0,0.35969996452331543,0.0,0.0018583631045304286,0.14718075096607208,0.14718075096607208,0.1378687620162964,112,7,34,14.857142857142858,0,0,0.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0.28929996490478516,0.481596036961204,0.00048605530605960154,0.11289441025155221,0.11289441025155221,0.1108008281965005,12,5,13,10.6,1,17,17.0,4,14.5,17.81347756964006,103.08220580826682
4,0.0,1.0,0.5,0.2907998561859131,1.1802515983581543,0.0012070653064445778,0.03748153895139694,0.03748153895139694,0.024587422609329224,77,3,9,7.666666666666667,0,0,0.0,1,84.0,35.08117642309474,203.9441630666805
12,1.0,1.0,1.0,0.23415017127990723,2.714796543121338,0.0001012953537989556,0.014551382511854172,0.014551382511854172,0.03921261429786682,109,3,40,33.333333333333336,0,0,0.0,1,9.0,8.258244688567231,26.279523784007967
8,1.0,1.0,1.0,0.0,9.939802169799805,-0.003519997497555964,-0.4747406840324402,-0.4747406840324402,-0.4333875775337219,0,4,45,22.25,0,0,0.0,3,7.666666666666667,28.162153978699575,134.70112333657093
3,0.0,1.0,0.5,0.0,9.169800758361816,-0.007776770938096449,-0.5715671181678772,-0.5715671181678772,-0.5470499992370605,0,6,18,12.0,0,0,0.0,3,10.666666666666666,4.310681540176904,35.66271899083581
6,0.0,1.0,0.0,0.029200077056884766,6.9497997760772705,-0.02224306114377825,-1.3673703813145304,-1.3673703813145304,-1.3306163416097039,5,3,44,30.333333333333332,1,18,18.0,2,9.5,7.712151170856282,26.533464508822192
14,1.0,1.0,1.0,0.5455498695373535,1.057401180267334,0.005655552852526972,0.1342187523841858,0.1342187523841858,0.14789992570877075,98,6,34,15.833333333333334,0,0,0.0,1,10.0,18.394145040681273,42.602017828564584
14,1.0,1.0,0.5,0.08160018920898438,17.24074697494507,-0.001046043121727846,-0.19760254713205191,-0.19760254713205191,-0.17685535692033305,19,3,52,22.0,1,20,20.0,3,15.333333333333334,9.314142056807714,36.04741547302019
24,1.0,1.0,0.5,0.17710018157958984,17.716591835021973,0.002990905363793501,-0.24168363213539124,-0.24168363213539124,-0.19504988193511963,116,5,17,10.8,0,0,0.0,3,17.333333333333332,12.421921037235137,65.65372481041113
3,1.0,1.0,1.0,0.30409979820251465,3.2747221390406285,0.0024223429715557114,0.020849632401751656,0.020849632401751656,0.018461977442105537,98,5,13,9.8,1,17,17.0,3,20.666666666666668,21.51388217982941,177.9399115240202
13,1.0,1.0,1.0,0.44935011863708496,1.0596373915672297,0.00414242961537513,0.14966434189397046,0.14966434189397046,0.13850225299596786,105,2,28,17.5,1,24,24.0,2,39.5,20.454959550143613,173.88108010873327
18,1.0,1.0,1.0,0.16214990615844727,5.245405673980713,0.001403017477393302,-0.06706976145505905,-0.06706976145505905,-0.03982502222061157,116,4,13,9.75,0,0,0.0,2,30.5,20.2427978784433,180.4874894818928
21,0.0,1.0,0.5,0.1359999179840088,11.512450695037842,-0.0022836240042611706,-0.1405961513519287,-0.1405961513519287,-0.14707499742507935,7,4,16,14.0,0,0,0.0,2,26.5,12.822118534841634,97.08061885124934
4,1.0,1.0,1.0,0.04275035858154297,20.300990343093872,-0.0018781315576674848,-0.33603140711784363,-0.33603140711784363,-0.2997311055660248,1,5,14,11.2,0,0,0.0,4,14.0,19.34437257006318,72.90399170086773
6,0.0,1.0,0.5,0.02409982681274414,40.25910186767578,-0.020826690914687022,-0.8509202599525452,-0.8509202599525452,-0.8346125483512878,6,3,33,29.0,0,0,0.0,1,26.0,27.02963127379303,77.76536010443563
1,1.0,1.0,1.0,0.6196999549865723,1.2091469764709473,0.005997940500675547,0.16980262100696564,0.16980262100696564,0.16167503595352173,104,3,37,26.0,0,0,0.0,1,32.0,35.457731625579925,232.9541694647331
13,1.0,1.0,1.0,0.5827996730804443,0.0,-0.0001384973200863619,0.39543548226356506,0.39543548226356506,0.3513999879360199,16,5,30,20.0,0,0,0.0,1,7.0,6.983786886344865,26.296013878058112
16,1.0,1.0,1.0,0.26165008544921875,6.514597415924072,-0.000829137879928321,-0.05351364612579346,-0.05351364612579346,-0.03526872396469116,42,4,10,8.25,0,0,0.0,3,24.666666666666668,19.355114878567644,75.43659293278921
14,1.0,1.0,1.0,0.059549808502197266,4.0192999839782715,-0.022414896515665597,-1.1353280544281006,-1.1353280544281006,-1.1052312850952148,14,4,38,18.25,0,0,0.0,2,17.5,13.357753702356503,69.40261888490367
14,0.0,1.0,0.5,0.22415006160736084,0.22319960594177246,-0.00013482809856391748,0.06360002970084166,0.06360002970084166,0.05644462887347668,63,5,27,15.4,1,18,18.0,2,15.0,7.846962439356394,82.01703304187488
21,1.0,1.0,1.0,0.3358497619628906,0.569096565246582,0.003770371732783394,0.13065193593502045,0.13065193593502045,0.12846899032592773,107,2,48,41.0,0,0,0.0,1,32.0,11.785593004908613,29.67623488274192
18,1.0,1.0,0.0,0.5881500244140625,0.0,0.001842532000474301,0.39128103852272034,0.39128103852272034,0.35866230726242065,67,3,33,29.666666666666668,0,0,0.0,1,19.0,13.28666526308625,37.58312472062217
2,0.0,1.0,0.5,0.5668978276460068,0.0013499259948730469,0.003285469684463058,0.22876325733641273,0.22876325733641273,0.2458781245433294,66,1,45,45.0,1,22,22.0,1,70.0,13.421255956696621,313.7285242566047
3,0.0,1.0,0.5,0.41539978981018066,0.16566862558063722,0.0030869988414441584,0.17855887739067403,0.17855887739067403,0.19540188343901388,96,3,16,13.0,1,18,18.0,2,33.5,21.191768652366136,240.2038646165887
7,1.0,1.0,1.0,0.1080319266165457,2.016550302505493,-0.0029065238750437014,-0.1075172465071719,-0.1075172465071719,-0.11584772333022086,58,3,37,30.333333333333332,1,24,24.0,1,21.0,3.2475589115366006,64.95117823073161
12,0.0,1.0,0.5,0.5287997722625732,2.574251651763916,0.004679481284925543,0.050585437566041946,0.050585437566041946,0.055043697357177734,107,8,20,12.875,0,0,0.0,0,0.0,0.0,0.0
5,1.0,1.0,0.0,0.45530009269714355,0.754798412322998,0.002307425764874739,0.05297747999429703,0.05297747999429703,0.027931392192840576,109,4,27,14.25,0,0,0.0,3,18.333333333333332,42.31582833878786,200.60894925551182
3,1.0,1.0,0.5,0.0,21.19034504890442,0.0009736258379535436,-0.34058842062950134,-0.34058842062950134,-0.3069186508655548,0,5,34,20.4,0,0,0.0,1,6.0,18.962711250477565,69.49470048365683
24,1.0,1.0,1.0,0.029300212860107422,1.9781956672668457,-0.0002468728453211662,-0.03040117211639881,-0.03040117211639881,-0.02878737449645996,30,7,21,12.0,0,0,0.0,3,6.666666666666667,5.455993525429117,23.394316006414325
14,1.0,1.0,1.0,0.0,33.782498836517334,-0.009553986037747014,-1.108565330505371,-1.108565330505371,-1.0336499214172363,0,2,53,42.5,0,0,0.0,1,26.0,30.452781360431153,120.96458688193711
22,1.0,1.0,1.0,0.24470019340515137,8.214896440505981,-0.003405050889168277,-0.14418278634548187,-0.14418278634548187,-0.11774998903274536,7,5,36,15.2,0,0,0.0,3,10.333333333333334,16.714291849110136,103.24242123496931
1,1.0,1.0,1.0,0.6417500972747803,0.13324999809265137,0.004948823798195675,0.2955420847631927,0.2955420847631927,0.2707734279334545,90,7,19,13.714285714285714,1,9,9.0,1,7.0,3.7780748492409604,20.781304539074714
24,1.0,1.0,0.5,0.22244977951049805,0.053200721740722656,0.000814413180782368,0.11296418309211731,0.11296418309211731,0.0908808708190918,66,6,37,17.666666666666668,0,0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0.6401309910274686,0.25919973850250244,0.005232707042118897,0.2545948864048363,0.2545948864048363,0.27564049973374316,115,3,26,18.0,1,20,20.0,3,19.666666666666668,15.57365977074972,124.99253874603806
4,1.0,1.0,1.0,0.8392999172210693,0.020100116729736328,0.005506177508355288,0.5254332423210144,0.5254332423210144,0.47667497396469116,73,4,16,11.75,0,0,0.0,2,30.0,25.249604487241164,166.92121545405854
13,1.0,1.0,1.0,0.4866504669189453,0.004149913787841797,0.0021161401242700624,0.29654544591903687,0.29654544591903687,0.2491375207901001,63,4,22,20.75,0,0,0.0,2,12.0,14.978335056192837,52.26358659326443
21,1.0,1.0,0.0,0.5037499666213989,0.0,0.0029189999816930847,0.1724422579137688,0.1724422579137688,0.14817915151725003,113,2,40,36.0,1,25,25.0,2,21.0,20.074231376369955,245.4135317896789
2,1.0,1.0,0.0,0.4499499797821045,3.1440181970596317,0.0027008145204825413,0.03346902182978442,0.03346902182978442,0.05093089320041516,104,4,29,12.5,1,29,29.0,3,20.666666666666668,18.699343023504515,129.11947898442762
23,1.0,1.0,0.5,0.5229001045227051,0.027750015258789062,0.004046273973962862,0.2654098570346832,0.2654098570346832,0.26344993710517883,91,6,27,16.833333333333332,0,0,0.0,1,6.0,30.773512916023154,147.36442419115753
26,1.0,1.0,1.0,0.5330002307891846,5.30324912071228,0.007049499051252794,0.07521241903305054,0.07521241903305054,0.09093135595321655,100,3,11,9.0,0,0,0.0,2,43.0,23.871400085865083,167.10418071961698
26,1.0,1.0,1.0,0.0,75.81336951255798,-0.00786001680959507,-1.2444512844085693,-1.2444512844085693,-1.1788504123687744,0,5,25,14.0,0,0,0.0,3,13.666666666666666,7.962360475937625,56.81720402560794
23,0.0,1.0,0.5,0.5002498626708984,0.07019996643066406,0.003840158216463321,0.25774455070495605,0.25774455070495605,0.2374626100063324,116,4,27,18.0,0,0,0.0,2,18.0,4.528995330187239,32.6849281629082
6,0.0,1.0,0.5,0.30030012130737305,0.07609939575195312,0.00025442909466589516,0.14310352504253387,0.14310352504253387,0.1259688436985016,41,5,27,15.6,0,0,0.0,2,15.0,28.800167866415027,162.681185002787
6,1.0,1.0,1.0,0.03445005416870117,12.643890099091964,-0.00817352903318183,-0.2014234341107882,-0.2014234341107882,-0.22545557943257422,75,1,92,92.0,1,21,21.0,1,23.0,7.677175116773479,155.0580681059301
3,1.0,1.0,1.0,0.4490499496459961,0.4207003116607666,0.0029986476560193427,0.10962087661027908,0.10962087661027908,0.13483116030693054,112,2,63,38.0,0,0,0.0,1,38.0,1.8247748898386296,12.268539794442793
24,0.0,1.0,0.5,0.5087497234344482,0.09144997596740723,0.0027393469014935466,0.3023785948753357,0.3023785948753357,0.29273757338523865,51,4,10,8.25,0,0,0.0,3,26.333333333333332,25.85120195294934,118.28421796057084
23,0.0,1.0,0.5,0.15524959564208984,9.312660455703735,0.002379687583566733,-0.12199506908655167,-0.12199506908655167,-0.12877508997917175,103,4,28,14.0,0,0,0.0,2,28.0,26.094772744752525,167.58606155199547
3,0.0,1.0,0.5,0.43015003204345703,0.0,0.0028806298716157704,0.20006303489208221,0.20006303489208221,0.1901126503944397,101,4,33,23.0,0,0,0.0,1,16.0,9.241297905426144,23.08762430396125
9,1.0,1.0,0.5,0.0373997688293457,5.87560510635376,-0.002241881495973613,-0.1612777485806718,-0.1612777485806718,-0.10327838077431628,66,2,67,41.0,1,20,20.0,2,16.0,4.735672434044058,16.916762226982854
4,1.0,1.0,0.5,0.32289981842041016,3.674104690551758,-0.0020373579027640988,0.04106779024004936,0.04106779024004936,0.05000612139701843,32,7,18,12.714285714285714,0,0,0.0,2,9.5,20.345660055074013,105.77382912090766
6,0.0,1.0,0.5,0.5393996238708496,0.026400089263916016,0.00100467078887167,0.3498123586177826,0.3498123586177826,0.3104374408721924,45,5,27,16.0,0,0,0.0,1,24.0,32.51953868024039,269.3268918455577
2,1.0,1.0,1.0,0.4793999195098877,0.06920003890991211,-0.0003240032975945826,0.17041142284870148,0.17041142284870148,0.16111233830451965,74,9,20,10.333333333333334,0,0,0.0,1,7.0,6.469917414603285,30.08216793248196
9,1.0,1.0,1.0,0.0,72.8887038230896,-0.005519508222171698,-0.9984786836510031,-0.9984786836510031,-0.9099088072776794,0,2,24,23.0,1,13,13.0,2,34.5,5.8882762876585515,148.94585197923672
22,1.0,1.0,1.0,0.3378000259399414,1.2003002166748047,0.002341601134693555,0.06822692602872849,0.06822692602872849,0.04824367165565491,116,5,42,19.4,0,0,0.0,1,6.0,19.024853154842784,82.47302726348131
15,1.0,1.0,1.0,0.3408498764038086,1.6359000205993652,-0.013035347588218173,-0.1870623677968979,-0.1870623677968979,-0.22179996967315674,60,5,29,20.4,0,0,0.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.31169986724853516,13.930808663368225,-0.0034681915165889273,-0.12660549695675188,-0.12660549695675188,-0.11626262962818146,11,1,11,11.0,0,0,0.0,2,52.0,34.08081686272973,247.03496873439366
26,1.0,1.0,1.0,0.0,51.115561723709106,-0.007630377201744662,-1.216343879699707,-1.216343879699707,-1.1310502290725708,0,6,32,14.0,0,0,0.0,2,11.5,25.268252396596917,105.5249111669225
25,1.0,1.0,1.0,0.13385009765625,10.854154109954834,-0.0016107009686238776,-0.14234407246112823,-0.14234407246112823,-0.13363131880760193,12,5,35,17.2,0,0,0.0,2,11.0,16.97900726820226,78.96312879711927
23,1.0,1.0,1.0,0.45930004119873047,8.3663969039917,0.006793408306394341,0.04185137897729874,0.04185137897729874,0.04968136548995972,94,2,33,20.0,0,0,0.0,1,72.0,35.14728346700851,207.75962072526627
23,0.0,1.0,0.5,0.6967501640319824,0.0,0.003375393513728939,0.49721917510032654,0.49721917510032654,0.4438813328742981,80,5,25,14.8,0,0,0.0,2,13.0,13.36689956627533,51.7610289061042
17,0.0,1.0,0.5,0.2043001651763916,0.3110501766204834,-0.0005026376489115261,0.058197006583213806,0.058197006583213806,0.06196874380111694,14,1,10,10.0,0,0,0.0,2,52.5,45.19667309844674,362.2275134962824
15,0.0,1.0,0.5,0.28714990615844727,1.432250738143921,0.0019709611421729802,0.030622616410255432,0.030622616410255432,0.046437472105026245,115,5,20,12.6,0,0,0.0,2,20.5,26.199259703052967,138.6089676411748
13,1.0,1.0,1.0,0.21735000610351562,0.4111499786376953,0.0007844388857433619,0.07420296967029572,0.07420296967029572,0.06673747301101685,115,2,101,56.0,0,0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.0,13.571488380432129,-0.0017084466156761379,-0.3002847135066986,-0.3002847135066986,-0.3053433895111084,0,8,10,8.375,0,0,0.0,2,11.5,17.86475751472673,55.6600345792303
3,1.0,1.0,1.0,0.0,5.605949878692627,-0.013294769537098315,-0.8446840557277713,-0.8446840557277713,-0.7599773645401001,0,6,24,15.333333333333334,1,4,4.0,1,13.0,36.544117093130964,211.2321313764645
4,0.0,1.0,0.5,0.050100088119506836,14.186248064041138,-0.0033333237713652273,-0.3096127510070801,-0.3096127510070801,-0.2959061563014984,10,5,16,11.8,0,0,0.0,2,24.0,15.080384821803456,143.16659130277208
4,0.0,1.0,0.5,0.2557499408721924,0.8971500396728516,-0.00376569314734657,-0.08341237902641296,-0.08341237902641296,-0.06553128361701965,37,4,19,11.0,0,0,0.0,3,22.0,25.30163411125311,174.59579150320937
14,0.0,1.0,0.5,0.033500075340270996,4.795549988746643,-0.03630109776080317,-1.080559803889348,-1.080559803889348,-1.1284732297591282,2,3,37,31.0,1,44,44.0,2,9.0,6.305193153226302,50.441545225810124
