participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
15,0.0,1.0,0.5,8,38,22.125
18,1.0,1.0,1.0,5,25,19.0
18,1.0,1.0,1.0,6,31,21.833333333333332
17,1.0,1.0,1.0,6,28,13.833333333333334
4,0.0,1.0,0.5,4,12,8.75
18,0.0,1.0,0.5,8,73,21.375
4,1.0,1.0,0.5,9,63,19.88888888888889
22,1.0,1.0,1.0,6,45,20.833333333333332
18,1.0,1.0,0.0,9,25,12.0
14,0.0,1.0,0.5,7,53,29.714285714285715
1,1.0,1.0,0.5,8,35,12.375
12,1.0,1.0,0.5,8,61,19.125
14,1.0,1.0,0.5,5,60,38.2
8,0.0,1.0,0.5,7,27,15.571428571428571
13,1.0,1.0,1.0,3,57,27.666666666666668
2,0.0,1.0,0.5,10,27,11.6
24,0.0,1.0,0.5,7,39,29.0
19,1.0,1.0,1.0,4,62,39.75
18,1.0,1.0,1.0,6,15,10.0
22,0.0,1.0,0.5,10,31,12.0
22,1.0,1.0,1.0,9,56,19.0
26,1.0,1.0,1.0,8,21,14.5
19,0.0,1.0,0.0,12,18,11.083333333333334
24,1.0,1.0,1.0,4,62,40.75
14,1.0,1.0,0.0,9,48,21.77777777777778
21,0.0,1.0,0.5,5,55,21.8
10,1.0,1.0,0.5,7,58,23.428571428571427
25,1.0,1.0,0.0,5,22,13.2
14,1.0,1.0,0.5,8,21,12.375
17,1.0,1.0,1.0,12,24,9.833333333333334
18,0.0,1.0,0.5,6,42,23.333333333333332
10,1.0,1.0,1.0,9,42,20.0
22,1.0,1.0,1.0,10,56,17.9
23,1.0,1.0,1.0,4,115,36.0
24,1.0,1.0,1.0,7,43,26.571428571428573
17,1.0,1.0,0.5,15,17,10.0
18,1.0,1.0,1.0,5,54,36.6
2,1.0,1.0,1.0,4,45,34.0
7,1.0,1.0,0.5,3,171,76.0
23,1.0,1.0,1.0,8,45,24.125
6,0.0,1.0,0.5,5,70,41.8
10,0.0,1.0,0.5,5,56,37.6
16,1.0,1.0,1.0,12,16,12.166666666666666
14,0.0,1.0,0.0,10,33,17.4
17,0.0,1.0,0.5,7,38,18.142857142857142
14,0.0,1.0,0.5,9,34,19.22222222222222
19,0.0,1.0,0.5,5,30,14.6
8,0.0,1.0,0.0,8,41,17.375
7,1.0,1.0,1.0,3,162,63.666666666666664
15,1.0,1.0,0.5,10,31,12.6
7,1.0,1.0,1.0,3,91,59.666666666666664
23,1.0,1.0,1.0,11,29,13.727272727272727
16,1.0,1.0,1.0,4,108,54.5
15,0.0,1.0,0.5,7,21,14.142857142857142
5,1.0,1.0,0.5,8,40,23.875
14,0.0,1.0,0.5,2,201,117.5
14,1.0,1.0,1.0,8,40,19.0
9,0.0,1.0,0.0,5,78,41.2
23,0.0,1.0,0.5,3,63,28.333333333333332
4,1.0,1.0,1.0,13,25,14.153846153846153
18,0.0,1.0,0.5,5,44,24.8
24,1.0,1.0,1.0,5,37,19.8
6,1.0,1.0,1.0,6,56,34.333333333333336
4,1.0,1.0,0.5,5,150,41.6
9,1.0,1.0,0.5,13,43,14.076923076923077
4,1.0,1.0,1.0,6,111,34.833333333333336
3,1.0,1.0,1.0,7,62,30.714285714285715
25,1.0,1.0,1.0,5,59,24.2
25,1.0,1.0,0.5,6,45,17.333333333333332
