participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
18,1.0,1.0,1.0,8,111,28.875
18,1.0,1.0,1.0,11,31,17.363636363636363
17,1.0,1.0,1.0,9,85,21.666666666666668
4,0.0,1.0,0.5,7,12,8.142857142857142
18,0.0,1.0,0.5,10,118,23.9
4,1.0,1.0,0.5,12,77,21.75
22,1.0,1.0,1.0,10,49,24.7
18,1.0,1.0,0.0,13,26,14.846153846153847
1,1.0,1.0,0.5,13,35,12.846153846153847
12,1.0,1.0,0.5,10,74,23.0
14,1.0,1.0,0.5,7,85,42.714285714285715
8,0.0,1.0,0.5,11,76,24.181818181818183
6,1.0,1.0,0.5,7,154,41.285714285714285
13,1.0,1.0,1.0,5,97,34.2
24,0.0,1.0,0.5,13,39,21.23076923076923
19,1.0,1.0,1.0,7,69,38.42857142857143
26,1.0,1.0,1.0,11,26,15.090909090909092
18,1.0,1.0,1.0,11,15,9.818181818181818
22,0.0,1.0,0.5,15,31,12.733333333333333
22,1.0,1.0,1.0,14,56,18.214285714285715
26,1.0,1.0,1.0,9,66,22.22222222222222
19,0.0,1.0,0.0,15,72,16.666666666666668
14,0.0,1.0,0.5,14,24,11.785714285714286
24,1.0,1.0,1.0,8,64,39.5
14,1.0,1.0,0.0,11,48,19.90909090909091
21,0.0,1.0,0.5,9,55,21.77777777777778
25,1.0,1.0,1.0,8,21,11.25
10,1.0,1.0,0.5,10,58,28.4
25,1.0,1.0,0.0,10,33,15.9
14,1.0,1.0,0.5,11,32,13.272727272727273
17,1.0,1.0,1.0,17,24,10.470588235294118
18,0.0,1.0,0.5,12,44,21.583333333333332
10,1.0,1.0,1.0,13,42,22.53846153846154
22,1.0,1.0,1.0,16,56,15.6875
23,1.0,1.0,1.0,8,115,27.375
24,1.0,1.0,1.0,10,75,31.1
17,1.0,1.0,0.5,19,22,10.68421052631579
18,1.0,1.0,1.0,8,59,33.5
2,1.0,1.0,1.0,8,98,40.0
7,1.0,1.0,0.5,4,261,86.0
23,1.0,1.0,1.0,10,59,28.1
6,0.0,1.0,0.5,8,70,38.375
10,0.0,1.0,0.5,9,56,34.333333333333336
14,1.0,1.0,0.0,15,52,17.266666666666666
14,0.0,1.0,0.0,17,53,17.647058823529413
17,0.0,1.0,0.5,13,60,23.0
14,0.0,1.0,0.5,12,40,23.0
19,0.0,1.0,0.5,9,48,17.22222222222222
8,0.0,1.0,0.0,12,41,18.75
7,1.0,1.0,1.0,4,162,77.5
15,1.0,1.0,0.5,14,33,14.571428571428571
7,1.0,1.0,1.0,4,181,76.0
23,1.0,1.0,1.0,16,27,12.625
16,1.0,1.0,1.0,10,108,32.1
15,0.0,1.0,0.5,11,39,16.272727272727273
5,1.0,1.0,0.5,10,79,29.6
14,0.0,1.0,0.5,3,255,99.33333333333333
14,1.0,1.0,1.0,10,59,26.0
9,0.0,1.0,0.0,7,78,41.714285714285715
23,0.0,1.0,0.5,6,63,25.833333333333332
4,1.0,1.0,1.0,14,99,20.928571428571427
18,0.0,1.0,0.5,7,43,29.428571428571427
13,1.0,1.0,1.0,13,98,20.307692307692307
24,1.0,1.0,1.0,13,47,16.307692307692307
6,1.0,1.0,1.0,9,79,31.333333333333332
4,1.0,1.0,0.5,6,239,51.0
9,1.0,1.0,0.5,17,43,15.647058823529411
4,1.0,1.0,1.0,11,111,27.0
19,1.0,1.0,1.0,8,71,32.625
3,1.0,1.0,1.0,9,79,36.0
25,1.0,1.0,1.0,9,59,20.444444444444443
25,1.0,1.0,0.5,12,45,16.083333333333332
