participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt
14,1.0,1.0,0.0,4,45,24.25
25,1.0,1.0,1.0,3,21,13.333333333333334
10,1.0,1.0,0.5,4,28,16.25
25,1.0,1.0,0.0,3,22,15.666666666666666
14,1.0,1.0,0.5,4,27,16.0
17,1.0,1.0,1.0,4,24,12.25
18,0.0,1.0,0.5,3,29,15.333333333333334
10,1.0,1.0,1.0,2,42,38.5
22,1.0,1.0,1.0,5,22,11.8
23,1.0,1.0,1.0,2,11,10.5
24,1.0,1.0,1.0,4,34,25.75
17,1.0,1.0,0.5,8,17,10.375
18,1.0,1.0,1.0,3,38,30.666666666666668
2,1.0,1.0,1.0,2,37,27.5
7,1.0,1.0,0.5,2,82,50.5
6,0.0,1.0,0.5,2,70,49.0
10,0.0,1.0,0.5,3,56,34.0
14,1.0,1.0,0.0,5,26,13.8
16,1.0,1.0,1.0,7,16,13.285714285714286
14,0.0,1.0,0.0,5,33,19.0
17,0.0,1.0,0.5,4,42,16.5
14,0.0,1.0,0.5,5,34,19.2
19,0.0,1.0,0.5,3,10,9.0
8,0.0,1.0,0.0,5,23,11.4
7,1.0,1.0,1.0,1,116,116.0
15,1.0,1.0,0.5,4,11,10.25
7,1.0,1.0,1.0,1,49,49.0
23,1.0,1.0,1.0,4,15,10.75
16,1.0,1.0,1.0,2,56,33.0
1,1.0,1.0,0.0,3,41,34.0
15,0.0,1.0,0.5,3,20,13.666666666666666
5,1.0,1.0,0.5,4,20,19.25
14,0.0,1.0,0.5,1,110,110.0
14,1.0,1.0,1.0,5,17,12.0
9,0.0,1.0,0.0,2,54,49.5
23,0.0,1.0,0.5,1,58,58.0
4,1.0,1.0,1.0,7,25,13.571428571428571
18,0.0,1.0,0.5,3,18,12.666666666666666
13,1.0,1.0,1.0,4,26,18.0
6,1.0,1.0,1.0,1,107,107.0
4,1.0,1.0,0.5,3,60,32.666666666666664
9,1.0,1.0,0.5,4,47,19.25
4,1.0,1.0,1.0,2,99,54.0
19,1.0,1.0,1.0,2,49,36.0
3,1.0,1.0,1.0,4,34,25.25
25,1.0,1.0,1.0,2,45,27.0
25,1.0,1.0,0.5,2,15,12.0
