participant,study_status,scene_familiarity,recall_status,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
24,0.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
16,0.0,1.0,0.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0,0.0,0.0,0.0
26,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0,0.0,0.0,0.0
1,0.0,1.0,0.5,0,0.0,0.0,0.0
10,0.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,1,7.0,3.5154869773050064,15.351613042339167
12,0.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0,0.0,0.0,0.0
11,1.0,1.0,1.0,0,0.0,0.0,0.0
16,0.0,1.0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,1.0,1,8.0,2.0164822102853157,12.166803195998945
13,0.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,1,8.0,6.677503452295582,12.061902990714634
12,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
13,0.0,1.0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,1,8.0,6.364370294973324,29.809138300239603
9,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,1,15.0,2.9107470653192067,28.726223559124193
22,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,1,8.0,9.887221782710704,11.589616036804797
16,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0,0.0,0.0,0.0
11,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0,0.0,0.0,0.0
18,0.0,1.0,0.5,1,7.0,3.3228945474115634,16.601787990510733
13,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,1.0,1,7.0,2.2180649714165557,7.000080723602448
6,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
2,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
15,0.0,1.0,0.5,1,7.0,4.052444664498555,15.975981701740004
4,1.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,1.0,1,7.0,3.9813986975508815,20.245572803815328
18,0.0,1.0,0.5,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
19,0.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,1.0,2,7.75,4.39914510610709,25.80448526609305
18,1.0,1.0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0.0,0.0,0.0
8,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,0.5,0,0.0,0.0,0.0
2,0.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,1,8.0,3.3709471242068463,20.858538477196646
18,1.0,1.0,1.0,0,0.0,0.0,0.0
22,0.0,1.0,0.5,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
19,0.0,1.0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,1,7.0,3.790616521920881,16.197150163146777
24,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
10,1.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
10,1.0,1.0,1.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,11.5,3.1229968229340725,24.920491258622246
23,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,1,9.5,4.062836417766831,26.622015579365897
18,1.0,1.0,1.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.5,1,10.5,2.6374018597647497,6.778652699025921
10,0.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,0.0,1,8.0,3.1347046185215257,21.422015167799522
16,1.0,1.0,1.0,0,0.0,0.0,0.0
14,0.0,1.0,0.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,1,9.0,3.2140181980027336,18.760612368538354
19,0.0,1.0,0.5,0,0.0,0.0,0.0
8,0.0,1.0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0.0,0.0,0.0
1,1.0,1.0,0.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,1,9.0,5.093534913786465,20.675191383842062
23,0.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,2,7.5,7.016739210370044,29.336208030729235
4,1.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,0.5,0,0.0,0.0,0.0
