participant,study_status,scene_familiarity,recall_status,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
25,0.0,1.0,0.5,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,2,8.0,4.097865375088623,25.02030198182351
4,1.0,1.0,1.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,1,11.0,4.365103871128361,36.91346793400693
24,0.0,1.0,0.5,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0,0.0,0.0,0.0
3,0.0,1.0,0.5,4,7.25,3.4587707911347483,18.98102437761101
6,1.0,1.0,1.0,0,0.0,0.0,0.0
22,0.0,1.0,0.5,1,7.5,3.930830408608284,22.485444115905846
7,1.0,1.0,1.0,0,0.0,0.0,0.0
12,1.0,1.0,0.5,1,12.5,5.46386498003185,24.69439925113667
6,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0,0.0,0.0,0.0
6,0.0,1.0,0.0,1,9.5,6.216294063408579,23.31900468998311
24,1.0,1.0,1.0,0,0.0,0.0,0.0
9,0.0,1.0,0.5,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,1,7.0,4.65063539258107,23.06703405518401
3,0.0,1.0,0.5,0,0.0,0.0,0.0
25,0.0,1.0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,0.0,2,9.5,3.4180579616903257,21.760770536193462
24,0.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1,10.0,3.0738741442009028,21.048353008722838
15,0.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,1.0,1,17.0,3.457580106779305,17.62119480217427
16,0.0,1.0,0.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0,0.0,0.0,0.0
26,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,1,7.0,8.191136003062592,20.075860739605343
25,1.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,1.0,1,7.0,5.354488786056013,21.680396213915074
14,1.0,1.0,1.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,2,8.0,3.0034332845303773,18.44387571808953
24,1.0,1.0,0.5,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,1,7.0,4.242357614386995,20.914291560200233
1,0.0,1.0,0.5,0,0.0,0.0,0.0
10,0.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,1,8.0,4.702670774823745,21.06729056239039
2,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,1,7.0,3.5154869773050064,15.351613042339167
12,0.0,1.0,0.5,2,8.0,4.9245157491498155,19.801249013038735
14,0.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0,0.0,0.0,0.0
11,1.0,1.0,1.0,0,0.0,0.0,0.0
16,0.0,1.0,0.0,0,0.0,0.0,0.0
22,1.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,1.0,4,9.5,2.7769586895109595,19.08217968431414
22,0.0,1.0,0.5,1,10.0,3.5062143520522193,24.015522628366817
13,0.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,0.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,1,10.5,3.49629991026021,11.598290800276178
8,1.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,1,8.0,6.677503452295582,12.061902990714634
12,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,0.0,0,0.0,0.0,0.0
13,0.0,1.0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,1,8.0,6.364370294973324,29.809138300239603
9,1.0,1.0,1.0,0,0.0,0.0,0.0
3,1.0,1.0,1.0,3,7.0,3.456604287916926,17.96052883453198
15,1.0,1.0,1.0,0,0.0,0.0,0.0
17,0.0,1.0,0.5,1,15.0,2.9107470653192067,28.726223559124193
22,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,1.0,1,8.0,9.887221782710704,11.589616036804797
23,1.0,1.0,0.5,0,0.0,0.0,0.0
16,1.0,1.0,1.0,0,0.0,0.0,0.0
2,0.0,1.0,0.0,1,9.0,3.1326671295447532,18.512059622507074
11,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,0.5,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0,0.0,0.0,0.0
18,0.0,1.0,0.5,2,7.5,3.374906688105602,18.107385788451296
1,1.0,1.0,1.0,1,7.0,2.3268551042487897,8.364996946869464
24,0.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
2,1.0,1.0,0.5,1,7.5,7.298317757202825,37.075935782131005
4,1.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
23,1.0,1.0,1.0,1,7.0,6.031985094575486,18.332469847618338
15,0.0,1.0,0.5,1,7.0,4.052444664498555,15.975981701740004
5,0.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,2,7.25,3.622248614730792,17.549823990191932
15,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,0.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
19,0.0,1.0,0.5,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0,0.0,0.0,0.0
18,0.0,1.0,0.5,1,11.0,1.9700781954711095,13.076341016761095
4,1.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,1.0,2,7.0,4.490377603025637,25.964208907988795
18,1.0,1.0,0.0,0,0.0,0.0,0.0
1,1.0,1.0,0.5,0,0.0,0.0,0.0
12,1.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0.0,0.0,0.0
8,0.0,1.0,0.5,0,0.0,0.0,0.0
6,1.0,1.0,0.5,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,1,8.0,3.3709471242068463,20.858538477196646
18,1.0,1.0,1.0,0,0.0,0.0,0.0
22,0.0,1.0,0.5,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,1,7.0,4.986145116934688,20.88518801378492
19,0.0,1.0,0.0,0,0.0,0.0,0.0
14,0.0,1.0,0.5,1,7.0,3.790616521920881,16.197150163146777
24,1.0,1.0,1.0,0,0.0,0.0,0.0
14,1.0,1.0,0.0,0,0.0,0.0,0.0
21,0.0,1.0,0.5,1,7.0,2.8509131949311026,14.126998718559726
25,1.0,1.0,1.0,0,0.0,0.0,0.0
10,1.0,1.0,0.5,0,0.0,0.0,0.0
25,1.0,1.0,0.0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,0,0.0,0.0,0.0
10,1.0,1.0,1.0,0,0.0,0.0,0.0
22,1.0,1.0,1.0,2,11.25,4.5374109786772525,23.04826730859171
23,1.0,1.0,1.0,1,7.0,2.9622791943297893,15.767108589553501
24,1.0,1.0,1.0,0,0.0,0.0,0.0
17,1.0,1.0,0.5,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0,0.0,0.0,0.0
7,1.0,1.0,0.5,1,9.0,4.386214287946787,17.086592177663135
23,1.0,1.0,1.0,1,10.0,2.8520210562884833,19.855274606557675
6,0.0,1.0,0.5,2,10.25,5.924242881123474,5.720129785313001
10,0.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,0.0,1,8.0,3.1347046185215257,21.422015167799522
14,0.0,1.0,0.0,3,8.0,4.227357603050625,23.675994044981522
17,0.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,1,9.0,3.2140181980027336,18.760612368538354
19,0.0,1.0,0.5,0,0.0,0.0,0.0
8,0.0,1.0,0.0,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0,0.0,0.0,0.0
7,1.0,1.0,1.0,1,9.0,1.588538581494682,4.806090378484489
23,1.0,1.0,1.0,0,0.0,0.0,0.0
16,1.0,1.0,1.0,1,10.0,1.5615665966236771,9.799033252653047
15,0.0,1.0,0.5,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0,0.0,0.0,0.0
9,0.0,1.0,0.0,1,7.5,5.093534913786465,19.994277523165866
23,0.0,1.0,0.5,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0,0.0,0.0,0.0
18,0.0,1.0,0.5,2,7.25,7.494789687385976,10.64741626342704
13,1.0,1.0,1.0,1,12.0,3.5914619825979965,23.49354689508877
24,1.0,1.0,1.0,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0,0.0,0.0,0.0
9,1.0,1.0,0.5,2,9.75,3.053969002671881,21.418228451896645
4,1.0,1.0,1.0,0,0.0,0.0,0.0
19,1.0,1.0,1.0,2,8.5,3.951163399769241,13.094353101733201
3,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0,0.0,0.0,0.0
25,1.0,1.0,0.5,0,0.0,0.0,0.0
