participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration
5,0.0,0.0,,0.30245018005371094,46.96709728240967,-0.004859025279958498,-0.273442804813385,-0.273442804813385,-0.2506199777126312,84,0,0,0.0
8,1.0,0.0,,0.6411499977111816,0.5042002201080322,0.002213469120549881,0.24178577777202623,0.24178577777202623,0.2395357135861938,196,1,14,14.0
24,1.0,0.0,,0.2429499626159668,2.359001040458679,-0.0010144349429779898,0.05011801930922495,0.05011801930922495,0.04454920695572303,33,1,27,27.0
21,1.0,0.0,,0.9636499881744385,5.369150161743164,-0.022601904446501175,-1.1086728693563725,-1.1086728693563725,-1.0063003491269333,88,1,126,126.0
24,1.0,0.0,,0.19169998168945312,1.7517998218536377,-0.0006975286692363154,0.009054537563887318,0.009054537563887318,0.009174966791109214,83,1,27,27.0
6,0.0,0.0,,0.48200011253356934,0.04064929485321045,0.001180498528975298,0.2478203200086763,0.2478203200086763,0.24244144785355878,163,1,122,122.0
26,0.0,0.0,,0.28169989585876465,7.107604026794434,0.000769394970392557,0.013384340330958366,0.013384340330958366,0.015103260986506939,217,0,0,0.0
7,0.0,0.0,,0.08459997177124023,7.827211380004883,0.0003234564889109824,-0.10056254267692566,-0.10056254267692566,-0.10297012329101562,234,0,0,0.0
4,0.0,0.0,,0.1634998321533203,18.560313940048218,0.00038563574562446143,-0.10529950261116028,-0.10529950261116028,-0.10353346168994904,224,0,0,0.0
23,0.0,0.0,,0.2747502326965332,7.994647979736328,0.00017559898965025292,-0.06464657187461853,-0.06464657187461853,-0.07365996390581131,220,0,0,0.0
18,1.0,0.0,,0.4647998809814453,0.0,0.0012246788000156905,0.24695132672786713,0.24695132672786713,0.2338031828403473,89,0,0,0.0
6,0.0,0.0,,0.0787501335144043,166.4089925289154,-0.008219007840437616,-1.0926381118186919,-1.0926381118186919,-1.0536058668504682,20,1,18,18.0
4,0.0,0.0,,0.5016999244689941,0.9004504680633545,0.0014683695695767412,0.1980343610048294,0.1980343610048294,0.21397995948791504,209,0,0,0.0
12,1.0,0.0,,0.3110499382019043,9.783102869987488,-0.0004986760940875759,-0.033800453073364774,-0.033800453073364774,-0.05293780013247652,117,1,39,39.0
2,1.0,0.0,,0.274550199508667,0.8882489204406738,0.0011171574816546419,0.11649378492862364,0.11649378492862364,0.11666344006856283,215,1,23,23.0
13,1.0,0.0,,0.16494989395141602,20.144262433052063,-0.0007678811442278837,-0.1837912868346846,-0.1837912868346846,-0.21422803139123392,170,1,16,16.0
17,1.0,0.0,,0.13054990768432617,3.5511538982391357,0.000758957161687366,-0.05990413948893547,-0.05990413948893547,-0.04911341518163681,212,0,0,0.0
14,0.0,0.0,,0.2978501319885254,0.20419979095458984,0.00011157009063635037,0.011838164180517197,0.011838164180517197,0.026043478399515152,166,0,0,0.0
18,1.0,0.0,,1.0311000347137451,3.690500020980835,0.0011362650026337242,0.237482287712741,0.237482287712741,0.24285000960032146,143,1,17,17.0
14,0.0,0.0,,0.7312500476837158,0.16479992866516113,-0.00012528687895331872,0.30478405550059384,0.30478405550059384,0.2577316457575018,84,1,21,21.0
7,0.0,0.0,,0.3265500068664551,0.6499500274658203,0.00035491368964971943,0.11512615531682968,0.11512615531682968,0.1226033866405487,123,0,0,0.0
23,0.0,0.0,,0.2902998924255371,6.322143793106079,0.001824347140758904,-0.012259580194950104,-0.012259580194950104,-0.03166324272751808,231,0,0,0.0
3,1.0,0.0,,0.2314000129699707,29.19639801979065,-0.008603287519811858,-0.44375683587311693,-0.44375683587311693,-0.40016019102455913,105,1,22,22.0
18,1.0,0.0,,0.17770004272460938,99.12389540672302,-0.009655829703243074,-0.8475098013877869,-0.8475098013877869,-0.8015698790550232,69,0,0,0.0
9,0.0,0.0,,0.15774989128112793,31.347102761268616,-0.010719662010059148,-0.6233184674621132,-0.6233184674621132,-0.5896870780874182,132,1,26,26.0
14,0.0,0.0,,0.02214980125427246,46.224756717681885,-0.002832501444329317,-0.3643116709552234,-0.3643116709552234,-0.3504787962740353,2,1,44,44.0
24,1.0,0.0,,0.2886996269226074,0.09125089645385742,0.0004712545400987534,0.12729941308498383,0.12729941308498383,0.1288265436887741,162,0,0,0.0
17,1.0,0.0,,0.10804986953735352,26.088204622268677,-0.00020395246650864015,-0.11596310883760452,-0.11596310883760452,-0.10689336806535721,62,0,0,0.0
11,0.0,0.0,,0.17400002479553223,19.70019507408142,-0.0005913808751875562,-0.12326977401971817,-0.12326977401971817,-0.10931327939033508,64,0,0,0.0
13,1.0,0.0,,0.14619994163513184,10.419320605695248,0.0003700547851711097,-0.09964672070515307,-0.09964672070515307,-0.09823753981940489,77,1,31,31.0
7,0.0,0.0,,0.5004005432128906,0.021299362182617188,0.0008458778279305387,0.2725018262863159,0.2725018262863159,0.2602870762348175,143,0,0,0.0
3,1.0,0.0,,0.11605000495910645,1.3481998443603516,-0.0027551292592290604,-0.19904629691240658,-0.19904629691240658,-0.15456407933995345,165,1,22,22.0
17,1.0,0.0,,0.10450029373168945,14.22513723373413,-0.00045353147548326514,-0.13351775705814362,-0.13351775705814362,-0.12280650436878204,121,0,0,0.0
24,0.0,0.0,,0.1784498691558838,1.1075501441955566,-0.0028414781769215366,-0.1449582664775446,-0.1449582664775446,-0.15154291567979036,103,1,21,21.0
24,1.0,0.0,,0.39069998264312744,0.023399949073791504,0.00104675195503779,0.22589272487012646,0.22589272487012646,0.2253179832951312,133,1,27,27.0
24,0.0,0.0,,0.2434999942779541,5.000799655914307,0.00098694888265429,0.019974254071712494,0.019974254071712494,0.016696659848093987,212,0,0,0.0
6,0.0,0.0,,0.6453749537467957,3.088149309158325,-0.0003141606008428348,0.06633966230641941,0.06633966230641941,0.0921000083287557,31,1,15,15.0
4,0.0,0.0,,0.15904998779296875,14.219698190689087,-0.0006156927997337759,-0.2328345775604248,-0.2328345775604248,-0.207603320479393,11,0,0,0.0
16,0.0,0.0,,0.8114500045776367,3.9503488540649414,0.0036075850637908536,0.3199552893638611,0.3199552893638611,0.33622005581855774,211,0,0,0.0
5,0.0,0.0,,0.34759998321533203,2.405500888824463,-0.0009279799291274238,0.05329478904604912,0.05329478904604912,0.06185309216380119,175,0,0,0.0
6,0.0,0.0,,0.745150089263916,3.387998104095459,0.003987634702313433,0.33378863636451434,0.33378863636451434,0.3147566734798371,221,1,20,20.0
24,0.0,0.0,,0.0,134.6822224408388,-0.0007290541093531484,-1.130654835751288,-1.130654835751288,-1.0811099767684937,0,1,7,7.0
19,0.0,0.0,,0.5003001689910889,0.4166240162319603,0.0012504358019079973,0.14431904187182334,0.14431904187182334,0.1343083814338402,195,1,17,17.0
21,0.0,0.0,,0.37355005741119385,7.856243418942533,-0.002170614717548115,0.002666317712405563,0.002666317712405563,-0.018158111392179363,235,1,28,28.0
25,0.0,0.0,,0.2695503234863281,169.3897659778595,-0.007625599302835495,-1.1222258806228638,-1.1222258806228638,-1.0766830444335938,27,0,0,0.0
14,0.0,0.0,,0.6299998760223389,2.885148525238037,0.003261592198809714,0.08062725982585536,0.08062725982585536,0.055789107626134656,235,1,21,21.0
26,0.0,0.0,,0.04484999179840088,24.377104341983795,-0.0017033075731089549,-0.3177184198476091,-0.3177184198476091,-0.30719234205427626,1,2,29,24.5
3,1.0,0.0,,0.21139979362487793,1.2882826526959743,0.0006399795612439477,-0.016356697062399818,-0.016356697062399818,-0.01998614623691098,181,1,143,143.0
3,1.0,0.0,,0.405750036239624,0.3381991386413574,0.0007699466007364007,0.2249608894943688,0.2249608894943688,0.22415780287522533,149,1,12,12.0
21,0.0,0.0,,0.2698500156402588,18.59102418893363,-0.0004245149629377638,-0.105663866936406,-0.105663866936406,-0.12539267985624605,129,1,102,102.0
24,1.0,0.0,,0.21119976043701172,2.421558380126953,-0.00048433187410632135,0.04264960065484047,0.04264960065484047,0.03971312940120697,44,0,0,0.0
22,0.0,0.0,,0.6246500015258789,3.2995495796203613,0.00320293007897588,0.18199199664441845,0.18199199664441845,0.17591326434993942,206,1,38,38.0
6,0.0,0.0,,0.618399977684021,9.885303974151611,0.0038622393993290737,0.1888488646801011,0.1888488646801011,0.16856659631880505,229,1,20,20.0
22,0.0,0.0,,0.1580495834350586,32.78834843635559,-0.0033011599716192964,-0.2906883656978607,-0.2906883656978607,-0.28705665469169617,5,0,0,0.0
6,0.0,0.0,,0.20455002784729004,15.896503448486325,-0.0023894676431490468,-0.24161166430525638,-0.24161166430525638,-0.24698525681215172,39,1,14,14.0
9,1.0,0.0,,0.30339980125427246,11.94615125656128,-0.0015665116444515631,-0.053899087986362636,-0.053899087986362636,-0.05812543233235677,51,1,15,15.0
13,0.0,0.0,,0.2979303939001898,5.526299953460693,-0.00233498854025207,-0.005811034375605201,-0.005811034375605201,0.07137786774408247,72,1,5,5.0
3,1.0,0.0,,0.17309999465942383,1.6912305553754177,0.0007665955400236263,-0.04752021348929104,-0.04752021348929104,-0.051540751077912006,167,1,143,143.0
3,1.0,0.0,,0.30695009231567383,0.48674023151397705,0.0003828307126280427,0.06243938081878147,0.06243938081878147,0.0639925350745519,207,1,143,143.0
6,0.0,0.0,,0.5865499973297119,0.11570072174072266,0.0015537890204028696,0.23315073870405367,0.23315073870405367,0.21229306289941755,218,1,30,30.0
2,0.0,0.0,,0.0,131.0902619957924,0.0017520647972463857,-0.785122344765482,-0.785122344765482,-0.7666923666427127,0,2,50,35.5
12,0.0,0.0,,0.6132502555847168,0.3096001148223877,0.00035020631487985487,0.3584078550338745,0.3584078550338745,0.3477267324924469,231,0,0,0.0
16,1.0,0.0,,0.6912002563476562,0.1396493911743164,0.003211525611241062,0.25293633341789246,0.25293633341789246,0.23369334638118744,236,0,0,0.0
2,1.0,0.0,,0.5688002109527588,0.18994998931884766,0.0006075209520949002,0.29007095098495483,0.29007095098495483,0.30369675159454346,139,0,0,0.0
6,0.0,0.0,,0.3074498176574707,4.228970040968798,0.0009405883594503371,0.036296286663425624,0.036296286663425624,0.03839013211953161,201,1,108,108.0
13,0.0,0.0,,0.27683034964970155,3.689751148223877,0.00032719835567296076,0.05552035243199344,0.05552035243199344,0.05212666193644206,115,0,0,0.0
1,1.0,0.0,,0.19714999198913574,16.87240166555751,0.0014564769781504046,-0.021631123647408143,-0.021631123647408143,-0.038542586773283816,141,2,48,27.5
24,1.0,0.0,,0.27624988555908203,7.6970038414001465,0.0010336398590062804,-0.021836332976818085,-0.021836332976818085,-0.016626739874482155,178,0,0,0.0
18,1.0,0.0,,0.32429981231689453,23.489649772644043,-0.010695770177226178,-0.6664602756500244,-0.6664602756500244,-0.6154099702835083,89,0,0,0.0
13,1.0,0.0,,0.5629178714752197,6.069200038909912,-0.006009718083410555,-0.0813710448108142,-0.0813710448108142,-0.00036156359585852725,60,2,24,14.0
14,0.0,0.0,,0.006749868392944336,63.43851923942566,-0.0006099138041055387,-0.34299778636497785,-0.34299778636497785,-0.31137482405354977,3,1,44,44.0
19,1.0,0.0,,0.1815122365951538,19.319352626800537,-0.008309644187585471,-0.5035590783453189,-0.5035590783453189,-0.47806562185287477,111,1,12,12.0
7,1.0,0.0,,0.716400146484375,0.0,0.0014059266439891453,0.49267661571502686,0.49267661571502686,0.4797767996788025,185,0,0,0.0
14,0.0,0.0,,0.3645498752593994,0.40524983406066895,0.0010376085619015272,0.14207119680155178,0.14207119680155178,0.14007192592994844,140,1,17,17.0
19,0.0,0.0,,0.4714249637391834,0.16972410678863525,0.0004991076632564994,0.12025815072441906,0.12025815072441906,0.11295843124389648,231,1,17,17.0
26,0.0,0.0,,0.38230013847351074,0.01555013656616211,0.0005412660384964967,0.22895659474883903,0.22895659474883903,0.20903195226481738,86,1,28,28.0
24,0.0,0.0,,0.3342001438140869,0.2414999008178711,0.001311642401754335,0.08698038008645617,0.08698038008645617,0.07353397036764768,236,1,34,34.0
18,1.0,0.0,,0.44704997539520264,4.726699948310852,-0.009869672475827589,-0.42021639789710064,-0.42021639789710064,-0.3098587029858639,132,1,56,56.0
16,0.0,0.0,,0.22295010089874268,27.678102493286133,-0.0015857874623668913,-0.22070276083322518,-0.22070276083322518,-0.2202651943983855,27,1,26,26.0
13,1.0,0.0,,0.47285008430480957,2.8444998264312744,-0.01287617650506563,-0.534251492234725,-0.534251492234725,-0.4945540547228777,63,1,113,113.0
14,0.0,0.0,,0.1152498722076416,55.82200574874878,-0.0019160848413269152,-0.38091472281685357,-0.38091472281685357,-0.4031859995826842,1,1,20,20.0
3,1.0,0.0,,0.5326995849609375,0.06580066680908203,-0.0005459132785842546,0.24361273646354675,0.24361273646354675,0.23883984982967377,150,0,0,0.0
24,0.0,0.0,,0.399899959564209,0.028349876403808594,0.0014158135947857837,0.20491817593574524,0.20491817593574524,0.19767670333385468,196,0,0,0.0
14,0.0,0.0,,0.261199951171875,7.194498916519094,0.000940752265175768,0.020542379170027467,0.020542379170027467,0.025039337779717917,203,1,122,122.0
13,1.0,0.0,,0.6979181003570556,2.6918997764587402,-0.0020578101500683824,0.18876515259722618,0.18876515259722618,0.25311302659005835,79,1,24,24.0
7,0.0,0.0,,0.4367499351501465,0.007549762725830078,0.0007972762866145882,0.19572587311267853,0.19572587311267853,0.1905398964881897,208,0,0,0.0
22,0.0,0.0,,0.4743494987487793,2.7876007556915283,-0.002318781813183109,0.0888676792383194,0.0888676792383194,0.10416329652070999,65,0,0,0.0
5,0.0,0.0,,0.9759315794164483,6.021950840950012,-0.001585858347740635,0.16715163721816953,0.16715163721816953,0.1573546755547617,137,1,16,16.0
23,0.0,0.0,,0.32760047912597656,22.040154218673706,-0.001869714628974633,-0.06634072959423065,-0.06634072959423065,-0.07711636275053024,43,0,0,0.0
2,1.0,0.0,,0.30534982681274414,19.264467000961304,0.0001959693587265478,-0.14745816588401794,-0.14745816588401794,-0.13160347938537598,196,0,0,0.0
4,0.0,0.0,,0.053299903869628906,17.262100219726562,-0.009839172010024282,-1.0966994762420654,-1.0966994762420654,-1.0372401475906372,56,0,0,0.0
23,0.0,0.0,,0.22335004806518555,9.822654724121094,0.0007170901918164779,-0.10817229002714157,-0.10817229002714157,-0.11342347413301468,204,0,0,0.0
7,0.0,0.0,,0.3106999397277832,5.551100015640255,0.0006664187428533421,-0.06052028981945181,-0.06052028981945181,-0.06185756955827983,218,1,20,20.0
3,0.0,0.0,,0.3089001178741455,7.759445428848267,0.0011333805183774237,0.047525297237347955,0.047525297237347955,0.050807587305704754,130,1,11,11.0
9,0.0,0.0,,0.0,2.0372010469436646,-6.496451727924117e-05,-0.13655229912528508,-0.13655229912528508,-0.129641902795312,0,1,18,18.0
14,0.0,0.0,,0.007100105285644531,52.977596282958984,-0.002060903463767664,-0.38571430057412964,-0.38571430057412964,-0.37946524539937176,34,1,44,44.0
1,1.0,0.0,,0.40634989738464355,4.719300150871277,-0.008072786481524387,-0.4200818201660607,-0.4200818201660607,-0.371956119202731,24,1,18,18.0
23,0.0,0.0,,0.3852500915527344,1.6366000175476074,-0.0053874947793625255,-0.15105731785297394,-0.15105731785297394,-0.11578011512756348,164,0,0,0.0
1,1.0,0.0,,0.3703501224517822,0.29729451771938464,0.000733987017103067,0.11750353539543312,0.11750353539543312,0.10647557065944474,27,1,99,99.0
21,0.0,0.0,,0.3383502960205078,16.69264030456543,0.002129477369389183,0.024226924404501915,0.024226924404501915,0.012386846356093884,208,0,0,0.0
17,1.0,0.0,,0.06785011291503906,3.4952497482299805,-0.008386589463704464,-0.9955697655677795,-0.9955697655677795,-0.9589433073997498,1,0,0,0.0
12,0.0,0.0,,0.33444976806640625,83.74265956878662,-0.0069942700176827,-0.7041779160499573,-0.7041779160499573,-0.7041133642196655,31,0,0,0.0
10,1.0,0.0,,0.5643000602722168,36.20093739032744,0.002179616736524597,-0.057645543718136814,-0.057645543718136814,-0.07849886109665719,143,1,65,65.0
3,1.0,0.0,,0.14564990997314453,17.823931029585538,0.0011365228376942382,-0.058564751963072204,-0.058564751963072204,-0.05607845275128476,209,1,121,121.0
23,0.0,0.0,,0.399749755859375,5.35275673866272,0.001917959529136017,0.08684606105089188,0.08684606105089188,0.08156321942806244,235,0,0,0.0
3,0.0,0.0,,0.28820013999938965,3.4582998752593994,-0.0017003791354970894,0.012567728380613688,0.012567728380613688,0.06383676528930664,48,0,0,0.0
7,0.0,0.0,,0.14935016632080078,1.535947322845459,-0.00018695049430970676,-0.024566154927015305,-0.024566154927015305,-0.016636626794934273,22,0,0,0.0
13,0.0,0.0,,0.09360027313232422,14.115647792816162,-0.0005780237876412021,-0.376588374376297,-0.376588374376297,-0.3772599995136261,1,0,0,0.0
17,1.0,0.0,,0.3624999523162842,3.0583229519072033,0.0009153585541014822,0.08002255586632195,0.08002255586632195,0.07958038988567537,213,1,20,20.0
14,0.0,0.0,,0.6426506042480469,0.03299903869628906,0.0013863562470717082,0.2641158699989319,0.2641158699989319,0.25126028060913086,226,0,0,0.0
4,0.0,0.0,,0.20524978637695312,14.83516550064087,0.0003608165219434994,-0.0639917328953743,-0.0639917328953743,-0.07415349036455154,225,0,0,0.0
14,0.0,0.0,,0.8015000820159912,2.755020499229431,0.0030235509443543654,0.16820233431546497,0.16820233431546497,0.15056788582427824,234,1,16,16.0
23,0.0,0.0,,0.02720022201538086,6.105299949645996,-0.01781751717930405,-1.5229313765900045,-1.5229313765900045,-1.4093623883555364,33,1,28,28.0
24,0.0,0.0,,0.28109991550445557,13.978208541870117,0.001638225029103347,-0.01613163772011608,-0.01613163772011608,-0.02483967940012614,235,1,21,21.0
14,0.0,0.0,,0.3094000816345215,0.4007999897003174,3.230557930823014e-05,-0.033746144942593474,-0.033746144942593474,-0.0254856413318997,161,1,20,20.0
7,0.0,0.0,,0.0,129.82726573944092,0.0014169898542622699,-0.7537891864776611,-0.7537891864776611,-0.737606406211853,0,0,0,0.0
17,1.0,0.0,,0.13865017890930176,6.725899934768677,-0.0006601486761090495,-0.06731453537940979,-0.06731453537940979,-0.056199993938207626,163,0,0,0.0
12,1.0,0.0,,0.0,57.74977159500122,0.0011763041064388813,-0.32970669865608215,-0.32970669865608215,-0.3314603567123413,0,0,0,0.0
22,0.0,0.0,,0.500499963760376,0.5377013683319092,0.0016280215625578247,0.28154295682907104,0.28154295682907104,0.2636966109275818,153,0,0,0.0
2,1.0,0.0,,0.006949901580810547,4.084807872772217,0.0013105014385301319,-0.17394401133060455,-0.17394401133060455,-0.1645001918077469,139,0,0,0.0
5,0.0,0.0,,0.08409976959228516,104.07865047454834,-0.002517637514144356,-0.6267381310462952,-0.6267381310462952,-0.6067836880683899,16,0,0,0.0
4,0.0,0.0,,0.19484972953796387,12.49932336807251,-0.0002471523452604073,-0.05358351022005081,-0.05358351022005081,-0.02202014997601509,17,0,0,0.0
3,0.0,0.0,,0.18436563440731568,2.2782880170619455,0.0006686438257441895,0.031456024837896286,0.031456024837896286,0.039312253416965724,233,1,223,223.0
6,0.0,0.0,,0.16659998893737793,0.09729957580566406,0.0006218053555167447,0.07027738255287526,0.07027738255287526,0.06922738175347168,206,1,159,159.0
14,0.0,0.0,,0.24089980125427246,13.942150354385376,-0.011382511886653152,-0.6837570295052187,-0.6837570295052187,-0.6413660400792173,116,1,18,18.0
24,0.0,0.0,,0.3671000003814697,0.052550315856933594,0.0007483577016616577,0.18154366314411163,0.18154366314411163,0.1850299835205078,200,0,0,0.0
3,1.0,0.0,,0.1751995086669922,21.108778476715088,0.00011763756383743494,-0.1064685583114624,-0.1064685583114624,-0.11738350987434387,29,0,0,0.0
2,1.0,0.0,,0.4828000068664551,4.945547342300415,0.0007253993085571341,0.053826622664928436,0.053826622664928436,0.055670008063316345,147,0,0,0.0
19,1.0,0.0,,0.5636498928070068,2.5641002655029297,-0.002543664168955954,0.024179880126116146,0.024179880126116146,0.038108391855277306,150,1,16,16.0
24,1.0,0.0,,0.2872500419616699,0.3726987838745117,-0.00048574777099344505,0.11900515854358673,0.11900515854358673,0.11561344563961029,43,0,0,0.0
6,0.0,0.0,,0.41160011291503906,4.79933967590332,0.0006070450713465609,0.23330943669950913,0.23330943669950913,0.2409343735376994,229,1,19,19.0
2,1.0,0.0,,0.29200005531311035,0.10019993782043457,0.0013327568035437255,0.1305510699748993,0.1305510699748993,0.13218002021312714,109,0,0,0.0
14,0.0,0.0,,0.34730029106140137,3.271646022796631,-0.00021041574720938539,-0.010141921948783005,-0.010141921948783005,-0.0038816779378860744,144,1,20,20.0
12,0.0,0.0,,0.32725000381469727,0.8323502540588379,-0.0013182865058530963,-0.01280493475496769,-0.01280493475496769,0.05478344112634659,167,0,0,0.0
19,1.0,0.0,,1.2267999649047852,0.047699928283691406,0.0006839703094968308,0.49840593338012695,0.49840593338012695,0.4782465994358063,137,0,0,0.0
26,0.0,0.0,,0.5077002048492432,5.825002908706665,0.0015775412714132166,0.15356090664863586,0.15356090664863586,0.14875991642475128,117,0,0,0.0
3,0.0,0.0,,0.1707000732421875,3.6581993103027344,4.2447502311858024e-05,0.01928600228788481,0.01928600228788481,0.017484049267239024,95,1,14,14.0
7,1.0,0.0,,0.1367502212524414,24.97233772277832,4.9024566341836055e-05,-0.1153731495141983,-0.1153731495141983,-0.10432993620634079,225,0,0,0.0
5,0.0,0.0,,0.25640010833740234,19.316091060638428,0.00022059028597441619,-0.08649794012308121,-0.08649794012308121,-0.09690026938915253,92,0,0,0.0
8,1.0,0.0,,0.662600040435791,0.0,-0.0003122784299683343,0.39485390830140576,0.39485390830140576,0.39645798249012987,165,1,67,67.0
18,1.0,0.0,,0.6794002056121826,4.71109938621521,0.0018701528398190183,0.15250456232561843,0.15250456232561843,0.13972516476161895,207,1,5,5.0
21,0.0,0.0,,0.5387997627258301,4.262615293571267,0.0013112454429091375,0.17575268302788713,0.17575268302788713,0.18047720940309234,193,1,102,102.0
17,1.0,0.0,,0.3908500671386719,0.08589982986450195,0.0016454763206068727,0.16794312452968163,0.16794312452968163,0.17086121771070698,206,1,15,15.0
22,0.0,0.0,,0.5876998901367188,0.08084988594055176,0.0015089951866441892,0.332693845913883,0.332693845913883,0.3211237975529262,174,1,16,16.0
4,0.0,0.0,,0.5369000434875488,2.794950008392334,0.002190340583348534,0.16056093573570251,0.16056093573570251,0.15183329582214355,179,0,0,0.0
4,0.0,0.0,,0.6593995094299316,0.8748011589050293,0.0025283583599905565,0.278309166431427,0.278309166431427,0.26035988330841064,224,0,0,0.0
23,0.0,0.0,,0.2451000213623047,41.45759415626526,-0.0016891746903525654,-0.28378263115882874,-0.28378263115882874,-0.289760023355484,25,0,0,0.0
23,0.0,0.0,,0.5791001319885254,0.0,0.0006509296925281821,0.32723037250937287,0.32723037250937287,0.3244241595268249,188,1,47,47.0
15,1.0,0.0,,0.4022500514984131,5.3985490798950195,-0.0004385336184582072,-0.0817047211691297,-0.0817047211691297,-0.07613721320065127,88,1,30,30.0
23,0.0,0.0,,0.5769500732421875,1.41685152053833,0.0019638875704623077,0.2976174056529999,0.2976174056529999,0.28286996483802795,229,0,0,0.0
5,0.0,0.0,,0.3775501251220703,2.3405532836914062,-0.0011984189578645586,0.001939435605891049,0.001939435605891049,0.038196466863155365,34,0,0,0.0
15,0.0,0.0,,0.36450016498565674,18.3287171125412,0.00018176280255420067,-0.1128968448075564,-0.1128968448075564,-0.10369492772297978,42,1,51,51.0
19,1.0,0.0,,0.0,111.98079538345338,1.5420012649303075e-05,-0.9162816116075475,-0.9162816116075475,-0.8943241148524815,0,1,44,44.0
15,0.0,0.0,,0.451200008392334,41.48029798269272,-0.003024247303528271,-0.2246892218348346,-0.2246892218348346,-0.21931288703983906,27,1,16,16.0
22,0.0,0.0,,0.0,6.127150058746338,-0.010592042105003772,-1.6682936264995785,-1.6682936264995785,-1.5325932507421456,0,0,0,0.0
24,0.0,0.0,,0.0,37.45212936401367,-8.948407185166669e-05,-0.24753902852535248,-0.24753902852535248,-0.25230351090431213,0,0,0,0.0
22,0.0,0.0,,0.4745999574661255,0.03429996967315674,0.0015304319093754114,0.19704740661106027,0.19704740661106027,0.19193305687237808,121,1,30,30.0
25,0.0,0.0,,0.4481111036406622,9.207199811935425,-0.0032872771700722414,-0.011721423658137583,-0.011721423658137583,-0.003169615621919982,62,1,17,17.0
24,0.0,0.0,,0.3565499782562256,0.022800207138061523,0.00036880284820597523,0.1824590265750885,0.1824590265750885,0.1746000200510025,180,0,0,0.0
23,0.0,0.0,,0.5791001319885254,0.0,0.0006509296925281821,0.32723037250937287,0.32723037250937287,0.3244241595268249,188,1,47,47.0
8,1.0,0.0,,0.4696998596191406,13.872866801917553,-0.0012257613014511736,0.010306290684873041,0.010306290684873041,0.001797484854857127,78,1,15,15.0
24,1.0,0.0,,0.009150028228759766,1.348949670791626,-0.0017074697841372836,-0.3299920856952667,-0.3299920856952667,-0.2905465364456177,4,0,0,0.0
9,1.0,0.0,,0.27269983291625977,9.187049865722656,-0.0015129533035508913,-0.07305918967170555,-0.07305918967170555,-0.07322645982106527,86,1,15,15.0
26,0.0,0.0,,0.9286503791809082,0.0,0.001669714063926482,0.7654323577880859,0.7654323577880859,0.7237769365310669,227,0,0,0.0
23,0.0,0.0,,0.31719970703125,4.784003973007202,0.001908135492269743,0.018252477049827576,0.018252477049827576,0.014376656152307987,227,0,0,0.0
24,0.0,0.0,,0.18350005149841309,15.475950479507446,-0.0010119534826382455,-0.06057194247841835,-0.06057194247841835,-0.066573366522789,79,0,0,0.0
4,0.0,0.0,,0.07205009460449219,27.258387565612793,-7.289009270957038e-05,-0.18475307524204254,-0.18475307524204254,-0.1837865710258484,3,0,0,0.0
13,1.0,0.0,,0.5918369864629316,1.7573483105777408,0.000920291549038727,0.16751825256186698,0.16751825256186698,0.16797315869799073,167,1,120,120.0
8,1.0,0.0,,0.8570499420166016,0.04969978332519531,0.002602225860810874,0.41022101044654846,0.41022101044654846,0.3707866072654724,227,0,0,0.0
4,0.0,0.0,,0.4592500925064087,6.134397506713867,-0.002754724563637017,0.05097610789512281,0.05097610789512281,0.06738928903849431,97,1,88,88.0
26,0.0,0.0,,0.0456998348236084,0.24395012855529785,-0.00041253729623916215,-0.0830434188246727,-0.0830434188246727,-0.09381677210330963,83,0,0,0.0
15,0.0,0.0,,0.5152499675750732,35.71305245161057,-0.0027648609340366163,-0.16473863069518205,-0.16473863069518205,-0.17092232721693373,19,1,16,16.0
26,0.0,0.0,,0.18220043182373047,16.288192987442017,-0.0016668866346050658,-0.17429476976394653,-0.17429476976394653,-0.17430657148361206,76,0,0,0.0
15,1.0,0.0,,0.1456000804901123,112.395780980587,-0.008112438288910515,-0.8755330835716634,-0.8755330835716634,-0.8255723383029302,78,1,39,39.0
13,1.0,0.0,,0.044186663829673734,3.0520999431610107,-0.012698356915113682,-1.4687099602655016,-1.4687099602655016,-1.3910576170222682,1,1,23,23.0
13,0.0,0.0,,0.468250036239624,0.6540992259979248,0.0006683696226064657,0.18305694151528273,0.18305694151528273,0.17363355037493586,59,1,26,26.0
24,0.0,0.0,,0.08745002746582031,69.19097037613392,-0.012330154817047228,-1.3143701143405608,-1.3143701143405608,-1.2724669995572833,43,2,29,18.0
5,0.0,0.0,,0.44460010528564453,0.9560012817382812,0.001420764788089317,0.1754126399755478,0.1754126399755478,0.17569668591022491,216,0,0,0.0
24,0.0,0.0,,0.16175007820129395,1.8550984859466553,-0.00011592164848351992,-0.02269762009382248,-0.02269762009382248,-0.013826576992869377,131,0,0,0.0
18,1.0,0.0,,0.22499990463256836,5.057199954986572,-0.0019529216538840199,-0.05537654302291226,-0.05537654302291226,0.023153336842854817,102,1,6,6.0
16,0.0,0.0,,0.2602999210357666,121.92575466632843,-0.015272295334474753,-1.302956240086616,-1.302956240086616,-1.2373640872270633,68,1,38,38.0
