participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
25,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
13,0.0,0.0,,0,0,0.0
25,0.0,0.0,,1,19,19.0
5,0.0,0.0,,1,13,13.0
1,1.0,0.0,,0,0,0.0
24,1.0,0.0,,1,27,27.0
9,0.0,0.0,,0,0,0.0
13,1.0,0.0,,1,23,23.0
23,0.0,0.0,,1,42,42.0
9,1.0,0.0,,0,0,0.0
2,1.0,0.0,,0,0,0.0
24,0.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
16,1.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
25,0.0,0.0,,1,15,15.0
10,1.0,0.0,,1,103,103.0
9,1.0,0.0,,1,11,11.0
3,1.0,0.0,,0,0,0.0
3,1.0,0.0,,1,8,8.0
25,0.0,0.0,,1,38,38.0
8,1.0,0.0,,0,0,0.0
1,1.0,0.0,,0,0,0.0
3,1.0,0.0,,1,22,22.0
4,0.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
25,0.0,0.0,,0,0,0.0
15,1.0,0.0,,1,20,20.0
23,0.0,0.0,,1,33,33.0
4,0.0,0.0,,0,0,0.0
15,1.0,0.0,,0,0,0.0
19,1.0,0.0,,0,0,0.0
12,0.0,0.0,,0,0,0.0
6,0.0,0.0,,1,14,14.0
18,1.0,0.0,,0,0,0.0
9,1.0,0.0,,1,13,13.0
6,0.0,0.0,,0,0,0.0
2,1.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
6,0.0,0.0,,1,78,78.0
4,0.0,0.0,,1,4,4.0
14,0.0,0.0,,1,30,30.0
19,0.0,0.0,,0,0,0.0
16,1.0,0.0,,0,0,0.0
8,1.0,0.0,,1,14,14.0
2,0.0,0.0,,1,26,26.0
7,1.0,0.0,,1,23,23.0
5,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
17,1.0,0.0,,1,46,46.0
1,1.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
1,1.0,0.0,,0,0,0.0
6,0.0,0.0,,0,0,0.0
9,1.0,0.0,,0,0,0.0
3,1.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
22,0.0,0.0,,1,40,40.0
7,1.0,0.0,,1,21,21.0
26,0.0,0.0,,0,0,0.0
3,1.0,0.0,,0,0,0.0
3,0.0,0.0,,1,17,17.0
9,1.0,0.0,,1,18,18.0
22,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
14,0.0,0.0,,1,44,44.0
26,0.0,0.0,,0,0,0.0
14,0.0,0.0,,1,30,30.0
18,1.0,0.0,,0,0,0.0
19,1.0,0.0,,1,16,16.0
19,0.0,0.0,,1,17,17.0
17,1.0,0.0,,0,0,0.0
8,1.0,0.0,,1,67,67.0
14,0.0,0.0,,1,16,16.0
6,0.0,0.0,,0,0,0.0
15,0.0,0.0,,0,0,0.0
13,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
1,1.0,0.0,,1,13,13.0
23,0.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
6,0.0,0.0,,0,0,0.0
7,1.0,0.0,,1,85,85.0
6,0.0,0.0,,0,0,0.0
24,0.0,0.0,,0,0,0.0
19,0.0,0.0,,0,0,0.0
6,0.0,0.0,,1,24,24.0
9,0.0,0.0,,0,0,0.0
2,1.0,0.0,,1,6,6.0
13,0.0,0.0,,0,0,0.0
21,1.0,0.0,,1,36,36.0
6,0.0,0.0,,0,0,0.0
19,1.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
15,0.0,0.0,,1,30,30.0
24,1.0,0.0,,0,0,0.0
22,0.0,0.0,,1,30,30.0
14,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
3,1.0,0.0,,1,8,8.0
18,1.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
2,1.0,0.0,,0,0,0.0
1,1.0,0.0,,1,48,48.0
6,0.0,0.0,,1,18,18.0
14,0.0,0.0,,0,0,0.0
3,0.0,0.0,,1,17,17.0
3,0.0,0.0,,0,0,0.0
16,0.0,0.0,,0,0,0.0
9,1.0,0.0,,0,0,0.0
3,0.0,0.0,,0,0,0.0
22,0.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
12,0.0,0.0,,1,62,62.0
17,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
24,0.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
9,0.0,0.0,,0,0,0.0
9,1.0,0.0,,1,62,62.0
24,0.0,0.0,,1,17,17.0
4,0.0,0.0,,1,85,85.0
8,1.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
24,0.0,0.0,,1,21,21.0
24,0.0,0.0,,0,0,0.0
25,0.0,0.0,,1,15,15.0
26,0.0,0.0,,0,0,0.0
2,0.0,0.0,,1,41,41.0
16,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
10,1.0,0.0,,1,69,69.0
22,0.0,0.0,,0,0,0.0
6,0.0,0.0,,1,20,20.0
21,0.0,0.0,,1,23,23.0
19,0.0,0.0,,1,25,25.0
12,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
7,0.0,0.0,,0,0,0.0
14,0.0,0.0,,1,9,9.0
16,1.0,0.0,,1,16,16.0
19,1.0,0.0,,1,86,86.0
2,1.0,0.0,,0,0,0.0
1,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
8,1.0,0.0,,1,19,19.0
25,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
7,0.0,0.0,,0,0,0.0
24,0.0,0.0,,0,0,0.0
23,0.0,0.0,,1,45,45.0
4,0.0,0.0,,0,0,0.0
7,1.0,0.0,,1,30,30.0
15,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
22,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
13,0.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
15,1.0,0.0,,0,0,0.0
19,1.0,0.0,,1,20,20.0
4,0.0,0.0,,0,0,0.0
15,1.0,0.0,,1,32,32.0
1,1.0,0.0,,0,0,0.0
4,0.0,0.0,,1,46,46.0
22,0.0,0.0,,1,38,38.0
17,1.0,0.0,,0,0,0.0
25,0.0,0.0,,1,23,23.0
2,0.0,0.0,,1,21,21.0
16,0.0,0.0,,0,0,0.0
15,1.0,0.0,,0,0,0.0
15,1.0,0.0,,0,0,0.0
12,0.0,0.0,,1,22,22.0
22,0.0,0.0,,1,30,30.0
24,1.0,0.0,,1,8,8.0
5,0.0,0.0,,0,0,0.0
6,0.0,0.0,,0,0,0.0
16,1.0,0.0,,0,0,0.0
9,1.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
7,1.0,0.0,,1,86,86.0
4,0.0,0.0,,0,0,0.0
13,0.0,0.0,,1,10,10.0
19,1.0,0.0,,0,0,0.0
9,0.0,0.0,,1,22,22.0
25,0.0,0.0,,1,24,24.0
21,1.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
16,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
16,0.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
2,1.0,0.0,,0,0,0.0
19,0.0,0.0,,1,18,18.0
3,1.0,0.0,,1,13,13.0
14,0.0,0.0,,0,0,0.0
9,0.0,0.0,,1,17,17.0
6,0.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
24,0.0,0.0,,1,30,30.0
8,1.0,0.0,,0,0,0.0
1,1.0,0.0,,0,0,0.0
9,1.0,0.0,,1,18,18.0
19,0.0,0.0,,0,0,0.0
18,1.0,0.0,,0,0,0.0
3,1.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
3,1.0,0.0,,1,82,82.0
16,1.0,0.0,,1,5,5.0
24,1.0,0.0,,0,0,0.0
8,1.0,0.0,,0,0,0.0
6,0.0,0.0,,1,20,20.0
23,0.0,0.0,,0,0,0.0
1,1.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
25,0.0,0.0,,1,57,57.0
26,0.0,0.0,,0,0,0.0
3,0.0,0.0,,1,18,18.0
18,1.0,0.0,,0,0,0.0
4,0.0,0.0,,1,4,4.0
24,0.0,0.0,,1,7,7.0
1,1.0,0.0,,1,18,18.0
14,0.0,0.0,,1,43,43.0
6,0.0,0.0,,1,30,30.0
2,1.0,0.0,,0,0,0.0
25,0.0,0.0,,0,0,0.0
24,0.0,0.0,,0,0,0.0
3,0.0,0.0,,0,0,0.0
11,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
22,0.0,0.0,,1,26,26.0
14,0.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
12,0.0,0.0,,0,0,0.0
3,1.0,0.0,,1,13,13.0
3,0.0,0.0,,0,0,0.0
24,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
18,1.0,0.0,,1,2,2.0
2,1.0,0.0,,0,0,0.0
15,1.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
13,1.0,0.0,,1,31,31.0
11,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
1,1.0,0.0,,0,0,0.0
11,0.0,0.0,,1,10,10.0
6,0.0,0.0,,1,26,26.0
1,1.0,0.0,,0,0,0.0
3,1.0,0.0,,0,0,0.0
18,1.0,0.0,,1,17,17.0
17,1.0,0.0,,0,0,0.0
25,0.0,0.0,,0,0,0.0
23,0.0,0.0,,0,0,0.0
21,1.0,0.0,,0,0,0.0
25,0.0,0.0,,1,18,18.0
18,1.0,0.0,,1,9,9.0
15,0.0,0.0,,0,0,0.0
12,0.0,0.0,,0,0,0.0
13,0.0,0.0,,0,0,0.0
5,0.0,0.0,,1,61,61.0
25,0.0,0.0,,0,0,0.0
19,0.0,0.0,,0,0,0.0
2,0.0,0.0,,1,21,21.0
26,0.0,0.0,,0,0,0.0
2,0.0,0.0,,1,113,113.0
23,0.0,0.0,,0,0,0.0
26,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
6,0.0,0.0,,0,0,0.0
19,1.0,0.0,,1,86,86.0
9,1.0,0.0,,0,0,0.0
8,1.0,0.0,,1,15,15.0
14,0.0,0.0,,1,21,21.0
18,1.0,0.0,,1,25,25.0
5,0.0,0.0,,0,0,0.0
1,1.0,0.0,,1,62,62.0
24,1.0,0.0,,0,0,0.0
24,1.0,0.0,,0,0,0.0
16,0.0,0.0,,0,0,0.0
9,0.0,0.0,,1,22,22.0
12,0.0,0.0,,0,0,0.0
7,0.0,0.0,,0,0,0.0
6,0.0,0.0,,0,0,0.0
14,0.0,0.0,,0,0,0.0
13,0.0,0.0,,0,0,0.0
4,0.0,0.0,,0,0,0.0
25,0.0,0.0,,0,0,0.0
3,0.0,0.0,,0,0,0.0
17,1.0,0.0,,0,0,0.0
9,1.0,0.0,,1,16,16.0
21,1.0,0.0,,0,0,0.0
1,1.0,0.0,,0,0,0.0
24,0.0,0.0,,0,0,0.0
3,0.0,0.0,,1,80,80.0
24,0.0,0.0,,0,0,0.0
16,0.0,0.0,,0,0,0.0
24,0.0,0.0,,1,23,23.0
23,0.0,0.0,,1,33,33.0
