participant,study_status,scene_familiarity,recall_status,blink_cnt,peak_blink_duration,avg_blink_duration
6,0.0,1.0,0.5,0,0,0.0
10,0.0,1.0,0.5,0,0,0.0
14,1.0,1.0,0.0,0,0,0.0
16,1.0,1.0,1.0,0,0,0.0
14,0.0,1.0,0.0,0,0,0.0
17,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
19,0.0,1.0,0.5,1,8,8.0
8,0.0,1.0,0.0,0,0,0.0
7,1.0,1.0,1.0,0,0,0.0
15,1.0,1.0,0.5,0,0,0.0
7,1.0,1.0,1.0,0,0,0.0
23,1.0,1.0,1.0,0,0,0.0
16,1.0,1.0,1.0,0,0,0.0
1,1.0,1.0,0.0,0,0,0.0
15,0.0,1.0,0.5,0,0,0.0
14,0.0,1.0,0.5,0,0,0.0
9,0.0,1.0,0.0,1,21,21.0
23,0.0,1.0,0.5,0,0,0.0
4,1.0,1.0,1.0,0,0,0.0
18,0.0,1.0,0.5,1,8,8.0
13,1.0,1.0,1.0,0,0,0.0
24,1.0,1.0,1.0,1,32,32.0
6,1.0,1.0,1.0,0,0,0.0
4,1.0,1.0,0.5,0,0,0.0
4,1.0,1.0,1.0,0,0,0.0
19,1.0,1.0,1.0,0,0,0.0
3,1.0,1.0,1.0,0,0,0.0
25,1.0,1.0,1.0,1,18,18.0
25,1.0,1.0,0.5,0,0,0.0
