participant,study_status,scene_familiarity,recall_status,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
1,1.0,0.0,,3,45,27.666666666666668,0,0,0.0,2,12.5,5.108749235193676,36.42694656773109,0,0.0,0.0,0.0
23,0.0,0.0,,5,15,11.6,0,0,0.0,2,26.5,20.96583624840748,71.73230799722674,1,8.0,4.253548345554735,18.731432277020037
4,0.0,0.0,,3,33,16.666666666666668,0,0,0.0,2,28.0,14.268287657401931,136.9489478889563,0,0.0,0.0,0.0
22,0.0,0.0,,2,91,49.0,1,18,18.0,1,16.0,3.727640852331726,55.91461278497559,0,0.0,0.0,0.0
24,1.0,0.0,,3,26,21.0,0,0,0.0,2,25.0,33.51737863435109,155.20812725420424,0,0.0,0.0,0.0
24,1.0,0.0,,5,35,19.6,0,0,0.0,1,12.0,38.34732126083997,186.85377430477007,0,0.0,0.0,0.0
10,1.0,0.0,,3,26,19.0,0,0,0.0,2,27.0,18.224309136178846,146.97346737393192,0,0.0,0.0,0.0
13,0.0,0.0,,3,57,32.666666666666664,0,0,0.0,1,6.0,3.070417741651637,15.560352430161773,0,0.0,0.0,0.0
17,1.0,0.0,,7,13,9.428571428571429,0,0,0.0,3,13.333333333333334,17.312477879973454,67.67300919059174,0,0.0,0.0,0.0
4,0.0,0.0,,2,19,13.0,0,0,0.0,2,41.5,36.149760459377,231.80795427671345,0,0.0,0.0,0.0
6,0.0,0.0,,2,52,40.5,1,19,19.0,3,11.0,17.212428342110382,61.09575951471398,0,0.0,0.0,0.0
4,0.0,0.0,,7,19,12.285714285714286,0,0,0.0,3,7.333333333333333,16.648889793822985,48.28608157836271,0,0.0,0.0,0.0
5,0.0,0.0,,2,59,37.0,0,0,0.0,2,20.0,3.934980868272626,17.521839996173522,0,0.0,0.0,0.0
14,0.0,0.0,,0,0,0.0,0,0,0.0,1,116.0,1.5170201586590804,15.81100405773668,0,0.0,0.0,0.0
14,0.0,0.0,,3,39,35.666666666666664,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16,1.0,0.0,,3,19,15.666666666666666,0,0,0.0,3,22.0,23.318289514456747,92.64754190485782,0,0.0,0.0,0.0
18,1.0,0.0,,5,18,10.4,0,0,0.0,4,13.75,22.838700913468827,115.62251526666162,0,0.0,0.0,0.0
2,0.0,0.0,,3,25,16.0,1,70,70.0,2,32.5,11.823406852670447,84.020855897123,0,0.0,0.0,0.0
14,0.0,0.0,,1,83,83.0,1,18,18.0,1,32.0,3.9550839967735785,16.844740457587143,1,10.5,7.269451842064805,11.405481248120822
23,0.0,0.0,,4,41,21.0,1,42,42.0,1,23.0,5.839373077846413,45.83969664881573,0,0.0,0.0,0.0
4,0.0,0.0,,1,37,37.0,0,0,0.0,1,78.0,8.352499480788982,32.594912061270016,0,0.0,0.0,0.0
15,0.0,0.0,,4,15,11.0,1,16,16.0,2,31.5,19.11794459872084,168.0177036916953,0,0.0,0.0,0.0
19,0.0,0.0,,2,43,26.5,1,21,21.0,1,61.0,4.545341876134728,81.56369019037386,0,0.0,0.0,0.0
24,1.0,0.0,,4,26,19.5,0,0,0.0,2,17.0,33.51737863435109,153.67119563565922,0,0.0,0.0,0.0
24,0.0,0.0,,6,26,13.333333333333334,0,0,0.0,4,6.25,12.04281078097406,38.158984102102295,0,0.0,0.0,0.0
7,1.0,0.0,,1,40,40.0,0,0,0.0,1,75.0,17.64890121403371,41.170506222246814,0,0.0,0.0,0.0
24,0.0,0.0,,3,34,30.0,0,0,0.0,1,19.0,7.682250673243963,23.724614648511405,0,0.0,0.0,0.0
18,1.0,0.0,,4,15,11.25,1,17,17.0,2,32.0,21.21368574838807,259.5790289908587,0,0.0,0.0,0.0
16,1.0,0.0,,1,74,74.0,0,0,0.0,1,41.0,19.19368477116865,62.239139670256485,0,0.0,0.0,0.0
6,0.0,0.0,,4,14,9.5,0,0,0.0,3,24.666666666666668,18.20711131504756,137.96549158753228,0,0.0,0.0,0.0
21,0.0,0.0,,1,88,88.0,0,0,0.0,1,27.0,24.41270842773975,107.40379364982941,0,0.0,0.0,0.0
4,0.0,0.0,,5,19,14.2,0,0,0.0,3,12.0,18.661002149719526,105.01141836674326,0,0.0,0.0,0.0
10,1.0,0.0,,4,14,10.5,1,20,20.0,3,22.333333333333332,14.738997470314787,77.15382437866897,2,10.0,3.369609990743708,22.699652056381588
4,0.0,0.0,,5,19,12.4,0,0,0.0,3,15.666666666666666,22.707302800066213,86.84588397003057,0,0.0,0.0,0.0
14,0.0,0.0,,2,37,32.0,0,0,0.0,1,46.0,14.172702133537248,33.41177552527428,0,0.0,0.0,0.0
6,0.0,0.0,,4,12,9.0,0,0,0.0,3,23.666666666666668,26.782441497451583,234.51078434182037,0,0.0,0.0,0.0
22,0.0,0.0,,1,39,39.0,0,0,0.0,1,76.0,7.3904838913981585,26.29486826836163,0,0.0,0.0,0.0
7,1.0,0.0,,1,104,104.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,6,26,13.333333333333334,0,0,0.0,2,11.5,22.207897364371693,122.80662470911228,2,8.5,4.038349226010971,22.64120291365429
10,1.0,0.0,,7,15,11.428571428571429,0,0,0.0,2,15.0,28.55705951586714,148.27569920615457,1,8.5,3.4278285588157433,20.145733703318417
19,0.0,0.0,,3,13,10.333333333333334,0,0,0.0,2,39.5,37.13755667469496,293.7286290733307,0,0.0,0.0,0.0
9,0.0,0.0,,4,49,25.0,1,106,106.0,1,8.0,1.4728418609000664,10.309893026300312,0,0.0,0.0,0.0
14,0.0,0.0,,5,27,16.8,0,0,0.0,2,11.5,5.260832860335796,15.060443847038515,0,0.0,0.0,0.0
7,0.0,0.0,,1,60,60.0,0,0,0.0,1,55.0,26.473730145389123,135.87191959169388,0,0.0,0.0,0.0
15,1.0,0.0,,4,28,17.5,0,0,0.0,2,18.0,13.452484918216573,42.925631036813996,0,0.0,0.0,0.0
16,0.0,0.0,,4,38,21.75,0,0,0.0,1,24.0,25.890944890450843,107.10255517683214,0,0.0,0.0,0.0
21,0.0,0.0,,4,30,21.25,1,24,24.0,2,12.5,16.156024523663287,98.1209021588478,0,0.0,0.0,0.0
17,1.0,0.0,,3,67,29.666666666666668,0,0,0.0,1,19.0,17.698662298835654,41.49751543316175,2,7.5,4.17037705983323,16.300894253577333
6,0.0,0.0,,3,35,23.0,0,0,0.0,1,40.0,46.9320126086301,231.77419130563123,0,0.0,0.0,0.0
4,0.0,0.0,,2,15,11.0,0,0,0.0,3,30.666666666666668,29.035234692535344,144.37568000093654,0,0.0,0.0,0.0
24,0.0,0.0,,6,24,15.0,1,7,7.0,1,9.0,13.247314853077313,53.41776669037766,1,7.0,4.08260761624911,19.07706036396269
25,0.0,0.0,,2,9,8.0,1,19,19.0,1,89.0,39.01688756219352,489.6995482108544,0,0.0,0.0,0.0
17,1.0,0.0,,4,66,26.75,0,0,0.0,1,6.0,8.115603254727567,25.874380477526646,0,0.0,0.0,0.0
23,0.0,0.0,,7,16,10.857142857142858,0,0,0.0,2,14.0,20.504517614070462,65.85903535491656,0,0.0,0.0,0.0
7,1.0,0.0,,2,70,42.5,1,30,30.0,1,28.0,3.3922434138777176,10.85434314738887,0,0.0,0.0,0.0
4,0.0,0.0,,2,84,51.0,0,0,0.0,1,8.0,5.527527149733233,21.59157154935314,0,0.0,0.0,0.0
6,0.0,0.0,,4,28,20.75,1,93,93.0,2,13.0,2.85895368707487,34.3074442448978,0,0.0,0.0,0.0
3,0.0,0.0,,3,25,16.333333333333332,1,17,17.0,2,32.0,35.60360507258038,290.5424606707026,0,0.0,0.0,0.0
17,1.0,0.0,,3,32,22.0,0,0,0.0,2,23.5,34.1474920346784,192.5345414467164,0,0.0,0.0,0.0
21,1.0,0.0,,3,29,15.333333333333334,0,0,0.0,2,31.5,30.789011137933493,260.99414092718797,0,0.0,0.0,0.0
21,0.0,0.0,,1,76,76.0,0,0,0.0,1,39.0,1.2004135129809068,7.553197063284563,0,0.0,0.0,0.0
9,0.0,0.0,,4,35,26.75,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,3,26,22.333333333333332,0,0,0.0,1,41.0,14.687151066576792,197.57690382892733,0,0.0,0.0,0.0
22,0.0,0.0,,4,60,24.75,0,0,0.0,1,10.0,0.27989419173955465,1.2000000005587936,0,0.0,0.0,0.0
21,0.0,0.0,,5,22,13.4,1,93,93.0,3,14.0,1.7644043314684736,22.93725630908987,0,0.0,0.0,0.0
21,0.0,0.0,,1,32,32.0,1,23,23.0,1,83.0,7.042972248057993,166.58831802041647,0,0.0,0.0,0.0
13,1.0,0.0,,2,16,13.5,1,18,18.0,2,43.5,13.719749171385814,149.890634874342,0,0.0,0.0,0.0
6,0.0,0.0,,6,22,10.5,0,0,0.0,2,20.5,15.570046500514197,77.02728737419298,0,0.0,0.0,0.0
13,0.0,0.0,,3,38,27.333333333333332,1,16,16.0,2,13.0,26.176329485111523,89.70468258639755,0,0.0,0.0,0.0
23,0.0,0.0,,1,108,108.0,0,0,0.0,1,7.0,1.8000122070726419,6.02596906639822,1,9.5,2.0730078361601163,12.223109065474809
10,1.0,0.0,,2,47,45.5,1,16,16.0,1,13.0,2.101864088256126,25.22236905907311,0,0.0,0.0,0.0
23,0.0,0.0,,6,15,9.833333333333334,0,0,0.0,3,16.0,24.49556337651144,141.89207251090744,0,0.0,0.0,0.0
14,0.0,0.0,,4,39,19.25,1,44,44.0,2,17.5,1.3855220148226803,19.706961811005925,0,0.0,0.0,0.0
24,1.0,0.0,,3,42,34.666666666666664,0,0,0.0,1,9.0,8.247941465255263,23.965098914891986,0,0.0,0.0,0.0
17,1.0,0.0,,4,19,12.75,0,0,0.0,2,30.5,7.517258579292725,45.03079153974561,0,0.0,0.0,0.0
9,1.0,0.0,,5,17,13.0,0,0,0.0,3,14.333333333333334,25.025015503533652,94.43939713028391,1,9.0,3.4328895196477474,16.2425457771392
1,1.0,0.0,,5,19,10.4,1,18,18.0,3,18.333333333333332,6.590269519505852,63.10255027621307,0,0.0,0.0,0.0
19,0.0,0.0,,2,48,31.5,1,21,21.0,1,51.0,4.545341876134728,81.56369019037386,0,0.0,0.0,0.0
24,1.0,0.0,,5,45,17.8,0,0,0.0,1,16.0,24.94238203512156,82.2863902929124,0,0.0,0.0,0.0
13,1.0,0.0,,4,22,14.0,1,16,16.0,2,26.5,19.340293307491518,177.13207749745692,0,0.0,0.0,0.0
14,0.0,0.0,,2,70,42.0,0,0,0.0,1,28.0,7.98878063387426,19.28045486044483,0,0.0,0.0,0.0
18,1.0,0.0,,1,17,17.0,1,5,5.0,1,98.0,49.48811100572481,523.7381402643585,0,0.0,0.0,0.0
25,0.0,0.0,,3,34,27.333333333333332,0,0,0.0,1,23.0,27.329046690730546,75.18294600985006,0,0.0,0.0,0.0
23,0.0,0.0,,4,21,13.0,1,46,46.0,3,19.333333333333332,15.851046430972517,119.26567483238445,0,0.0,0.0,0.0
22,0.0,0.0,,1,60,60.0,0,0,0.0,1,55.0,13.956699184453262,33.038529941384894,0,0.0,0.0,0.0
24,1.0,0.0,,6,28,16.0,0,0,0.0,1,7.0,1.0527450281428679,5.24850397458273,1,7.0,4.498461544672512,23.322129691798402
18,1.0,0.0,,2,44,36.5,0,0,0.0,1,40.0,26.132472004065654,80.87657910660566,0,0.0,0.0,0.0
16,1.0,0.0,,1,114,114.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,5,15,10.8,1,38,38.0,3,19.0,8.744728228220046,52.783641097846186,1,8.5,3.130402768927077,18.98758387914414
21,1.0,0.0,,5,29,14.2,0,0,0.0,2,16.0,33.15291759679148,220.20395850559188,0,0.0,0.0,0.0
24,1.0,0.0,,5,28,20.0,0,0,0.0,1,7.0,23.557579443129285,71.77850051809307,0,0.0,0.0,0.0
24,0.0,0.0,,3,49,36.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,3,41,21.666666666666668,1,16,16.0,3,16.0,21.765557599129508,139.60939978267274,0,0.0,0.0,0.0
19,1.0,0.0,,3,26,18.666666666666668,0,0,0.0,2,28.0,27.785240466629578,215.04831996433342,0,0.0,0.0,0.0
14,0.0,0.0,,2,88,52.5,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,6,25,15.333333333333334,0,0,0.0,1,8.0,7.552974976620518,43.243339841973025,0,0.0,0.0,0.0
23,0.0,0.0,,2,16,14.0,0,0,0.0,2,43.0,18.847446127969015,130.56004096008604,0,0.0,0.0,0.0
2,0.0,0.0,,3,25,16.0,1,70,70.0,2,32.5,11.823406852670447,81.5938224356457,0,0.0,0.0,0.0
24,0.0,0.0,,1,20,20.0,0,0,0.0,1,95.0,19.084260162277303,82.71576846005563,0,0.0,0.0,0.0
25,0.0,0.0,,3,36,23.333333333333332,0,0,0.0,1,43.0,48.343840801426374,240.1539954725113,0,0.0,0.0,0.0
24,0.0,0.0,,5,15,9.6,0,0,0.0,5,12.6,17.32190386777963,89.46448063288919,0,0.0,0.0,0.0
8,1.0,0.0,,6,28,13.166666666666666,0,0,0.0,3,8.666666666666666,13.240462751354945,68.64824745052677,1,7.0,3.4380681840254406,18.39789157063243
18,1.0,0.0,,4,16,11.0,0,0,0.0,3,22.666666666666668,26.039706600099162,130.3229977587259,0,0.0,0.0,0.0
4,0.0,0.0,,6,26,16.166666666666668,0,0,0.0,1,11.0,40.71972681455573,122.88599160809073,0,0.0,0.0,0.0
19,1.0,0.0,,4,60,23.75,0,0,0.0,1,14.0,0.8286656586250324,3.5929073470538855,0,0.0,0.0,0.0
14,0.0,0.0,,4,24,11.5,1,20,20.0,4,16.5,13.24020537280395,94.65269741314063,0,0.0,0.0,0.0
4,0.0,0.0,,7,15,10.0,0,0,0.0,1,31.0,32.14817309278088,134.76455636208922,0,0.0,0.0,0.0
13,0.0,0.0,,4,45,26.5,1,3,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,5,15,9.8,0,0,0.0,2,29.0,26.511131044012977,142.0292064691993,0,0.0,0.0,0.0
15,0.0,0.0,,5,31,18.6,1,45,45.0,1,9.0,8.906699428137026,64.20961044647399,0,0.0,0.0,0.0
24,0.0,0.0,,5,60,21.0,0,0,0.0,1,6.0,1.881625129767761,5.647211446961987,0,0.0,0.0,0.0
7,0.0,0.0,,5,21,14.4,1,29,29.0,3,13.0,9.703835085647837,30.656642112249457,0,0.0,0.0,0.0
25,0.0,0.0,,4,36,22.25,0,0,0.0,2,10.0,36.72654714587334,165.04162642606514,0,0.0,0.0,0.0
25,0.0,0.0,,6,36,16.333333333333332,0,0,0.0,1,6.0,24.541937455693887,68.08896458632519,0,0.0,0.0,0.0
18,1.0,0.0,,4,24,12.75,0,0,0.0,2,28.0,30.569849825704928,176.71281506959508,0,0.0,0.0,0.0
13,0.0,0.0,,3,37,30.0,0,0,0.0,1,20.0,20.386023680519482,41.11343631959789,0,0.0,0.0,0.0
25,0.0,0.0,,4,14,9.75,0,0,0.0,4,17.5,30.28391520721882,167.78558501259403,0,0.0,0.0,0.0
5,0.0,0.0,,3,33,22.666666666666668,0,0,0.0,1,42.0,47.4053106112724,367.70917191783536,0,0.0,0.0,0.0
1,1.0,0.0,,4,35,27.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,7,25,13.0,0,0,0.0,1,15.0,27.151697611378623,86.2955732362441,1,8.0,3.867324102793557,22.741247002909475
9,0.0,0.0,,3,28,22.666666666666668,0,0,0.0,1,40.0,16.611998517409063,36.13673307753371,0,0.0,0.0,0.0
13,1.0,0.0,,3,17,12.0,0,0,0.0,4,19.25,17.9876685031697,96.21169627464678,0,0.0,0.0,0.0
23,0.0,0.0,,2,35,23.0,0,0,0.0,2,34.0,27.61320311631957,157.8992667704954,0,0.0,0.0,0.0
9,1.0,0.0,,5,20,12.4,0,0,0.0,2,21.5,36.10151090570032,144.61933355390215,1,7.0,3.4504532573349715,15.61922310278287
2,1.0,0.0,,3,37,26.666666666666668,0,0,0.0,2,15.5,25.039094210516588,129.85747274067475,0,0.0,0.0,0.0
24,0.0,0.0,,4,42,17.0,0,0,0.0,4,10.25,11.984448134557045,57.97799461388213,0,0.0,0.0,0.0
24,1.0,0.0,,3,50,35.666666666666664,0,0,0.0,0,0.0,0.0,0.0,1,10.0,2.2373860223751287,12.743944131175994
16,1.0,0.0,,1,67,67.0,1,16,16.0,1,48.0,27.52119779050114,213.83316888355188,0,0.0,0.0,0.0
8,1.0,0.0,,3,20,13.666666666666666,0,0,0.0,1,68.0,29.6593255996098,269.4090209748769,0,0.0,0.0,0.0
4,0.0,0.0,,3,42,19.333333333333332,0,0,0.0,3,17.0,16.020978268888395,79.31105130308923,0,0.0,0.0,0.0
4,0.0,0.0,,1,82,82.0,0,0,0.0,2,16.5,19.106109025580217,63.59419376738514,0,0.0,0.0,0.0
25,0.0,0.0,,2,25,19.0,0,0,0.0,2,38.0,23.81986019817286,143.91477104029212,0,0.0,0.0,0.0
10,1.0,0.0,,5,26,15.4,1,10,10.0,2,16.0,24.70361795306811,141.01043330750252,0,0.0,0.0,0.0
9,1.0,0.0,,0,0,0.0,0,0,0.0,1,116.0,7.911496836362149,40.16637395846856,0,0.0,0.0,0.0
3,1.0,0.0,,7,13,10.0,0,0,0.0,2,19.5,25.363649655630816,86.8896529671083,1,9.0,2.427503575238038,17.31488920998055
3,1.0,0.0,,7,34,14.714285714285714,0,0,0.0,0,0.0,0.0,0.0,2,8.25,3.82349718819831,12.671568573705882
25,0.0,0.0,,4,13,9.0,1,68,68.0,2,38.0,18.745402205483494,246.5677870410252,0,0.0,0.0,0.0
8,1.0,0.0,,6,28,14.166666666666666,0,0,0.0,2,9.5,17.657294614398715,87.91081389598419,0,0.0,0.0,0.0
1,1.0,0.0,,4,13,9.25,0,0,0.0,3,25.0,12.82786712699117,98.82065759919243,0,0.0,0.0,0.0
3,1.0,0.0,,4,40,23.0,0,0,0.0,1,16.0,33.87404296729199,170.5525096984967,0,0.0,0.0,0.0
4,0.0,0.0,,6,14,10.0,0,0,0.0,2,23.5,26.342755404327576,130.27407042372215,1,11.0,2.940331986132865,23.850175301234238
8,1.0,0.0,,5,30,14.6,0,0,0.0,3,12.666666666666666,26.79429838418498,138.35026262770393,0,0.0,0.0,0.0
25,0.0,0.0,,2,9,8.0,1,18,18.0,1,97.0,34.69723295086544,391.0669229316667,0,0.0,0.0,0.0
15,1.0,0.0,,5,28,15.8,0,0,0.0,2,13.0,13.452484918216573,42.32244943403566,0,0.0,0.0,0.0
23,0.0,0.0,,1,39,39.0,0,0,0.0,1,76.0,5.204740625407418,25.907001351020345,0,0.0,0.0,0.0
4,0.0,0.0,,6,19,11.833333333333334,0,0,0.0,3,12.0,10.219807972056168,68.99910478874385,0,0.0,0.0,0.0
15,1.0,0.0,,5,26,15.8,1,42,42.0,3,9.666666666666666,6.712919899516933,31.646483761024452,0,0.0,0.0,0.0
19,1.0,0.0,,3,30,16.666666666666668,1,44,44.0,2,31.5,17.680318945663807,142.86604148957827,0,0.0,0.0,0.0
12,0.0,0.0,,6,22,14.833333333333334,0,0,0.0,1,8.0,36.04435161621936,141.69747142741377,1,10.0,3.5324277938864235,24.595602663046925
6,0.0,0.0,,6,26,14.0,1,14,14.0,2,10.5,5.099446195144953,40.46300286278798,1,9.0,3.725714886517573,22.508808225440895
18,1.0,0.0,,4,29,20.5,0,0,0.0,1,20.0,36.33031982550147,317.6984751744798,0,0.0,0.0,0.0
9,1.0,0.0,,3,9,8.333333333333334,1,18,18.0,3,29.333333333333332,14.692242516915234,116.64158503995502,0,0.0,0.0,0.0
6,0.0,0.0,,3,35,21.0,1,14,14.0,2,22.5,7.824792839434954,102.3790701311228,0,0.0,0.0,0.0
2,1.0,0.0,,3,50,35.666666666666664,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,2,39,36.5,0,0,0.0,2,19.0,16.729564769859227,36.22316348886836,0,0.0,0.0,0.0
18,1.0,0.0,,1,93,93.0,0,0,0.0,2,11.0,31.29986726794506,113.1174049599665,1,12.0,3.6091363260601232,25.43704829474794
6,0.0,0.0,,4,28,20.5,1,94,94.0,2,13.5,2.015010208630406,25.187627607879996,0,0.0,0.0,0.0
4,0.0,0.0,,7,21,12.714285714285714,0,0,0.0,1,8.0,7.552974976620518,43.243339841973025,0,0.0,0.0,0.0
14,0.0,0.0,,2,23,17.0,1,21,21.0,1,76.0,32.815217627313615,207.9473975045306,0,0.0,0.0,0.0
19,0.0,0.0,,5,19,12.8,0,0,0.0,1,45.0,27.87580394482618,180.10202748780716,0,0.0,0.0,0.0
16,1.0,0.0,,1,116,116.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,4,44,23.75,0,0,0.0,1,10.0,2.921803056626791,16.474282881843077,0,0.0,0.0,0.0
2,0.0,0.0,,5,11,8.8,1,27,27.0,3,21.666666666666668,15.737526409754764,100.52458899840833,0,0.0,0.0,0.0
7,1.0,0.0,,2,60,48.5,0,0,0.0,2,8.5,14.748403380387815,31.46186607922632,0,0.0,0.0,0.0
5,0.0,0.0,,0,0,0.0,0,0,0.0,1,116.0,2.846391416901172,36.659528449764295,0,0.0,0.0,0.0
23,0.0,0.0,,5,25,14.4,0,0,0.0,2,19.5,26.60783689852633,190.7933847987139,0,0.0,0.0,0.0
4,0.0,0.0,,2,84,51.5,1,4,4.0,1,11.0,14.0982048461248,74.30969419117243,0,0.0,0.0,0.0
17,1.0,0.0,,5,23,14.8,0,0,0.0,2,15.0,16.908066286221782,106.97697463810704,0,0.0,0.0,0.0
1,1.0,0.0,,3,14,10.0,1,39,39.0,1,79.0,20.54346565240034,124.04932611441565,0,0.0,0.0,0.0
8,1.0,0.0,,1,63,63.0,1,14,14.0,2,26.0,22.238077556213945,221.3844816787328,0,0.0,0.0,0.0
1,1.0,0.0,,7,19,12.142857142857142,0,0,0.0,3,8.0,9.635022587583128,44.351959870204986,1,7.0,3.088569505329095,16.20254288018477
6,0.0,0.0,,3,28,19.333333333333332,1,99,99.0,2,26.0,8.787117172276336,97.70028064936805,0,0.0,0.0,0.0
9,1.0,0.0,,3,45,32.666666666666664,0,0,0.0,1,12.0,1.3956653403025616,7.501132295986131,0,0.0,0.0,0.0
3,1.0,0.0,,1,110,110.0,1,8,8.0,0,0.0,0.0,0.0,1,8.0,3.6970694916965963,13.311835201624817
17,1.0,0.0,,5,10,8.2,0,0,0.0,4,17.0,21.741290309907097,92.6753963786207,0,0.0,0.0,0.0
22,0.0,0.0,,5,39,21.8,1,39,39.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,2,55,41.0,0,0,0.0,1,29.0,2.6799575381831735,16.507713076106587,0,0.0,0.0,0.0
26,0.0,0.0,,5,26,16.2,0,0,0.0,3,10.0,33.91665743575364,169.4637524149041,0,0.0,0.0,0.0
3,1.0,0.0,,4,37,26.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,5,30,20.6,1,11,11.0,1,7.0,20.068491586481464,120.41094951888871,0,0.0,0.0,0.0
9,1.0,0.0,,6,30,13.833333333333334,1,16,16.0,3,8.333333333333334,10.522728679080688,90.91240175874945,1,7.0,3.8174901920559474,18.586122795807242
22,0.0,0.0,,7,22,13.714285714285714,1,38,38.0,1,11.0,3.019263909486121,30.19263909486103,1,8.5,3.130402768927077,18.98758387914414
18,1.0,0.0,,1,93,93.0,0,0,0.0,1,22.0,22.55972781621128,82.62880040089712,1,12.0,3.6091363260601232,25.43704829474794
14,0.0,0.0,,4,25,18.25,1,101,101.0,2,17.5,0.9515294830595307,15.700236470481812,0,0.0,0.0,0.0
26,0.0,0.0,,4,33,17.25,0,0,0.0,2,21.5,18.62767223605834,190.4098406653179,0,0.0,0.0,0.0
14,0.0,0.0,,4,30,17.75,0,0,0.0,1,34.0,21.313309847364316,170.10912132455599,0,0.0,0.0,0.0
18,1.0,0.0,,5,18,10.4,0,0,0.0,5,11.8,23.520156277759533,106.18259527449155,0,0.0,0.0,0.0
19,1.0,0.0,,2,59,46.5,1,13,13.0,2,10.5,22.011350130215966,139.11473700795324,1,7.0,2.0552868801726216,9.625571333470456
19,0.0,0.0,,7,18,11.0,1,11,11.0,2,16.0,14.34406865846975,160.04786982481673,1,7.0,3.3419008356073228,17.474278912343628
17,1.0,0.0,,3,32,17.666666666666668,0,0,0.0,2,30.0,13.594409704246281,126.95686589533716,1,8.5,2.92804181537809,18.339755892854377
8,1.0,0.0,,7,16,12.0,1,19,19.0,1,20.0,31.822696420845006,228.0891606070394,1,11.5,2.4988101943344416,17.831849840986145
14,0.0,0.0,,4,44,21.0,0,0,0.0,2,11.5,20.611032611416537,137.14573807805908,0,0.0,0.0,0.0
6,0.0,0.0,,4,37,22.25,0,0,0.0,2,7.5,14.627339611770896,87.9659340244838,0,0.0,0.0,0.0
15,0.0,0.0,,4,23,19.75,1,30,30.0,1,28.0,11.529806369496551,41.68049371296251,0,0.0,0.0,0.0
13,1.0,0.0,,4,34,24.0,1,31,31.0,1,12.0,3.9294917219380436,43.22440894131848,0,0.0,0.0,0.0
4,0.0,0.0,,4,20,10.75,0,0,0.0,2,33.0,32.17270124086308,195.11044706568615,0,0.0,0.0,0.0
17,1.0,0.0,,4,53,22.25,0,0,0.0,3,7.666666666666667,16.47006633935445,43.498047711706356,0,0.0,0.0,0.0
1,1.0,0.0,,4,53,24.0,0,0,0.0,1,8.0,8.872509071877804,50.09053007821957,0,0.0,0.0,0.0
23,0.0,0.0,,1,42,42.0,0,0,0.0,1,47.0,26.994235784151034,259.98537711865987,0,0.0,0.0,0.0
26,0.0,0.0,,5,25,15.0,0,0,0.0,2,18.0,29.148753742035098,100.87366260283403,1,8.0,8.910059720748519,37.3283216502659
6,0.0,0.0,,2,58,36.5,1,25,25.0,2,20.5,2.690546126337815,19.37139880273343,0,0.0,0.0,0.0
7,1.0,0.0,,6,34,14.666666666666666,0,0,0.0,3,6.666666666666667,18.206284429028653,95.9112158085826,0,0.0,0.0,0.0
6,0.0,0.0,,3,33,22.333333333333332,0,0,0.0,1,42.0,46.9320126086301,235.91148092273247,0,0.0,0.0,0.0
24,0.0,0.0,,2,79,44.5,1,16,16.0,2,12.5,18.240904090573416,249.5451441446967,0,0.0,0.0,0.0
19,0.0,0.0,,8,15,10.5,0,0,0.0,2,10.0,16.108429122468326,84.38735455818183,1,7.0,4.477117743059004,19.767317787137742
6,0.0,0.0,,3,41,29.0,1,14,14.0,2,11.5,13.55721083056951,72.77769850337236,0,0.0,0.0,0.0
9,0.0,0.0,,4,49,20.75,1,22,22.0,1,25.0,4.003526414788191,22.137272034817695,0,0.0,0.0,0.0
2,1.0,0.0,,3,39,24.0,1,26,26.0,2,18.0,12.263719360732697,59.805260788768265,0,0.0,0.0,0.0
13,0.0,0.0,,4,39,23.25,0,0,0.0,1,15.0,8.746653556847392,31.40836756444773,0,0.0,0.0,0.0
21,1.0,0.0,,8,9,8.25,0,0,0.0,4,9.25,16.70053492344301,86.36051937940714,0,0.0,0.0,0.0
6,0.0,0.0,,5,10,8.2,0,0,0.0,4,16.25,21.985402891962494,103.5152979526274,0,0.0,0.0,0.0
19,1.0,0.0,,4,18,11.25,0,0,0.0,4,16.75,14.277244284337264,96.81868346362818,0,0.0,0.0,0.0
