participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
7,0.0,0.0,,0.2313995361328125,4.604057788848877,-0.0011084189646004196,-0.00300195487216115,-0.00300195487216115,-0.023381471633911133,102,1,17.0,33.02609340284995,75.53580154884662,0,0.0,0.0,0.0
22,0.0,0.0,,0.14205026626586914,0.45349788665771484,0.0011997312080922844,0.02756773680448532,0.02756773680448532,0.02708771824836731,113,1,42.0,3.4178729388568456,13.63394668651382,0,0.0,0.0,0.0
2,0.0,0.0,,0.0,52.44015347957611,-0.006999385120672327,-0.9181528819931878,-0.9181528819931878,-0.851873681661399,0,3,11.333333333333334,7.882943449899726,43.84725689933648,0,0.0,0.0,0.0
2,1.0,0.0,,0.11315000057220459,2.6198514699935913,-0.0010386320875995698,-0.03301480285122863,-0.03301480285122863,-0.04381176456809044,52,1,42.0,7.377773163785582,50.95053945402025,0,0.0,0.0,0.0
3,0.0,0.0,,0.07765030860900879,7.00534987449646,-0.06350985035023576,-3.2992710170582833,-3.2992710170582833,-3.21285923328173,3,3,11.0,2.0986284132557294,20.986284132556786,0,0.0,0.0,0.0
23,0.0,0.0,,0.12995004653930664,2.610649585723877,0.000911258483190653,-0.003154685255140066,-0.003154685255140066,0.010112524032592773,94,1,65.0,1.4008914077254162,16.785388337036206,0,0.0,0.0,0.0
7,0.0,0.0,,0.21650028228759766,0.11474990844726562,0.0014686977817399518,0.06815996766090393,0.06815996766090393,0.06258755922317505,50,1,26.0,29.022285448267915,137.99368126419537,0,0.0,0.0,0.0
4,0.0,0.0,,0.6037001609802246,0.9669480323791504,0.005018560896280095,0.19774581491947174,0.19774581491947174,0.17493760585784912,97,3,27.333333333333332,22.93558834679816,156.9111220330759,0,0.0,0.0,0.0
16,0.0,0.0,,0.20604991912841797,2.7347497940063477,-0.028239484180173812,-1.5663409233093262,-1.5663409233093262,-1.5544812679290771,2,2,22.0,24.398751861478075,153.82961420667147,0,0.0,0.0,0.0
4,0.0,0.0,,0.41100025177001953,0.35450053215026855,0.0016733472287126978,0.15035244822502136,0.15035244822502136,0.158599853515625,104,1,11.0,6.793149397645097,52.439683784384776,0,0.0,0.0,0.0
9,1.0,0.0,,0.14274978637695312,3.4495034217834473,0.000460825476074539,-0.11188340932130814,-0.11188340932130814,-0.10714375972747803,108,1,11.0,2.630554418192755,16.461036666667365,0,0.0,0.0,0.0
25,0.0,0.0,,0.9123499393463135,0.6324511766433716,0.005435678220866752,0.301511665694734,0.301511665694734,0.3135230546707616,79,2,46.0,26.30659019391141,298.425595172924,0,0.0,0.0,0.0
14,0.0,0.0,,0.38145017623901367,0.5509934425354004,0.003270679151254944,0.08713913708925247,0.08713913708925247,0.09525024890899658,82,1,11.0,12.860167483934983,30.61855645634446,0,0.0,0.0,0.0
2,1.0,0.0,,0.6367600282033283,1.0261115844433126,0.0037798049521534237,0.3583491398737981,0.3583491398737981,0.3238636475342971,24,2,8.5,18.532917284599673,132.91504093509562,0,0.0,0.0,0.0
2,1.0,0.0,,0.0816502571105957,2.084446668624878,-0.0004420492671194855,-0.14328061044216156,-0.14328061044216156,-0.1479123830795288,12,1,52.0,18.01057433636681,67.09039028616986,0,0.0,0.0,0.0
25,0.0,0.0,,0.08185029029846191,5.1055498123168945,-0.047517223218321414,-2.250375691642109,-2.250375691642109,-2.184649767214749,4,3,17.333333333333332,8.004839780893588,41.54110397160118,0,0.0,0.0,0.0
23,0.0,0.0,,0.0722503662109375,14.594487190246582,0.0008662883298093257,-0.26229506731033325,-0.26229506731033325,-0.230706125497818,115,2,33.0,30.76866068954156,175.32385912611002,0,0.0,0.0,0.0
12,0.0,0.0,,0.37794995307922363,4.0978423305179765,0.0029255049919924532,0.038480033222426706,0.038480033222426706,0.018125541054684113,103,2,19.5,3.8245840335055465,26.717880296150256,0,0.0,0.0,0.0
19,0.0,0.0,,0.061749935150146484,8.649106025695797,-0.0010154957190984676,-0.07607914239932326,-0.07607914239932326,-0.07339950584912591,36,1,78.0,2.5493107379976223,196.29692682581398,0,0.0,0.0,0.0
6,0.0,0.0,,0.038049936294555664,0.9220505952835083,-0.0018864286705915793,-0.13144030632116857,-0.13144030632116857,-0.13688278437258306,11,1,12.0,8.046023954943735,88.50626350438081,0,0.0,0.0,0.0
19,0.0,0.0,,0.44154977798461914,0.3307003974914551,0.003741834416236758,0.14587993919849396,0.14587993919849396,0.143962562084198,114,1,17.0,24.520894471459684,81.80127104950992,0,0.0,0.0,0.0
19,1.0,0.0,,1.055950403213501,0.0,0.006007229565991708,0.6337226033210754,0.6337226033210754,0.5929374694824219,95,3,25.0,17.503122691615335,178.51811470243157,0,0.0,0.0,0.0
4,0.0,0.0,,0.2774999141693115,2.591400146484375,-0.005040740920884623,-0.03107611643962371,-0.03107611643962371,-0.11093750596046448,75,2,45.5,31.43299526566151,226.06324039136643,0,0.0,0.0,0.0
9,0.0,0.0,,0.19885015487670898,0.8318991661071777,-0.00110902708400564,0.04115092381834984,0.04115092381834984,0.025900065898895264,43,1,59.0,10.620031650809505,39.77626044401481,0,0.0,0.0,0.0
18,1.0,0.0,,0.07670021057128906,26.190146446228027,-0.020411966896708832,-1.2043049335479736,-1.2043049335479736,-1.1769684553146362,1,3,8.333333333333334,13.458318916374731,60.861615387961145,0,0.0,0.0,0.0
13,1.0,0.0,,0.0719003677368164,1.8633990287780762,-0.0041483198680482385,-0.2978270649909973,-0.2978270649909973,-0.23341858386993408,28,3,25.0,22.978552265569395,153.5119538738052,0,0.0,0.0,0.0
22,0.0,0.0,,0.34874963760375977,0.0,0.0019348700987758362,0.2124544084072113,0.2124544084072113,0.20624345541000366,88,2,11.5,14.510810227640306,124.82350013223552,0,0.0,0.0,0.0
6,0.0,0.0,,0.4072999954223633,1.4235005378723145,-0.0018889859181845034,0.020434176549315453,0.020434176549315453,0.0269625186920166,47,1,11.0,8.207755528251015,34.25790235024808,0,0.0,0.0,0.0
5,0.0,0.0,,1.1122996807098389,0.11954998970031738,0.009249941282522876,0.616278350353241,0.616278350353241,0.5973625779151917,111,1,17.0,7.7078337119891485,58.89487504551982,0,0.0,0.0,0.0
18,1.0,0.0,,0.27264976501464844,1.4775094985961914,0.002939933428479723,0.05558602139353752,0.05558602139353752,0.05463096499443054,84,2,10.5,15.97739017784467,66.08820741337134,0,0.0,0.0,0.0
12,0.0,0.0,,0.32689952850341797,3.476351261138916,-0.010613532098430198,-0.23419947922229767,-0.23419947922229767,-0.2985316514968872,29,0,0.0,0.0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.2758498191833496,0.8801999092102051,-0.002963314656078397,0.005706293974071741,0.005706293974071741,0.015993714332580566,82,1,19.0,21.463051883818977,87.82524286046822,0,0.0,0.0,0.0
24,0.0,0.0,,0.050549983978271484,5.5221006870269775,-0.0015549715877724417,-0.13170599937438965,-0.13170599937438965,-0.12213125824928284,9,2,14.0,22.806354243215686,162.5258981206693,0,0.0,0.0,0.0
6,0.0,0.0,,0.0442500114440918,2.8725000619888306,-0.0031031504800199654,-0.12036890249985915,-0.12036890249985915,-0.09284381568431854,49,0,0.0,0.0,0.0,0,0.0,0.0,0.0
12,0.0,0.0,,0.20849990844726562,0.7438995838165283,0.0009160038003903072,0.10625869035720825,0.10625869035720825,0.10508131980895996,56,1,62.0,18.510031367514497,105.81267656593849,1,9.0,2.6544264307359424,20.35947198173222
13,0.0,0.0,,0.2986001968383789,0.07410001754760742,-0.00021468199780926703,0.09457734227180481,0.09457734227180481,0.06533128023147583,25,1,6.0,20.386023680519482,40.99746222027137,0,0.0,0.0,0.0
18,1.0,0.0,,0.0,17.613696575164795,-0.0005957622330421241,-0.26017600297927856,-0.26017600297927856,-0.24189993739128113,0,3,21.0,21.8328436007394,154.00216150309976,0,0.0,0.0,0.0
2,0.0,0.0,,0.008350014686584473,4.7934499979019165,-0.04376250684660001,-2.2230382424134474,-2.2230382424134474,-2.163879996869299,4,3,15.666666666666666,1.2900514917917234,18.920755212944925,0,0.0,0.0,0.0
14,0.0,0.0,,0.4830501079559326,0.12109994888305664,0.0046160681008431525,0.24078517388074827,0.24078517388074827,0.21802508383989339,73,1,84.0,32.815217627313615,213.6024089411692,0,0.0,0.0,0.0
3,1.0,0.0,,0.48699951171875,0.0,0.003063209253830319,0.24581317603588104,0.24581317603588104,0.22401243448257446,92,1,28.0,21.617924790915666,58.29230031783313,0,0.0,0.0,0.0
15,0.0,0.0,,0.3521997928619385,5.842900037765503,-0.033932985598919496,-0.6479250304719321,-0.6479250304719321,-0.7539541816169566,79,0,0.0,0.0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.0662999153137207,5.936049938201904,-0.05702262923332181,-2.171147303703504,-2.171147303703504,-2.1494911909103394,19,1,10.0,7.573518286922543,35.12759138884368,0,0.0,0.0,0.0
21,1.0,0.0,,0.08729982376098633,2.5105507373809814,-0.0031689211228284886,-0.2875104684096116,-0.2875104684096116,-0.27217474819777854,7,2,44.0,13.629672353085464,172.06931399530933,0,0.0,0.0,0.0
25,0.0,0.0,,0.0,11.6885404586792,0.000408586158915939,-0.197222501039505,-0.197222501039505,-0.1942998468875885,0,2,27.5,20.91037320819414,106.52214976644021,0,0.0,0.0,0.0
6,0.0,0.0,,0.0724496841430664,7.37375283241272,-0.004824749202808592,-0.33309033513069153,-0.33309033513069153,-0.3219563961029053,4,1,11.0,4.22185175326863,10.038008016467018,0,0.0,0.0,0.0
4,0.0,0.0,,0.0,42.685298681259155,-0.008484989213079547,-1.0070452690124512,-1.0070452690124512,-0.9616248607635498,0,3,16.0,21.366269564885126,95.30150350629911,0,0.0,0.0,0.0
3,0.0,0.0,,0.20335006713867188,0.8942990303039551,0.0013417057668105694,0.06577654170174883,0.06577654170174883,0.05412501096725464,91,2,29.0,31.047411938488665,169.48773722817756,0,0.0,0.0,0.0
24,1.0,0.0,,0.5513496398925781,0.03945016860961914,0.0028067937181898072,0.2905866801738739,0.2905866801738739,0.2561500072479248,86,1,7.0,17.593927236118944,41.93036134492946,0,0.0,0.0,0.0
16,1.0,0.0,,0.16350007057189941,21.93994304112026,0.0005175646585252589,-0.1900139853485629,-0.1900139853485629,-0.18871070870331352,9,2,22.0,11.33803046267969,88.46967203338615,0,0.0,0.0,0.0
24,1.0,0.0,,0.06594991683959961,3.6056010723114014,-0.0015861306386787937,-0.08818767964839935,-0.08818767964839935,-0.07422506809234619,7,1,6.0,7.07324309127193,17.04005004945421,1,8.0,3.4230501363615016,23.15145263637275
9,0.0,0.0,,0.19635009765625,1.6621759796142577,0.00044382695383265915,0.0037010429251907295,0.0037010429251907295,0.008633865895478543,58,1,41.0,4.003526414788191,26.87996767008152,0,0.0,0.0,0.0
24,0.0,0.0,,0.3020000457763672,0.6309998333454132,0.0018093724575680707,0.15166247858960405,0.15166247858960405,0.14475634321570396,86,3,8.0,7.4352125917551035,39.174355829412825,1,7.0,4.08260761624911,19.07706036396269
21,0.0,0.0,,0.20559978485107422,0.4499502182006836,-0.0016656631057037933,0.045249324291944504,0.045249324291944504,0.036137282848358154,65,0,0.0,0.0,0.0,1,8.0,4.708007586986607,14.494987972716933
3,0.0,0.0,,0.4334000913720377,0.21680003718325924,0.0017835765120834096,0.19689950372418788,0.19689950372418788,0.16081867719951437,57,2,16.5,25.243750014713306,213.68136227546935,0,0.0,0.0,0.0
4,0.0,0.0,,0.37545013427734375,8.21364974975586,-0.014857255838513616,-0.27545636892318726,-0.27545636892318726,-0.2550436854362488,33,2,16.5,14.908303243464255,101.9255444699331,0,0.0,0.0,0.0
24,0.0,0.0,,0.1129000186920166,5.2657986879348755,-0.0045261630883063194,-0.17621826972716895,-0.17621826972716895,-0.15948705871899926,32,2,17.5,22.106391980790367,170.046248870974,1,7.5,11.91822685984244,25.05876190429203
18,1.0,0.0,,0.3010997772216797,1.091700553894043,-0.0021619793072803557,0.12484610825777054,0.12484610825777054,0.11696875095367432,70,1,34.0,36.920100443184744,164.22300546157842,0,0.0,0.0,0.0
24,1.0,0.0,,0.12159967422485352,2.487157106399536,0.000861985738928889,-0.0021980113815516233,-0.0021980113815516233,-0.003375142812728882,113,1,27.0,9.72029980614544,137.04314217781956,0,0.0,0.0,0.0
14,0.0,0.0,,0.3307499885559082,0.3078501224517822,-0.0018501822981815145,0.021703053743411332,0.021703053743411332,-0.017454227166516345,44,4,15.75,13.24020537280395,94.1921146194959,0,0.0,0.0,0.0
17,1.0,0.0,,0.40964996814727783,0.09206805077004931,0.00215499204920369,0.1108833464801821,0.1108833464801821,0.10157527299003388,91,1,43.0,35.13640085917884,218.5328455831212,0,0.0,0.0,0.0
24,1.0,0.0,,0.40109992027282715,0.0,-0.00039567373430936665,0.1910935789346695,0.1910935789346695,0.1781124770641327,56,1,6.0,2.3831890514157066,10.251198862962811,0,0.0,0.0,0.0
24,1.0,0.0,,0.22944974899291992,0.9819512367248535,0.0011951422355131753,0.08559653162956238,0.08559653162956238,0.08948123455047607,39,2,15.0,11.052177707821425,55.28516313253924,0,0.0,0.0,0.0
18,1.0,0.0,,0.26359987258911133,0.07355022430419922,0.0012756406945583,0.14241108298301697,0.14241108298301697,0.13876241445541382,105,0,0.0,0.0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.2465496063232422,0.009202003479003906,0.00039700830168014405,0.10604578256607056,0.10604578256607056,0.10348093509674072,41,1,83.0,15.83201366916422,34.585337424743514,0,0.0,0.0,0.0
13,0.0,0.0,,0.3029003143310547,0.643397331237793,0.0010711057548887103,0.07032403349876404,0.07032403349876404,0.07121884822845459,58,1,11.0,4.901877432374133,12.006589034847389,0,0.0,0.0,0.0
16,0.0,0.0,,0.2813997268676758,0.6440010070800781,0.0004673547272694409,0.07408369332551956,0.07408369332551956,0.07688748836517334,105,1,12.0,22.132132503145336,154.08183699737162,0,0.0,0.0,0.0
10,1.0,0.0,,0.25259995460510254,5.229550838470461,0.0012549744770339864,-0.04051967156239047,-0.04051967156239047,-0.0401219627761602,116,1,50.0,4.934805588039438,79.10715311111899,0,0.0,0.0,0.0
3,0.0,0.0,,0.20855045318603516,0.39409875869750977,-0.0002635644879191279,0.007483604829758406,0.007483604829758406,0.023781538009643555,62,2,21.0,35.533156264126504,207.96202183973685,0,0.0,0.0,0.0
25,0.0,0.0,,0.1040501594543457,5.27509880065918,-0.0021992426030483523,-0.24609097838401794,-0.24609097838401794,-0.22181245684623718,4,2,21.5,17.848087845357576,171.02997271281586,0,0.0,0.0,0.0
5,0.0,0.0,,0.30665016174316406,5.612299919128418,-0.005104198289109171,-0.04512450532016591,-0.04512450532016591,0.04763132333755493,113,0,0.0,0.0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.3730502128601074,0.11399984359741211,0.00161113624000798,0.16701339185237885,0.16701339185237885,0.12856268882751465,114,0,0.0,0.0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.3016500473022461,5.2642998695373535,-0.005636844122078788,0.055898637853117085,0.055898637853117085,0.0007876583508082957,76,1,14.0,26.984588802791247,240.69200481499198,0,0.0,0.0,0.0
21,1.0,0.0,,0.8072999715805054,14.45651799804964,-0.006960948293123933,0.24668708927611,0.24668708927611,0.21839839824148133,50,1,41.0,15.712360961271814,91.15053615500416,0,0.0,0.0,0.0
11,0.0,0.0,,1.1851332783699036,0.44421106576919556,0.0020219520957890573,0.13851536644829643,0.13851536644829643,0.15828111661332,84,2,20.0,27.26663419778398,158.5204292485885,0,0.0,0.0,0.0
13,0.0,0.0,,0.11360025405883789,82.49552822113037,-0.011441685119439342,-1.0117530822753906,-1.0117530822753906,-0.9596309065818787,5,1,30.0,15.17475317500645,36.78092805192629,0,0.0,0.0,0.0
19,0.0,0.0,,0.2499997615814209,0.32755017280578613,0.000978296127028356,0.044442187007675826,0.044442187007675826,0.03691329700606216,93,1,18.0,3.3732262155899746,57.34484566502903,0,0.0,0.0,0.0
7,1.0,0.0,,0.05819988250732422,1.1375041007995605,0.0009239550040868648,0.008053779602050781,0.008053779602050781,0.010493695735931396,116,1,116.0,0.5103102192080232,4.501189433133694,0,0.0,0.0,0.0
23,0.0,0.0,,0.6068000793457031,0.009150028228759766,0.001024867045952431,0.34345075488090515,0.34345075488090515,0.34033745527267456,48,2,45.0,17.41907474260463,125.42425726907888,0,0.0,0.0,0.0
25,0.0,0.0,,0.13785028457641602,4.255492925643921,-0.0009925295811436632,-0.04719901457428932,-0.04719901457428932,-0.04860621690750122,14,1,29.0,13.94252579174112,39.43831835898401,0,0.0,0.0,0.0
17,1.0,0.0,,0.18540000915527344,1.9548008441925049,0.002228089069840999,0.010037154890596867,0.010037154890596867,0.024987518787384033,112,1,48.0,33.11256689598618,288.14122091812806,1,7.5,3.5404603087622233,16.65620838075882
18,1.0,0.0,,0.2196497917175293,0.18120098114013672,0.0005089506033728886,0.10652507841587067,0.10652507841587067,0.09579992294311523,94,1,10.0,11.510720593354607,29.2291700927794,0,0.0,0.0,0.0
8,1.0,0.0,,0.2461998462677002,4.997110366821289,0.0009858675827971685,-0.025094637647271156,-0.025094637647271156,-0.03032514452934265,114,2,14.0,17.988670392971535,82.23112485136792,0,0.0,0.0,0.0
25,0.0,0.0,,0.32896515130996695,1.8613392949104308,0.0012174201318215796,-0.12991744127029028,-0.12991744127029028,-0.13146304935216901,108,1,26.0,21.14726823990277,404.1064763522894,1,11.5,5.076104902161073,19.969158358993738
24,0.0,0.0,,0.05824995040893555,1.3102977275848389,-0.00010318861612374457,-0.012028135359287262,-0.012028135359287262,-0.01266247034072876,98,0,0.0,0.0,0.0,3,7.5,3.392236418649915,16.153567886863275
14,0.0,0.0,,0.6507999897003174,0.39985013008117676,0.004999922504475641,0.23657603345365602,0.23657603345365602,0.2714208428868018,112,1,36.0,4.857363368189759,108.71957287516992,0,0.0,0.0,0.0
14,0.0,0.0,,0.4057497978210449,0.1435999870300293,-0.0018460919222507085,0.12975838780403137,0.12975838780403137,0.11477482318878174,31,0,0.0,0.0,0.0,0,0.0,0.0,0.0
21,0.0,0.0,,0.16470050811767578,2.347795009613037,0.0013899568598242085,0.004417643416672945,0.004417643416672945,-0.004493594169616699,77,1,10.0,15.431176025233691,111.08336480615564,0,0.0,0.0,0.0
17,1.0,0.0,,0.2980501651763916,1.3007502555847168,-0.001607330344675092,0.08099401742219925,0.08099401742219925,0.05710625648498535,56,2,16.5,27.369862212456752,113.24495383888092,0,0.0,0.0,0.0
1,1.0,0.0,,0.12874996662139893,2.069450855255127,2.9886961120239143e-05,-0.006624815810439941,-0.006624815810439941,0.006770392258961921,28,3,16.333333333333332,9.607646965733977,57.971546187017644,0,0.0,0.0,0.0
23,0.0,0.0,,0.020999908447265625,10.091149806976318,-0.0007730551649864612,-0.24298248841212347,-0.24298248841212347,-0.2259369240440603,4,2,20.5,10.110615790907932,56.02117741115501,0,0.0,0.0,0.0
4,0.0,0.0,,0.40595006942749023,0.8961520195007324,-0.0006823634309555302,0.10484134405851364,0.10484134405851364,0.0072498321533203125,69,2,31.5,32.17270124086308,195.11044706568615,0,0.0,0.0,0.0
22,0.0,0.0,,0.07115030288696289,1.3548998832702637,-0.01415946737683681,-0.43975451588630676,-0.43975451588630676,-0.45688119530677795,46,2,11.0,7.720975751581127,29.854982370737922,0,0.0,0.0,0.0
24,1.0,0.0,,0.1472001075744629,0.9632494449615479,-0.0017026648427597988,-0.017110997810959816,-0.017110997810959816,-0.03838115930557251,17,2,19.5,24.312678518325576,217.19079657437487,0,0.0,0.0,0.0
24,1.0,0.0,,0.11944997310638428,4.698750019073486,-0.01436455208477259,-0.36832565018254465,-0.36832565018254465,-0.457428495089213,69,2,11.5,20.214262871549952,173.6442104373029,0,0.0,0.0,0.0
10,1.0,0.0,,0.0,1.4248993396759033,-0.0018173025527936043,-0.16266982371990496,-0.16266982371990496,-0.1673325760626031,0,2,29.0,3.1742878452328736,38.993065485670215,0,0.0,0.0,0.0
13,0.0,0.0,,0.4927501678466797,6.759204027948353,0.006355131262346898,0.08216737427263178,0.08216737427263178,0.0905759531090844,115,2,42.5,4.263565775478199,46.793558176701616,0,0.0,0.0,0.0
17,1.0,0.0,,0.18250012397766113,3.226151466369629,0.0006599192206363559,-0.004566269926726818,-0.004566269926726818,-0.008662521839141846,87,2,13.0,12.491653364074036,52.1172845967783,0,0.0,0.0,0.0
4,0.0,0.0,,0.5598502159118652,1.7941462993621826,0.004533152383106512,0.103365957736969,0.103365957736969,0.13068759441375732,112,2,39.5,32.57716145056246,228.46027504827634,0,0.0,0.0,0.0
6,0.0,0.0,,0.3804001808166504,0.23019981384277344,0.0014624728019442354,0.10682999342679977,0.10682999342679977,0.15354382991790771,73,4,16.25,29.6983547781524,120.99654412040951,0,0.0,0.0,0.0
4,0.0,0.0,,0.6763498783111572,0.040200233459472656,0.0023240181494688836,0.25492429733276367,0.25492429733276367,0.22560617327690125,103,2,34.0,29.10212837115602,182.0313394555048,0,0.0,0.0,0.0
5,0.0,0.0,,0.3508000373840332,0.03995037078857422,0.002155106707463476,0.13298280537128448,0.13298280537128448,0.12703728675842285,111,1,27.0,2.4859399935293696,11.8637340217144,0,0.0,0.0,0.0
14,0.0,0.0,,0.1698000431060791,0.0798497200012207,0.0004018439713356765,0.04805017536521977,0.04805017536521977,0.044945194532996724,113,1,21.0,3.9550839967735785,14.673252254421918,1,10.5,7.269451842064805,11.405481248120822
14,0.0,0.0,,0.5623999834060669,0.06380021572113037,0.004337315889598136,0.32384828726450604,0.32384828726450604,0.293930789098794,110,1,28.0,9.136817976040346,186.1704852441124,0,0.0,0.0,0.0
16,1.0,0.0,,0.27934980392456055,0.18400001525878906,0.0011100042879051766,0.07674184441566467,0.07674184441566467,0.06483745574951172,116,1,10.0,18.390821360376982,56.24869928372714,0,0.0,0.0,0.0
18,1.0,0.0,,0.8604497909545898,0.011400222778320312,0.0011550872365568739,0.25968950528364915,0.25968950528364915,0.26703553150097525,64,2,32.0,14.00024435734278,249.23216984340237,0,0.0,0.0,0.0
2,0.0,0.0,,0.26090002059936523,2.199599027633667,-0.0034593624103185245,-0.0018156756414100528,-0.0018156756414100528,-0.06254991888999939,1,1,11.0,18.32641319735297,80.09099607594999,0,0.0,0.0,0.0
14,0.0,0.0,,0.14785051345825195,0.11169815063476562,0.00020863091290550018,0.04411490634083748,0.04411490634083748,0.0360066294670105,34,1,51.0,31.808239865483554,104.92407347221432,0,0.0,0.0,0.0
23,0.0,0.0,,0.0,0.2897005081176758,-0.0012692629931011607,-0.08669505268335342,-0.08669505268335342,-0.08303773403167725,0,1,116.0,4.174104630741452,20.313901134822295,0,0.0,0.0,0.0
4,0.0,0.0,,0.11424994468688965,2.2211496829986572,-0.003915830256189367,-0.33385464549064636,-0.33385464549064636,-0.2982500195503235,1,3,23.0,26.160963411843785,123.26138700087252,0,0.0,0.0,0.0
15,0.0,0.0,,0.8212499618530273,0.13289999961853027,0.006287885428771952,0.38264270674469125,0.38264270674469125,0.3474239043562728,116,2,27.5,19.11794459872084,158.6682689673874,0,0.0,0.0,0.0
19,0.0,0.0,,0.1394495964050293,0.25,-0.0003220201437229159,0.021016154438257217,0.021016154438257217,-0.004112660884857178,33,1,16.0,2.541745302281328,23.966332733435607,0,0.0,0.0,0.0
24,1.0,0.0,,0.3280000686645508,0.16760039329528809,0.0025479143809810597,0.14784739911556244,0.14784739911556244,0.1466749906539917,98,2,13.5,12.701601472349092,41.14293849253586,0,0.0,0.0,0.0
24,0.0,0.0,,0.19295001029968262,4.8394999504089355,-0.010051680470378544,-0.2054166111171755,-0.2054166111171755,-0.3445989959769779,105,2,13.5,36.31588059463747,254.31052948489912,0,0.0,0.0,0.0
7,1.0,0.0,,0.08625006675720215,1.5512473583221436,-0.0007493824258433964,-0.05976545505034618,-0.05976545505034618,-0.050031762984063866,60,1,116.0,3.733039856060115,22.58629417236772,0,0.0,0.0,0.0
24,0.0,0.0,,0.337862466062818,0.33965015411376953,-0.00021778169301618405,0.121214708711347,0.121214708711347,0.1044447433097021,49,4,18.25,17.922969873686494,99.73880219794992,0,0.0,0.0,0.0
18,1.0,0.0,,0.5318999290466309,5.6768035888671875,0.0015949290234885112,-0.02088639698922634,-0.02088639698922634,0.004174947738647461,113,4,11.5,28.746660451985754,174.2710461293393,0,0.0,0.0,0.0
16,1.0,0.0,,0.33489990234375,0.5353546142578125,0.0034374954920955983,0.13781265914440155,0.13781265914440155,0.14474987983703613,105,1,14.0,21.705633536275265,82.1495972721096,0,0.0,0.0,0.0
6,0.0,0.0,,0.19875001907348633,0.06970024108886719,0.0004280110901435256,0.04715125071696746,0.04715125071696746,0.047591814249754005,116,2,14.5,12.578461513033089,64.17138405889395,0,0.0,0.0,0.0
21,0.0,0.0,,0.09455013275146484,15.372995138168335,0.0012830533100093814,-0.23922377824783325,-0.23922377824783325,-0.181268572807312,102,2,10.0,21.73295554067569,135.65747555344961,0,0.0,0.0,0.0
4,0.0,0.0,,0.48489999771118164,0.12765026092529297,-0.0008740687810128959,0.22844178974628448,0.22844178974628448,0.15948736667633057,22,3,25.333333333333332,13.371318751419757,66.93622461022646,0,0.0,0.0,0.0
10,1.0,0.0,,0.7701497077941895,0.029250621795654297,0.005736714070131521,0.38959088921546936,0.38959088921546936,0.34880608320236206,90,3,11.0,29.214841744452244,143.26717586577686,0,0.0,0.0,0.0
4,0.0,0.0,,0.6918001174926758,0.2613494396209717,0.005695418992531534,0.3499642014503479,0.3499642014503479,0.34954389929771423,115,3,28.333333333333332,25.88997846559754,177.92059270173016,0,0.0,0.0,0.0
14,0.0,0.0,,0.2487499713897705,2.1106256246566772,-2.6399000696899287e-06,0.07266602455041347,0.07266602455041347,0.0725482270559844,114,1,44.0,5.099512036486598,31.905921513037722,0,0.0,0.0,0.0
6,0.0,0.0,,0.06325054168701172,50.31794238090515,-0.013968297819200944,-1.0703366994857788,-1.0703366994857788,-1.0087999105453491,10,1,33.0,46.9320126086301,226.74986512000464,0,0.0,0.0,0.0
22,0.0,0.0,,0.09394979476928711,5.47590184211731,-0.004261481257969469,-0.11965527385473251,-0.11965527385473251,-0.11144387722015381,31,1,11.0,22.220774618039492,140.28057711467335,0,0.0,0.0,0.0
7,1.0,0.0,,0.32345008850097656,0.04829978942871094,0.0028180491969721755,0.15273278391259348,0.15273278391259348,0.1427055752277373,88,2,17.0,11.838185447124689,31.321705850227875,0,0.0,0.0,0.0
24,1.0,0.0,,0.4586000442504883,0.018649816513061523,0.003557087713061873,0.197823628783226,0.197823628783226,0.18130013346672058,108,1,17.0,26.02927136869165,134.96819087786488,0,0.0,0.0,0.0
10,1.0,0.0,,0.2169504165649414,20.0418758392334,0.0009724464111232085,-0.22847922146320343,-0.22847922146320343,-0.2462872862815857,103,1,19.0,37.327248200200735,220.33065288107653,0,0.0,0.0,0.0
19,0.0,0.0,,0.18105006217956543,5.034436144326861,-0.0007929467451395737,-0.02525509422660892,-0.02525509422660892,-0.036218891018315436,31,3,30.333333333333332,23.01084965978616,191.75684018348116,0,0.0,0.0,0.0
9,0.0,0.0,,0.3440999984741211,0.4634521007537842,0.002847085963206059,0.10964985191822052,0.10964985191822052,0.1408310830593109,97,4,10.5,9.12420524249133,48.89927984058468,0,0.0,0.0,0.0
14,0.0,0.0,,0.0,1.480000376701355,-0.004875738538925867,-0.42571102655850923,-0.42571102655850923,-0.40224734126102357,0,2,23.0,8.4798892973118,86.14856494230014,0,0.0,0.0,0.0
