participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
14,1.0,1.0,1.0,0.5023994445800781,34.035255908966064,-0.005413806420166509,-0.14553216099739075,-0.14553216099739075,-0.1536611020565033,228,1,9.0,3.0775082742496638,20.118613255217902
1,1.0,1.0,1.0,0.503849983215332,187.10919773578644,-0.007235199884991063,-0.7605404660147446,-0.7605404660147446,-0.7488433148948644,108,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0.47969985008239746,1.4443501234054565,-0.0020931171479093218,0.022581716211570076,0.022581716211570076,0.017488181144222497,237,0,0.0,0.0,0.0
8,1.0,1.0,0.5,0.5595998764038086,21.474064350128174,0.0007809216141423,0.009604066610336304,0.009604066610336304,0.02853681705892086,318,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.5575000047683716,9.618199944496155,0.0021569517715568105,0.20064145276526443,0.20064145276526443,0.2131381564670139,355,0,0.0,0.0,0.0
13,0.0,1.0,0.0,0.4800999164581299,2.3213999271392822,-0.0071704086261974165,-0.6676857758636903,-0.6676857758636903,-0.6862562821363858,44,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.15429997444152832,2.170199990272522,-0.0005407485603496848,-0.17178298378524995,-0.17178298378524995,-0.19525979394498078,215,1,8.5,3.682373068340895,22.170388915766
9,0.0,1.0,0.5,0.0,218.7809352874756,0.0014195545695178447,-0.8646689920532269,-0.8646689920532269,-0.8326410506823049,0,0,0.0,0.0,0.0
22,1.0,1.0,0.5,0.5156999826431274,0.31214988231658936,-0.00043845485974302543,0.22440853038755784,0.22440853038755784,0.21168066672882196,108,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.5194501876831055,109.6476719379425,-0.007223782243215323,-0.3959309160709381,-0.3959309160709381,-0.3993366062641144,194,1,10.5,3.1753036012036593,8.566145984245864
8,1.0,1.0,0.0,0.8407998085021973,0.5314486026763916,0.00018687508768997185,0.31941527128219604,0.31941527128219604,0.3301936089992523,159,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.0,62.357545375823975,-0.0008892925413410068,-0.5940026031488798,-0.5940026031488798,-0.5824898484712897,0,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.3320503234863281,10.498348236083984,0.0007633043001836074,-0.027269694954156876,-0.027269694954156876,-0.028210805729031563,350,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.22464990615844727,21.421151041984558,-0.0029799653988469457,-0.25519623275564496,-0.25519623275564496,-0.25264701420079205,263,0,0.0,0.0,0.0
21,1.0,1.0,0.5,1.0780000686645508,9.472754955291748,0.003695932908307676,0.3628428876399994,0.3628428876399994,0.3573020398616791,335,1,8.0,4.023910663475339,19.224457842918078
12,0.0,1.0,0.5,0.2668495178222656,251.8454351425171,-0.00306572404989137,-1.0241482257843018,-1.0241482257843018,-0.9822523593902588,30,0,0.0,0.0,0.0
22,0.0,1.0,0.5,0.6274499893188477,0.8350995779037476,0.0015954366380095952,0.3472398067054962,0.3472398067054962,0.3497262176435202,303,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0.4288499355316162,36.31785172224045,-0.001420043329880251,-0.16865519799438178,-0.16865519799438178,-0.1766130665074224,85,0,0.0,0.0,0.0
9,0.0,1.0,0.0,1.1639502048492432,0.44254934787750244,0.00205437267695418,0.784213190653077,0.784213190653077,0.7616919322290281,268,1,8.0,3.936481013342002,19.0950202879163
7,0.0,1.0,0.5,0.11785006523132324,1.8929499387741089,-0.002533090959805562,-0.1515648064493131,-0.1515648064493131,-0.16239329517842432,186,2,7.75,3.5301017576812885,8.620428525957848
23,1.0,1.0,1.0,0.30660009384155273,8.957698822021484,-0.0019337428992278456,-0.30113738775253296,-0.30113738775253296,-0.31179770827293396,144,0,0.0,0.0,0.0
16,1.0,1.0,0.0,0.9960002899169922,0.40399837493896484,0.0012631268780370682,0.4569372236728668,0.4569372236728668,0.45051097869873047,156,1,8.0,3.902736472497944,19.00602924543446
23,0.0,1.0,0.0,0.813499927520752,3.4637999534606934,0.0012210442818468435,0.33148619874852714,0.33148619874852714,0.3357319654144856,181,1,10.0,1.8925981419976305,12.587895668690603
17,1.0,1.0,1.0,0.7619500160217285,0.16969990730285645,0.0020570533553384003,0.37033966183662415,0.37033966183662415,0.34264785051345825,292,3,11.333333333333334,2.5611974066447756,18.604056754970077
4,1.0,1.0,0.5,0.1670999526977539,199.9624463915825,-0.00270407079719417,-1.219769857677759,-1.219769857677759,-1.1797517165348421,29,1,9.0,12.46366210060955,32.5784041478629
4,0.0,1.0,0.5,0.41824984550476074,5.500006914138794,0.000936186144938035,0.08577078580856323,0.08577078580856323,0.08148253709077835,257,1,9.0,3.6964412503404196,24.619400974230636
12,1.0,1.0,1.0,0.21600008010864258,333.2189872264862,-0.003648884525345927,-1.080397129058838,-1.080397129058838,-1.0492974519729614,55,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0.13449954986572266,22.09690022468567,-0.009131888421628591,-1.3690237998962402,-1.3690237998962402,-1.3473435640335083,44,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.13695025444030762,16.26564908027649,-0.00683705051715089,-0.7537357373063972,-0.7537357373063972,-0.7453116611723732,132,2,8.0,7.071648081693354,31.20346528278221
6,0.0,1.0,0.0,0.16504979133605957,51.502254128456116,-0.00833053223739302,-0.7519823770229223,-0.7519823770229223,-0.7606833657629157,185,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.0,328.2848824262619,0.0005016333499895005,-1.1363597477183622,-1.1363597477183622,-1.1130371423868033,0,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0.3753499984741211,11.660419123513355,0.0009572085764354754,-0.007157329751663849,-0.007157329751663849,-0.014014886401037159,355,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0.04754996299743652,262.1734051704407,-0.007363901344001046,-1.1340139149283828,-1.1340139149283828,-1.1242580242087357,83,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.6735999584197998,0.043088833491006895,0.0009686414508108059,0.34782314667848646,0.34782314667848646,0.3517474454382192,318,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.3381497859954834,11.245474848747254,0.0004139171349469366,-0.10068718425366056,-0.10068718425366056,-0.09966288286706677,126,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.10050010681152344,283.498339176178,-0.002213821580954529,-0.9663558006286621,-0.9663558006286621,-0.9418911337852478,40,2,7.5,3.1848482729368497,17.66054886202463
21,0.0,1.0,0.5,0.6949501037597656,0.015999317169189453,0.00036386457588279326,0.37810206413269043,0.37810206413269043,0.3647371232509613,158,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.43305015563964844,42.62100674988876,0.002769990582582796,-0.045973674923765896,-0.045973674923765896,-0.03819881846407716,313,1,10.5,3.7347768238756673,11.203122912539559
4,1.0,1.0,1.0,0.30334949493408203,181.73291683197021,-0.007140788407892578,-0.8133785128593445,-0.8133785128593445,-0.7958306074142456,105,1,8.5,5.838405953378213,27.016575740202352
6,0.0,1.0,0.5,0.17099976539611816,4.140700101852417,-0.006351692952841208,-0.49078387305850074,-0.49078387305850074,-0.47431532714677893,186,2,7.25,2.1887021553970945,5.890113363025646
1,1.0,1.0,1.0,0.006599903106689453,188.09191918373108,0.0006912265378718512,-0.7236635684967041,-0.7236635684967041,-0.713315486907959,1,1,6.5,6.919581092293525,27.202545875895183
13,1.0,1.0,1.0,0.17455005645751953,19.41748547554016,0.00026716222033333956,-0.12041785567998886,-0.12041785567998886,-0.12390640377998352,345,0,0.0,0.0,0.0
16,1.0,1.0,1.0,1.6877501010894775,0.17389965057373047,0.003575945506133104,1.121526837348938,1.121526837348938,1.1099783182144165,222,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0.1686997413635254,269.20302033424383,-0.004722191073891486,-1.0024757275060445,-1.0024757275060445,-0.979824768019037,87,1,8.5,3.5030917023648946,18.123033188567632
21,1.0,1.0,1.0,0.3517007827758789,1.2755398750305176,0.000997065153782195,0.08578212559223175,0.08578212559223175,0.07463730871677399,347,0,0.0,0.0,0.0
18,1.0,1.0,0.0,1.0012001991271973,0.451399564743042,0.002328824617938726,0.530347466468811,0.530347466468811,0.5281477570533752,247,0,0.0,0.0,0.0
2,0.0,1.0,0.5,0.07249780323194432,81.32638909859148,0.0003972605563434092,-0.28295708888051224,-0.28295708888051224,-0.26798481484926834,246,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.5146996974945068,0.17315843230799643,0.0006002981016663335,0.1734757283154656,0.1734757283154656,0.16259228337547596,276,0,0.0,0.0,0.0
7,1.0,1.0,1.0,0.2272321562613211,45.073347210884094,-0.003840486317465956,-0.19860192540646934,-0.19860192540646934,-0.20428187209611695,238,0,0.0,0.0,0.0
12,0.0,1.0,0.5,0.0,335.8604111671448,0.0006116929502081812,-1.078410029411316,-1.078410029411316,-1.054313063621521,0,0,0.0,0.0,0.0
5,1.0,1.0,0.0,0.37240004539489746,27.995333909988403,0.0007015939216974094,-0.08312176913022995,-0.08312176913022995,-0.08805428445339203,289,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0.09334993362426758,2.5678999423980713,-0.007681448467690376,-1.2633389204490082,-1.2633389204490082,-1.2536846057901143,1,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0.7912501096725464,0.1321500539779663,0.0003700889553058702,0.40120800837081355,0.40120800837081355,0.37451092574907385,138,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0.08314990997314453,510.6063394546509,-0.005999463808289477,-2.0868732929229736,-2.0868732929229736,-2.037519693374634,26,1,8.5,6.041690690054722,13.48538437778873
14,1.0,1.0,1.0,0.2557499408721924,114.11691510677338,-0.005767270454330288,-0.6363613795833427,-0.6363613795833427,-0.6337497412104581,162,2,9.75,3.9473723597984236,14.59763282867744
22,1.0,1.0,1.0,0.5243000984191895,0.9742999076843262,0.0008505641896455841,0.1211182877463119,0.1211182877463119,0.12192126948520814,187,1,10.0,3.2540227447922807,22.856149411244665
1,1.0,1.0,1.0,0.19270014762878418,66.90295594930649,-0.000983334624810421,-0.35405217983475584,-0.35405217983475584,-0.33659120746280835,83,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0.4531998634338379,0.05150032043457031,0.0008278964970261857,0.2507619857788086,0.2507619857788086,0.24447575211524963,355,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0.13034963607788086,143.74337434768677,-0.0015442260917763594,-0.6889809370040894,-0.6889809370040894,-0.685550332069397,51,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.2598001956939697,71.0558168567144,0.0002472220118303959,-0.3692794185058743,-0.3692794185058743,-0.36645670031042454,330,0,0.0,0.0,0.0
21,1.0,1.0,0.0,0.5092999935150146,0.8867008686065674,0.000575781397056363,0.17474381696610225,0.17474381696610225,0.17882268989631034,293,0,0.0,0.0,0.0
2,1.0,1.0,0.0,0.7001500129699707,0.3792998790740967,0.0004250447763720402,0.17256102809051171,0.17256102809051171,0.18252706635209479,284,0,0.0,0.0,0.0
23,1.0,1.0,0.5,0.3920999765396118,1.3774490356445312,0.0006893287211642533,0.10437722399789079,0.10437722399789079,0.09604507100163603,124,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.26470041275024414,117.76824378967285,-0.0034003294111200812,-0.39674291014671326,-0.39674291014671326,-0.39522358775138855,147,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.03380012512207031,168.66066765785217,-0.0060126781399484335,-0.7250103950500488,-0.7250103950500488,-0.7092997431755066,49,0,0.0,0.0,0.0
21,0.0,1.0,1.0,0.07850003242492676,159.13321042471924,0.0017306035221991754,-0.47816764506973136,-0.47816764506973136,-0.453608395081403,254,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.5661001205444336,13.570297479629517,0.0015176031817111212,0.1484532654285431,0.1484532654285431,0.15863701701164246,307,1,9.0,11.308362706938665,10.38783521881989
6,0.0,1.0,0.5,0.2915000915527344,38.755687057971954,-0.0006469344335064619,-0.1804446047093688,-0.1804446047093688,-0.16357817598011182,10,2,10.5,3.403755073466646,27.963981482327767
6,1.0,1.0,1.0,0.08774995803833008,60.11865222454071,-0.004420483740750011,-0.34495356403479055,-0.34495356403479055,-0.36285945046717627,123,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.0,320.79861330986023,-0.0019253355280217336,-1.7290719747543335,-1.7290719747543335,-1.6789454221725464,0,1,11.0,4.781003239831694,17.754015074834655
24,0.0,1.0,0.5,0.656550407409668,0.07135009765625,0.0012705297066984706,0.3489266633987427,0.3489266633987427,0.3482218086719513,304,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.35889995098114014,6.801553726196289,-0.00028231065948674416,0.06457811343569715,0.06457811343569715,0.05270799737147481,119,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.24914979934692383,4.482550621032715,0.0005107817965396254,0.027649177238345146,0.027649177238345146,0.033671773970127106,281,1,8.0,2.2508438034294116,13.063780750061166
4,1.0,1.0,0.5,0.29739999771118164,22.888944625854492,3.604661131761669e-05,-0.07301818579435349,-0.07301818579435349,-0.05924127250909805,212,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0.70639967918396,1.627098798751831,0.0018017209038523076,0.2723228931427002,0.2723228931427002,0.27225443720817566,225,4,9.25,3.7478842604905136,23.394689281285068
9,1.0,1.0,1.0,0.27125000953674316,250.7972639799118,-0.008745912036082102,-0.9791433767778199,-0.9791433767778199,-0.9696988718850272,146,3,11.333333333333334,3.6079731524424354,15.898180499334899
22,1.0,1.0,1.0,0.5051999092102051,6.077702164649963,0.00046310440423094054,0.05452355350099024,0.05452355350099024,0.04272185723106007,350,3,9.0,3.0369843553167946,19.918803832226356
15,1.0,1.0,1.0,0.5025999546051025,45.203553318977356,-0.00478936629319414,-0.24167067430266478,-0.24167067430266478,-0.24441605333297972,240,1,10.0,2.79927152360957,21.593212926162664
18,1.0,1.0,1.0,0.7593499422073364,0.013250112533569336,0.0002968369537551876,0.2954471977818914,0.2954471977818914,0.2849537406278693,191,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.24415016174316406,105.28293204307556,-0.005223284889868684,-0.4791550934314728,-0.4791550934314728,-0.4759193956851959,107,0,0.0,0.0,0.0
23,0.0,1.0,0.5,1.156599998474121,5.841756820678711,0.003310191304769321,0.6046835780143738,0.6046835780143738,0.5969845056533813,260,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0.2890000343322754,1.7768974304199219,0.0004046209582544428,0.04584629088640213,0.04584629088640213,0.04427399858832359,318,0,0.0,0.0,0.0
15,0.0,1.0,0.5,0.043849945068359375,296.59194350242615,-0.006865185814404787,-1.4405750036239624,-1.4405750036239624,-1.408347725868225,86,1,8.0,4.7875453484447785,19.97242976643968
5,1.0,1.0,0.5,0.8356000185012817,0.0,0.001492448838853937,0.37572363945616394,0.37572363945616394,0.3745156368347272,238,1,8.0,6.102642201345434,6.369658690366464
13,1.0,1.0,1.0,0.2906002998352051,9.346234560012817,-0.00014252892367106894,0.02956980316578841,0.02956980316578841,0.017186619628290215,129,1,10.5,7.988478588604021,18.500720047542572
1,1.0,1.0,1.0,0.6157999038696289,4.3750481605529785,-0.0009421360009345604,0.15259496867656708,0.15259496867656708,0.15183047950267792,150,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.4658498764038086,0.826601505279541,-0.0005611960791068275,0.12094243615865707,0.12094243615865707,0.12257814407348633,190,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.5379500389099121,6.683042764663696,-6.927143421991928e-05,0.1247444897890091,0.1247444897890091,0.10007835179567337,217,0,0.0,0.0,0.0
23,0.0,1.0,0.0,0.9864500761032104,0.0,0.002201585798587428,0.5551802756405678,0.5551802756405678,0.5505909147512539,344,1,7.0,3.918743668580606,19.05554284515222
14,0.0,1.0,0.5,0.08070015907287598,223.1099669933319,-0.007931213439758803,-1.2249374055728859,-1.2249374055728859,-1.2059834970564463,112,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.5446001291275024,31.092763628115495,0.002152072864776055,-0.16087794287198065,-0.16087794287198065,-0.15380873659283503,334,0,0.0,0.0,0.0
17,0.0,1.0,0.5,0.002750396728515625,145.0499987602234,-0.002379489171354117,-1.622330665588379,-1.622330665588379,-1.5843585729599,1,1,8.0,3.0057122814043495,17.33785919859281
19,1.0,1.0,1.0,0.5109004974365234,10.33458137512207,0.001581220150106831,0.1495761275291443,0.1495761275291443,0.13947631418704987,269,1,12.5,2.5402740228909764,16.756642025983176
23,0.0,1.0,0.5,0.9923501014709473,3.6468421970094953,0.0026253865755744457,0.5276887493641103,0.5276887493641103,0.5197568492119357,139,0,0.0,0.0,0.0
24,1.0,1.0,1.0,0.6359030078439147,23.740142583847046,-0.0011320475314066146,0.0017010571242046624,0.0017010571242046624,0.006935597559438308,161,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.18995022773742676,140.80243688821793,-0.007280309623283385,-0.7049369606651178,-0.7049369606651178,-0.6983834003724382,178,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0.2001500129699707,69.13044738769531,-0.007841431659575132,-0.7634675666397693,-0.7634675666397693,-0.7420108300040971,189,0,0.0,0.0,0.0
24,1.0,1.0,0.5,0.19624996185302734,239.37760615348816,-0.009430249219963964,-1.3128482103347778,-1.3128482103347778,-1.288069725036621,123,1,8.0,3.4832633966025393,20.139800612683864
18,1.0,1.0,0.0,0.4521493911743164,61.12390613555908,-0.0013384422447236817,-0.2809142768383026,-0.2809142768383026,-0.2711591124534607,50,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0.14074993133544922,151.4502055644989,-0.00650359785934476,-0.8185643553733826,-0.8185643553733826,-0.8175370693206787,134,2,12.75,3.092163238887744,25.426685958721507
6,1.0,1.0,0.0,0.15729999542236328,333.7825300693512,-0.0014514876947266987,-1.500807523727417,-1.500807523727417,-1.4831393957138062,4,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.4179501533508301,68.482879281044,-0.001563887326794289,-0.3726936615481764,-0.3726936615481764,-0.3667788586926749,29,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.040450334548950195,118.4467644691467,-0.0025515475293245065,-0.6366361763630929,-0.6366361763630929,-0.6241074634369135,10,2,10.75,2.895283743722346,20.80233385923452
1,1.0,1.0,1.0,0.1305999755859375,251.29735189676285,-0.0009733064671095836,-0.9755893703602275,-0.9755893703602275,-0.9490215203435126,28,2,8.25,4.781261280897473,18.176309386273175
19,1.0,1.0,1.0,0.6679496765136719,0.924001932144165,0.0019038796958663342,0.21775533258914948,0.21775533258914948,0.21921510994434357,267,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0.825200080871582,6.092325107617812,0.0013535823426368602,0.3920842627851235,0.3920842627851235,0.34628785071165663,193,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0.04734992980957031,304.8248003721237,-0.004677369795321035,-1.1488457450679703,-1.1488457450679703,-1.1135819606075639,40,1,7.5,11.756658680062557,19.16347368215753
25,0.0,1.0,0.5,0.1857999563217163,128.74329555034643,-0.002326925525646181,-0.531204533009302,-0.531204533009302,-0.5310528585486125,28,1,7.5,10.597786013894325,15.374185091152988
23,1.0,1.0,0.5,0.26695001125335693,93.78406124241684,0.0018216894001969288,-0.38803980530810955,-0.38803980530810955,-0.39123856773448573,269,0,0.0,0.0,0.0
17,1.0,1.0,0.5,0.5732498168945312,0.6892516613006592,0.001310342844212248,0.27775314450263977,0.27775314450263977,0.28419774770736694,350,0,0.0,0.0,0.0
21,0.0,1.0,0.5,0.6686499118804932,9.476405357949123,-0.00044856959856078536,0.05105392806002406,0.05105392806002406,0.009319155615633345,167,1,8.5,5.7555458571704445,25.324912243101412
23,0.0,1.0,0.0,1.0951498746871948,0.04440009593963623,0.0012762203933123905,0.6425848534795082,0.6425848534795082,0.6431290798161251,341,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0.15474998950958252,16.547951817512512,-0.0018786493007762542,-0.2015109811844278,-0.2015109811844278,-0.1924353893984106,16,1,8.0,3.643595890884076,21.062294340504266
4,1.0,1.0,1.0,0.00010013580322265625,395.2365424633026,-0.0011493562934250868,-1.4910963773727417,-1.4910963773727417,-1.44111967086792,2,0,0.0,0.0,0.0
8,0.0,1.0,0.0,0.07469987869262695,421.85425329208374,-0.0015173316446650078,-1.4051650762557983,-1.4051650762557983,-1.375887155532837,7,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0.8980642727443149,19.618213415145874,0.003707956405604815,0.252174059883887,0.252174059883887,0.2573290167387968,305,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0.7681500911712646,3.309696078300476,0.0011572542779122168,0.22664946050537066,0.22664946050537066,0.22280340411895058,189,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0.02304983139038086,24.697601675987244,-0.0017446768849465738,-1.1786457784369546,-1.1786457784369546,-1.1531450385632722,13,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.025981047574211047,88.41385102272034,-0.004055647042589273,-0.5965593622512176,-0.5965593622512176,-0.5992998572043968,7,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0.5458999872207642,1.0338507890701294,9.915202690304033e-05,0.11423288423474096,0.11423288423474096,0.10148403091707092,213,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1.1224499940872192,0.0,0.0016262678649491891,0.6603908984600997,0.6603908984600997,0.6582958259287245,284,0,0.0,0.0,0.0
9,0.0,1.0,0.5,0.10750007629394531,176.80083990097046,-0.008553839428412873,-0.9932702702968395,-0.9932702702968395,-0.9779240301308406,77,1,11.0,7.23801387707884,27.640350798543714
21,0.0,1.0,0.0,0.2644500732421875,21.002747058868408,-0.0006284629385096807,-0.029298431065236153,-0.029298431065236153,-0.03336100859193949,165,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.3003499507904053,142.52637481689453,-0.00039275280713222234,-0.5589200739099198,-0.5589200739099198,-0.5330803705298383,18,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0.5957999229431152,3.7108390805396168,0.0010386841455905982,0.17198334137598673,0.17198334137598673,0.1679054190872784,230,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.07625007629394531,253.44946795701986,-0.0010707964592640647,-0.9096750763951897,-0.9096750763951897,-0.8930556090527323,26,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.18944990634918213,155.61667317152023,-0.0033346932497870245,-0.49157330719362785,-0.49157330719362785,-0.4893533330526411,97,1,8.0,3.7193178031517893,20.46426625872725
22,1.0,1.0,1.0,0.029249906539916992,222.10285818576813,-0.005530208571748382,-1.0889831779717731,-1.0889831779717731,-1.071273735178188,8,2,8.25,5.166183386051569,20.408912990054663
23,1.0,1.0,1.0,0.10934972763061523,187.9898443222046,0.0013768470067949724,-0.6146818995475769,-0.6146818995475769,-0.6082369089126587,18,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.3773000240325928,3.318448543548584,0.0012616005206811365,0.07342597097158432,0.07342597097158432,0.07292177528142929,296,1,7.5,2.5290857650185634,13.761649390932513
9,1.0,1.0,1.0,0.13695001602172852,129.52784895896912,-0.006395488401708659,-0.599583125915848,-0.599583125915848,-0.5919516026109889,207,2,7.5,4.718607322778089,21.208752451771993
3,1.0,1.0,1.0,0.08920049667358398,46.52548265457153,0.0014533452798262978,-0.2804109454154968,-0.2804109454154968,-0.26931509375572205,332,2,10.0,3.061904498087322,19.855924685761074
9,0.0,1.0,0.0,0.882850170135498,3.5218992233276367,0.0031937755640167364,0.45824483663094145,0.45824483663094145,0.4461353836637555,354,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.0,139.09486091136932,-0.004527887961509507,-0.851901581474379,-0.851901581474379,-0.8254017091315725,0,1,7.0,4.359249430185418,19.2745074530836
26,0.0,1.0,0.5,0.07019996643066406,51.232745885849,0.00102796822150902,-0.21072524785995483,-0.21072524785995483,-0.20921537280082703,282,2,7.75,3.6687825624580803,22.94332879469074
8,1.0,1.0,0.5,0.3222503662109375,18.52314281463623,0.001310385689315787,-0.02341661974787712,-0.02341661974787712,-0.02952617220580578,290,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.6619501113891602,0.21640026569366455,0.0007734755869960805,0.29366154764212815,0.29366154764212815,0.2905847715294879,161,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.3169999122619629,70.10904431343079,-0.005582376301623857,-0.3142653703689575,-0.3142653703689575,-0.3163629472255707,241,0,0.0,0.0,0.0
1,1.0,1.0,0.0,0.2263500690460205,7.274349927902222,-0.00032289040294972745,-0.07349761310411769,-0.07349761310411769,-0.07514911682709405,159,1,7.0,3.375015355722346,19.099047359118742
16,1.0,1.0,0.0,0.06279993057250977,169.93957114219666,0.0019729574188972216,-0.5772498846054077,-0.5772498846054077,-0.5510585904121399,278,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.7836499214172363,2.4294512271881104,-0.0002696287943193357,0.22968409955501556,0.22968409955501556,0.2500324547290802,143,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.32019996643066406,15.587549924850464,-0.0006501722423496828,-0.021196512505412102,-0.021196512505412102,-0.03291085362434387,117,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0.37435007095336914,9.023565292358398,0.0005982113778539751,0.049799300730228424,0.049799300730228424,0.05790426582098007,140,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.07575011253356934,145.17116218805313,0.001531785777656996,-0.5065945632317487,-0.5065945632317487,-0.490882144119131,198,1,7.0,3.953412342145391,18.594694391943467
23,0.0,1.0,0.5,0.6323000192642212,18.517658806669292,0.0019278756087195497,0.04706058916257543,0.04706058916257543,0.039084366023542406,288,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.0,352.5816140174866,-6.918813175476761e-05,-1.3095536964948105,-1.3095536964948105,-1.2729024423350201,0,1,7.0,3.868443207963578,19.025757729389312
14,0.0,1.0,0.5,0.2622499465942383,279.49745404720306,-0.006708126503099827,-1.3685907830043333,-1.3685907830043333,-1.3671881645031607,76,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.019350290298461914,333.5243831872939,-0.0016151154976082745,-1.409203938409394,-1.409203938409394,-1.3770068294875748,24,0,0.0,0.0,0.0
15,1.0,1.0,1.0,0.07610011100769043,161.0430347919464,-0.006378109330733609,-0.7571212687746149,-0.7571212687746149,-0.746921449487355,68,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.36849987506866455,0.8866003751754761,-0.0005841819311170971,-0.036748541837312944,-0.036748541837312944,-0.02931390108040431,136,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0.3066997528076172,11.16304898262024,-0.0007517869860546677,-0.001509225694462657,-0.001509225694462657,-0.0038152362685650587,141,1,10.0,4.66806503938281,17.267158983687267
3,0.0,1.0,0.5,0.6000999212265015,0.3052504062652588,0.00034413064871475737,0.2607917361566666,0.2607917361566666,0.2604921760025972,234,3,8.0,3.697332141594488,20.454955896329
7,1.0,1.0,1.0,0.4616999626159668,29.430601119995117,-0.0027748343595084507,-0.0017449471796927999,-0.0017449471796927999,-0.015352810422249688,265,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0.10934972763061523,223.1766676902771,-0.0038694543886854025,-0.9652613997459412,-0.9652613997459412,-0.9552305340766907,2,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1.3787500858306885,0.8076990842819214,0.003505627431763962,0.7898197953774482,0.7898197953774482,0.7718120145145674,282,3,10.833333333333334,2.794241385919742,21.48707683255128
4,0.0,1.0,0.5,0.0,408.70467257499695,-0.0015861725088194916,-1.7513163089752197,-1.7513163089752197,-1.7046107053756714,0,0,0.0,0.0,0.0
