participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,blink_cnt,peak_blink_duration,avg_blink_duration
15,1.0,0.0,,0.39799976348876953,5.163400173187256,-0.0011695744990058703,-0.1339050147379814,-0.1339050147379814,-0.17789608023843953,260,14,36,16.071428571428573,1,18,18.0
4,0.0,0.0,,0.5833501815795898,8.4619882106781,0.0009548325471400273,0.09155253320932388,0.09155253320932388,0.08102406561374664,241,20,26,12.8,0,0,0.0
5,0.0,0.0,,0.5692499876022339,49.94529628753662,0.0012526556383161327,-0.18459016502070494,-0.18459016502070494,-0.14755362182183476,352,18,22,12.833333333333334,1,16,16.0
24,0.0,0.0,,0.1700000762939453,10.654430627822876,0.00029881431302094066,-0.0052628288976848125,-0.0052628288976848125,-0.004925914574414492,261,10,114,28.5,0,0,0.0
19,0.0,0.0,,0.5764498710632324,0.11375069618225098,-0.000195291496355802,0.19711220564962434,0.19711220564962434,0.20160792512260803,71,18,33,11.444444444444445,1,18,18.0
24,1.0,0.0,,0.5204501152038574,0.043599605560302734,0.0005554431247603679,0.21283100545406342,0.21283100545406342,0.21388494968414307,258,14,45,19.357142857142858,0,0,0.0
26,0.0,0.0,,0.545100212097168,4.514052391052246,0.0009940012130969591,0.2173321694135666,0.2173321694135666,0.21639123558998108,130,15,33,12.866666666666667,0,0,0.0
26,0.0,0.0,,0.26799988746643066,17.71789789199829,-0.0016083016316295912,-0.11648426949977875,-0.11648426949977875,-0.11165648698806763,47,10,53,23.9,0,0,0.0
6,0.0,0.0,,0.13590276942533563,139.36872756481162,-0.0005889906506790748,-0.4551545869068605,-0.4551545869068605,-0.45976785793188985,21,12,44,22.666666666666668,2,108,62.0
26,0.0,0.0,,0.11214995384216309,36.60495072603226,-0.0012244717143301508,-0.26696736572169455,-0.26696736572169455,-0.2618807015787576,46,18,30,15.166666666666666,2,29,24.5
22,0.0,0.0,,0.5114998817443848,4.412050008773804,-0.003666966226603243,-0.04478844641303484,-0.04478844641303484,-0.08459066133610393,164,15,64,21.2,2,40,39.5
21,0.0,0.0,,0.24679994583129883,53.77903312842051,-0.0008633261721620031,-0.14548604027563786,-0.14548604027563786,-0.16129915301193518,164,4,123,70.5,1,21,21.0
7,0.0,0.0,,0.14699983596801758,18.21749448776245,-0.00011429463428022578,-0.03402404859662056,-0.03402404859662056,-0.031587228178977966,181,10,56,30.4,0,0,0.0
24,1.0,0.0,,0.19609975814819336,21.204501152038574,-0.01045908677362724,-1.290931224822998,-1.290931224822998,-1.2805849313735962,128,10,83,29.5,0,0,0.0
3,1.0,0.0,,0.09834980964660645,47.550126791000366,0.0004369700654970545,-0.23241211102456272,-0.23241211102456272,-0.23800979029153277,308,15,40,15.466666666666667,1,17,17.0
23,0.0,0.0,,0.778400182723999,0.1757500171661377,0.0008965673208255432,0.4101429879665375,0.4101429879665375,0.4182935059070587,313,12,65,18.833333333333332,0,0,0.0
8,1.0,0.0,,0.6523001194000244,9.742323458194733,0.00010944504152918968,0.015290990764019536,0.015290990764019536,0.018038783957265336,356,19,18,10.68421052631579,1,19,19.0
9,1.0,0.0,,0.0,209.80788505077362,-0.0007639984932376531,-1.1549144819671033,-1.1549144819671033,-1.127512476007459,0,17,45,15.705882352941176,1,16,16.0
14,0.0,0.0,,0.655250072479248,0.19200026988983154,0.00016339985402587047,0.24271318224631772,0.24271318224631772,0.24096206780793009,239,10,99,29.3,1,20,20.0
14,0.0,0.0,,0.660750150680542,0.11594963073730469,3.611911958243861e-05,0.2563003682288803,0.2563003682288803,0.25669654229232747,76,9,125,32.77777777777778,2,21,18.5
9,1.0,0.0,,0.47609996795654297,1.4677952114642592,0.000861587820472095,0.15815131203467106,0.15815131203467106,0.1472460254555452,286,16,45,17.3125,2,16,15.5
24,0.0,0.0,,0.21469998359680176,222.76176173985004,-0.007296663136966823,-1.223224403978396,-1.223224403978396,-1.2107922844641004,76,16,32,16.4375,2,30,18.5
23,0.0,0.0,,0.07139968872070312,35.56295561790466,-0.0013649047214390367,-0.30786606009934797,-0.30786606009934797,-0.3048228737529075,3,10,43,19.9,1,46,46.0
8,1.0,0.0,,0.33140015602111816,13.102044105529785,0.0008097193439948152,-0.0603083074092865,-0.0603083074092865,-0.05900644138455391,350,19,28,11.631578947368421,0,0,0.0
10,1.0,0.0,,0.5133495330810547,2.197507858276367,-0.0011121472364538476,0.17304813861846924,0.17304813861846924,0.1633605808019638,48,20,58,13.05,0,0,0.0
11,0.0,0.0,,0.7077500820159912,57.250497817993164,-0.006434170169123347,-0.32484386047395336,-0.32484386047395336,-0.3373813805524945,170,12,43,18.75,1,141,141.0
19,0.0,0.0,,0.24959993362426758,28.178845167160034,-0.0026680439184255133,-0.33202261517361764,-0.33202261517361764,-0.32727446050747583,71,12,39,15.583333333333334,1,79,79.0
4,0.0,0.0,,0.5190999507904053,16.695199489593506,-0.0022573803807169122,0.030725227668881416,0.030725227668881416,0.026576094329357147,93,13,42,13.076923076923077,0,0,0.0
2,0.0,0.0,,0.48989999294281006,13.142616755027628,0.00170052180815146,0.12825840093842408,0.12825840093842408,0.12841758815063073,356,7,76,23.285714285714285,1,202,202.0
9,0.0,0.0,,0.10805034637451172,473.2141978740692,-0.0046258977893608435,-1.7878949642181396,-1.7878949642181396,-1.752545714378357,23,14,30,17.785714285714285,0,0,0.0
2,0.0,0.0,,0.6870499849319458,14.823512415091198,0.001514924507478422,0.018516503295310738,0.018516503295310738,0.02195641435451387,306,11,31,14.454545454545455,2,48,35.5
12,0.0,0.0,,0.7574501037597656,0.34814953804016113,0.0015560551028435214,0.38590502738952637,0.38590502738952637,0.37799155712127686,289,15,66,20.866666666666667,0,0,0.0
22,0.0,0.0,,0.40494978427886963,34.05175161361695,-0.0016027056232893672,-0.0732379640851702,-0.0732379640851702,-0.07243745472888058,35,16,38,18.3125,1,26,26.0
8,1.0,0.0,,0.0,317.0062849521637,-0.0008330315785192844,-1.1326677799224854,-1.1326677799224854,-1.1134346723556519,0,12,30,13.0,0,0,0.0
23,0.0,0.0,,0.48385000228881836,12.151646375656128,0.0014442374593058444,0.11315000802278519,0.11315000802278519,0.10956306010484695,278,11,65,18.272727272727273,0,0,0.0
15,0.0,0.0,,0.5773999691009521,42.86194795370102,0.001254248811285091,-0.05321735043485625,-0.05321735043485625,-0.043838830517076176,345,14,33,16.857142857142858,1,16,16.0
24,0.0,0.0,,0.3624997138977051,24.210377529263496,-0.007305824020092896,-0.5510123488949794,-0.5510123488949794,-0.5478458232331243,183,9,101,31.555555555555557,2,30,18.5
22,0.0,0.0,,0.9469003677368164,0.0,0.0021303803021788903,0.5393527150154114,0.5393527150154114,0.5293349623680115,336,14,45,21.142857142857142,0,0,0.0
12,0.0,0.0,,0.29359960556030273,12.61861276626587,-0.0003765158760587246,-0.017250781878829002,-0.017250781878829002,-0.022197900339961052,6,17,39,17.764705882352942,0,0,0.0
12,0.0,0.0,,0.3572998046875,65.46075487136841,-0.004800317423128639,-0.3734237253665924,-0.3734237253665924,-0.36733701825141907,169,12,82,26.833333333333332,0,0,0.0
18,1.0,0.0,,0.8747501373291016,3.579796314239502,-0.0010901172499041651,0.21415077149868011,0.21415077149868011,0.2251499891281128,84,15,31,13.266666666666667,0,0,0.0
18,1.0,0.0,,0.9090497493743896,3.7880566120147705,0.0010414401945713977,0.325399722037863,0.325399722037863,0.32394408834153327,193,16,23,11.875,1,8,8.0
3,1.0,0.0,,0.050499916076660156,277.6043915748596,-0.002946562338504202,-1.2100814580917358,-1.2100814580917358,-1.183932900428772,25,15,40,19.666666666666668,0,0,0.0
23,0.0,0.0,,0.27500009536743164,188.4400269985199,-0.0037620573737693497,-0.6901355385780334,-0.6901355385780334,-0.6813957095146179,114,9,114,22.88888888888889,0,0,0.0
16,0.0,0.0,,0.4861001968383789,315.473772406578,-0.007002490638131683,-1.2855092263689227,-1.2855092263689227,-1.2856460175908202,71,11,37,15.909090909090908,2,38,37.0
18,1.0,0.0,,0.7333502769470215,0.7261989116668701,-0.00016277985012169607,0.17259442171796696,0.17259442171796696,0.1475264254399544,149,12,26,12.25,2,8,6.5
14,0.0,0.0,,0.12189984321594238,339.53775334358215,-0.0019316013668062024,-1.5135920354966022,-1.5135920354966022,-1.493395813905448,15,13,53,23.23076923076923,1,33,33.0
26,0.0,0.0,,0.7576003074645996,0.18869996070861816,0.0015488442730560335,0.31025567650794983,0.31025567650794983,0.2903522551059723,237,15,24,13.0,0,0,0.0
19,0.0,0.0,,0.33699989318847656,27.67134141921997,0.00011464892662115634,-0.16329078376293182,-0.16329078376293182,-0.15102596580982208,355,19,32,13.105263157894736,0,0,0.0
6,0.0,0.0,,0.32070016860961914,27.549397971040456,0.0008069747736593521,-0.08713171996322333,-0.08713171996322333,-0.0847086124894254,348,16,39,15.25,1,30,30.0
7,0.0,0.0,,0.484799861907959,0.17556401661463994,-5.394880068140438e-05,0.23147304719235717,0.23147304719235717,0.22159895679718714,144,8,81,38.125,1,20,20.0
25,0.0,0.0,,0.026850104331970215,156.56135731935495,-0.00016533603976149163,-0.5375791068504504,-0.5375791068504504,-0.5460088917715415,3,13,38,13.692307692307692,3,18,16.666666666666668
24,0.0,0.0,,0.34444987773895264,0.41220009326934814,-0.0003730409419957389,-0.011287564156102199,-0.011287564156102199,-0.0111959363527344,225,10,52,29.7,1,21,21.0
23,0.0,0.0,,0.2543497085571289,39.547669649124146,0.00015691419339002908,-0.10596015304327011,-0.10596015304327011,-0.1046634316444397,19,12,20,11.333333333333334,0,0,0.0
26,0.0,0.0,,0.2161998748779297,128.4160544872284,-0.006521683657085377,-0.5629909038543701,-0.5629909038543701,-0.5728609561920166,100,8,95,33.875,0,0,0.0
9,0.0,0.0,,0.18430018424987793,246.76699209213257,-0.008391782933826262,-1.1256177856140779,-1.1256177856140779,-1.1209312560285731,125,14,60,20.642857142857142,1,26,26.0
19,0.0,0.0,,0.5464000701904297,0.2148995664384632,0.0007728384234906584,0.16443567015543706,0.16443567015543706,0.1729206019553585,267,23,34,11.130434782608695,1,17,17.0
17,1.0,0.0,,0.1865997314453125,0.7823519706726074,-0.0002673311339221115,-0.0185683760792017,-0.0185683760792017,-0.013226250186562538,142,9,57,34.44444444444444,0,0,0.0
23,0.0,0.0,,0.3614497184753418,0.6780003309249878,-0.0005367307635587954,0.09924189116106648,0.09924189116106648,0.09599256879416575,268,9,95,25.333333333333332,1,46,46.0
12,1.0,0.0,,0.9062502384185791,31.522598385810852,-0.0031749187159853896,0.0324987847597993,0.0324987847597993,0.04467220803054394,210,13,55,24.23076923076923,1,27,27.0
2,1.0,0.0,,0.4275999069213867,11.13395643234253,3.414587186524965e-05,-0.002701185643672943,-0.002701185643672943,-0.02225659228861332,242,9,85,34.22222222222222,0,0,0.0
6,0.0,0.0,,0.01230001449584961,52.28730845451355,-0.0026114406179652523,-0.6669889688491821,-0.6669889688491821,-0.662839412689209,15,15,37,13.8,0,0,0.0
18,1.0,0.0,,0.3585145132882257,1.0072160826789007,0.0006867985983062733,-0.1685828852052448,-0.1685828852052448,-0.17966731559438218,298,8,44,17.5,2,62,35.5
18,1.0,0.0,,0.6737499237060547,0.0,0.0013428843768564867,0.2845380902290344,0.2845380902290344,0.2695523798465729,330,6,104,53.666666666666664,0,0,0.0
23,0.0,0.0,,0.22349977493286133,20.390296459197998,0.000722241737998192,-0.10611144453287125,-0.10611144453287125,-0.11213035881519318,351,10,64,21.6,0,0,0.0
19,0.0,0.0,,0.011699914932250977,120.62905931472778,-0.00021171231832041207,-0.40279610884957623,-0.40279610884957623,-0.41160255766024034,1,17,33,11.411764705882353,1,18,18.0
23,0.0,0.0,,0.322049617767334,0.7351999282836914,-2.0119464559493892e-05,0.20551054179668427,0.20551054179668427,0.1903521716594696,179,3,151,118.0,0,0,0.0
22,0.0,0.0,,0.861649751663208,1.126691854000092,0.002371045927876768,0.413676251216429,0.413676251216429,0.42082384876582934,349,15,45,20.133333333333333,1,11,11.0
15,0.0,0.0,,1.629500150680542,0.0,0.003902514752920201,1.0523118408454233,1.0523118408454233,1.0302276713411274,350,13,43,19.846153846153847,2,30,23.0
23,0.0,0.0,,0.2832002639770508,9.452189006588675,0.0004754285667745541,-0.0053161349283213045,-0.0053161349283213045,-0.00033425695811337505,304,10,25,15.0,1,47,47.0
19,1.0,0.0,,1.0031003952026367,0.07824993133544922,0.0019374089968313098,0.686907172203064,0.686907172203064,0.6610416173934937,135,11,60,26.09090909090909,0,0,0.0
13,0.0,0.0,,0.25404977798461914,21.580923795700073,0.0008624878016426942,-0.15652984213762255,-0.15652984213762255,-0.15618489238900954,102,11,47,20.181818181818183,1,72,72.0
17,1.0,0.0,,0.41760003566741943,0.12486578302180495,0.0007473720512848192,0.19531404487893028,0.19531404487893028,0.19337210960178056,262,14,48,16.142857142857142,1,46,46.0
14,0.0,0.0,,0.6923497915267944,2.0072007179260254,0.0006829663688898692,0.1634197345300883,0.1634197345300883,0.15692137819185834,206,13,53,20.46153846153846,1,33,33.0
15,0.0,0.0,,1.2139707611453145,4.411901950836182,0.004018959314625633,0.6577610528769613,0.6577610528769613,0.6370968237842061,272,14,43,19.142857142857142,2,30,23.0
23,0.0,0.0,,0.3351001739501953,149.3307592868805,-0.004940624158368628,-0.5465289354324341,-0.5465289354324341,-0.5280914306640625,159,9,158,27.555555555555557,0,0,0.0
8,1.0,0.0,,0.44880032539367676,17.39210295677185,0.0008809802513192118,0.015956146642565727,0.015956146642565727,0.014895635657012463,246,12,65,21.5,0,0,0.0
25,0.0,0.0,,0.3496219785246133,31.001862877035784,-0.0008681167407236587,-0.1356174286340131,-0.1356174286340131,-0.1287158661629433,326,14,38,14.142857142857142,2,68,42.5
2,1.0,0.0,,0.28364992141723633,90.49790513515472,-0.004542207129211074,-0.3040143592017038,-0.3040143592017038,-0.32738339728203375,215,7,166,43.142857142857146,2,23,14.5
19,1.0,0.0,,0.8815503120422363,0.10244989395141602,0.0012544621572062999,0.6064860224723816,0.6064860224723816,0.6027435660362244,113,10,60,26.6,0,0,0.0
18,1.0,0.0,,0.8253498077392578,6.022114276885986,-0.0010813314203345884,0.16303656995296478,0.16303656995296478,0.15792368352413177,87,15,31,13.466666666666667,0,0,0.0
2,0.0,0.0,,0.981950044631958,0.5810373276472092,0.0014030126947052399,0.5542762125907492,0.5542762125907492,0.5660208540713605,128,10,19,10.0,2,110,66.5
22,0.0,0.0,,0.33444976806640625,139.6907638311386,-0.006040958982163743,-0.6879876701771712,-0.6879876701771712,-0.6742041026057902,113,12,51,25.333333333333332,1,30,30.0
7,1.0,0.0,,0.08135008811950684,2.6914002895355225,-0.001366839498910599,-0.28714892109569046,-0.28714892109569046,-0.2839798086593606,10,8,87,36.125,2,142,84.0
25,0.0,0.0,,0.41653170368888137,0.622900128364563,-0.000255958612696679,0.019740748806160033,0.019740748806160033,-0.007300300089266921,327,8,55,32.25,1,19,19.0
9,0.0,0.0,,0.41850006580352783,24.918262473742168,0.001610360748366734,-0.014420336701956783,-0.014420336701956783,-0.0009406198971513291,268,16,37,18.4375,1,23,23.0
13,1.0,0.0,,0.44378715507255073,2.927449941635132,-0.0032663636259133008,-0.20123837675367082,-0.20123837675367082,-0.21981387564482074,157,11,47,21.727272727272727,2,120,67.5
22,0.0,0.0,,0.05505013465881348,6.07859992980957,-0.010422068012662685,-1.2316717782608266,-1.2316717782608266,-1.252025512013982,88,5,127,67.8,1,32,32.0
17,1.0,0.0,,0.0675497055053711,211.0002362728119,-0.004008361927613732,-0.8314341306686401,-0.8314341306686401,-0.8247911930084229,86,10,57,20.4,0,0,0.0
24,1.0,0.0,,0.3423500061035156,14.531695127487183,-0.001279401058205314,-0.01731574349105358,-0.01731574349105358,-0.01826951839029789,65,13,45,19.46153846153846,0,0,0.0
24,0.0,0.0,,0.27389979362487793,179.9710328131914,-0.007864340821858716,-1.0611652100787443,-1.0611652100787443,-1.0420457148117237,97,15,56,18.466666666666665,2,30,18.5
13,1.0,0.0,,0.20099997520446777,3.390049934387207,-0.00045677059012263636,-0.1814058865485739,-0.1814058865485739,-0.19392882284330867,186,10,65,25.1,2,16,9.0
7,0.0,0.0,,0.28220033645629883,2.057887077331543,0.0005439053267372151,0.07933179289102554,0.07933179289102554,0.07343072444200516,332,12,50,23.916666666666668,0,0,0.0
12,0.0,0.0,,0.31779956817626953,35.32250952720642,-0.004667368020127995,-0.606511652469635,-0.606511652469635,-0.5694350600242615,100,14,75,21.214285714285715,0,0,0.0
14,0.0,0.0,,0.8671998977661133,0.0769498348236084,0.00036124543544359546,0.3473188589934875,0.3473188589934875,0.3506574269303315,186,13,41,21.923076923076923,1,33,33.0
22,0.0,0.0,,0.2851499319076538,21.259494423866272,0.0009469793549534061,-0.11587243520913006,-0.11587243520913006,-0.11561050207718558,354,6,148,56.666666666666664,1,39,39.0
13,1.0,0.0,,0.29627271989981274,1.212603161732357,0.0009602675663348426,0.14523794370539048,0.14523794370539048,0.1444605545721192,331,5,157,61.2,1,23,23.0
18,1.0,0.0,,0.07669997215270996,406.5203754901886,-0.0020370271583466603,-1.4600390105688272,-1.4600390105688272,-1.4393195535825647,1,13,33,12.846153846153847,1,5,5.0
17,1.0,0.0,,0.113800048828125,31.855640411376953,-0.0017637055296963711,-0.27825403213500977,-0.27825403213500977,-0.27489984035491943,21,10,47,19.4,0,0,0.0
1,1.0,0.0,,0.2167501449584961,9.634162035855386,0.0004993426948397833,-0.05110152428891478,-0.05110152428891478,-0.04528222153152251,130,12,39,11.75,1,99,99.0
6,0.0,0.0,,0.5243500471115112,4.978350043296814,-0.001947422044781259,0.04662474263615969,0.04662474263615969,-0.0034053484115790815,184,16,41,16.5625,2,30,19.0
24,1.0,0.0,,0.0,388.56522011756897,-0.004006635748661174,-2.4093966484069824,-2.4093966484069824,-2.359128475189209,0,11,54,23.363636363636363,0,0,0.0
17,1.0,0.0,,0.5221500396728516,1.982375818750131,0.0011746609701736108,0.22739305883562533,0.22739305883562533,0.21510094505627347,289,17,53,17.529411764705884,1,22,22.0
4,0.0,0.0,,0.7344002723693848,3.2769978046417236,0.002103640300470762,0.2573346495628357,0.2573346495628357,0.2537434697151184,332,13,19,10.923076923076923,0,0,0.0
17,1.0,0.0,,0.03559994697570801,21.34235429763794,-0.0007743719241809827,-0.28532347083091736,-0.28532347083091736,-0.2884783148765564,11,8,47,22.125,0,0,0.0
12,0.0,0.0,,0.012949943542480469,24.322553992271423,-0.0007107132146536908,-0.3054493021230404,-0.3054493021230404,-0.2916919964440861,78,14,32,15.642857142857142,1,33,33.0
18,1.0,0.0,,0.6220998764038086,0.0,-0.0003557802871804986,0.3185986578464508,0.3185986578464508,0.31370875239372253,145,8,93,34.375,0,0,0.0
14,0.0,0.0,,0.2640998363494873,9.109050512313843,-0.0025699959220792084,-0.20393358091680275,-0.20393358091680275,-0.1952356347037703,171,8,103,39.625,1,17,17.0
18,1.0,0.0,,0.8783998489379883,4.089850902557373,5.110632606243194e-05,0.4781820774078369,0.4781820774078369,0.4492064416408539,294,12,71,25.166666666666668,0,0,0.0
26,0.0,0.0,,0.1267995834350586,0.4525003433227539,-0.000753994704288003,-0.09448710083961487,-0.09448710083961487,-0.08502197265625,206,14,53,18.857142857142858,0,0,0.0
7,0.0,0.0,,0.36619997024536133,0.21265077590942383,0.00039915226029061215,0.16978128254413605,0.16978128254413605,0.1565542370080948,285,10,56,30.2,0,0,0.0
16,1.0,0.0,,0.19079995155334473,427.47993898391724,-0.006129701900065721,-1.97280497510894,-1.97280497510894,-1.9254861025012127,9,12,146,27.416666666666668,1,16,16.0
3,0.0,0.0,,0.349700388155485,18.641128602780796,0.0009371856689215351,-0.016303209029659836,-0.016303209029659836,0.00019250031557814458,247,11,46,25.272727272727273,2,18,16.0
25,0.0,0.0,,0.5660500526428223,2.982256054878235,-0.0002931345463014209,0.09606396584283738,0.09606396584283738,0.09447717538061841,100,8,76,21.5,2,23,21.0
25,0.0,0.0,,0.21340012550354004,74.95249569416046,-0.005767060508279883,-0.49492541147547275,-0.49492541147547275,-0.49020755664644156,211,10,45,22.8,1,42,42.0
24,1.0,0.0,,0.0,39.23232436180115,-7.014270569004979e-05,-0.16312307119369507,-0.16312307119369507,-0.15265880525112152,0,13,54,20.46153846153846,0,0,0.0
24,1.0,0.0,,0.26690006256103516,3.5563976764678955,-0.0006280227530548565,0.03696331189794032,0.03696331189794032,0.026933532995768526,37,16,41,17.4375,1,27,27.0
19,1.0,0.0,,0.516200065612793,90.95105838775635,0.0015854864653755333,-0.3582417964935303,-0.3582417964935303,-0.3398715555667877,356,9,26,13.222222222222221,0,0,0.0
3,0.0,0.0,,0.26775026321411133,10.893081515022878,-0.0021010819472496657,-0.12735788494932884,-0.12735788494932884,-0.128410403058907,65,17,48,15.294117647058824,1,88,88.0
4,0.0,0.0,,0.8991999626159668,10.85569953918457,0.0026538569776317295,0.19442394375801086,0.19442394375801086,0.1855434775352478,316,12,33,11.916666666666666,0,0,0.0
9,0.0,0.0,,0.7527999877929688,6.21129032422626,0.002246140182958425,0.34750820074428695,0.34750820074428695,0.33934461799632115,335,7,133,42.42857142857143,2,125,75.5
4,0.0,0.0,,0.5792999267578125,1.613800048828125,0.00048541266893172046,0.19208861887454987,0.19208861887454987,0.16821302473545074,121,12,42,13.166666666666666,0,0,0.0
8,1.0,0.0,,0.3873997926712036,53.97053997963667,-0.0008605059153153369,-0.12774926457418448,-0.12774926457418448,-0.11345389388177705,54,17,28,11.823529411764707,1,15,15.0
14,0.0,0.0,,0.25659990310668945,116.21404838562012,-0.007164865918148114,-0.8188439457356429,-0.8188439457356429,-0.8125125690783189,154,7,110,46.142857142857146,1,18,18.0
6,0.0,0.0,,0.23274970054626465,132.14831626415253,-0.005484538239317667,-0.50812311132415,-0.50812311132415,-0.50940342039115,124,10,62,24.4,1,111,111.0
3,1.0,0.0,,0.5370998382568359,0.753625937870571,0.0009749314281702116,0.23550105462221205,0.23550105462221205,0.208022856070635,236,7,66,39.857142857142854,2,13,10.5
2,0.0,0.0,,0.7280999422073364,11.658417478203773,0.0014172148610873704,0.05349685347714678,0.05349685347714678,0.07122408687615907,313,10,31,15.4,2,48,35.5
6,0.0,0.0,,0.8237001895904541,3.8510869382178945,-0.0012336840174661417,0.25662705778073863,0.25662705778073863,0.2330741801857356,97,13,24,12.0,1,72,72.0
22,0.0,0.0,,0.1485499143600464,5.100251197814941,-0.0007488263170365487,-0.1323299448029334,-0.1323299448029334,-0.1356196375418128,26,10,134,29.4,1,28,28.0
9,0.0,0.0,,0.1416001319885254,244.27874875068665,-0.00846385768394489,-1.1470863261476618,-1.1470863261476618,-1.115466225742334,129,14,60,20.928571428571427,1,26,26.0
22,0.0,0.0,,0.3975999355316162,5.231099963188171,-0.0012803077515713135,0.004603389598408333,0.004603389598408333,-0.0030373584003636042,280,10,67,31.4,2,30,25.5
7,1.0,0.0,,0.41605043411254883,4.99307918548584,0.0009662943563773096,0.07347521930932999,0.07347521930932999,0.0770588368177414,290,4,88,67.5,0,0,0.0
18,1.0,0.0,,0.860450267791748,0.15689969062805176,-0.0003831286979484404,0.31056696260008826,0.31056696260008826,0.31622403082640277,131,12,26,12.166666666666666,2,8,6.5
1,1.0,0.0,,0.17729997634887695,36.26815223693848,9.244911737926092e-05,-0.1804420083176856,-0.1804420083176856,-0.16202514610995464,333,11,69,23.818181818181817,1,73,73.0
24,1.0,0.0,,0.17344999313354492,65.63694787025452,-0.010348221827422389,-1.4370955228805542,-1.4370955228805542,-1.4228935241699219,111,9,69,31.0,0,0,0.0
25,0.0,0.0,,0.15470004081726074,18.12419874169106,0.0006085424062823577,-0.07189229255964776,-0.07189229255964776,-0.060539870098218165,246,11,45,28.0,1,42,42.0
18,1.0,0.0,,0.2594003677368164,62.232205390930176,0.0011880992427310746,-0.23133213818073273,-0.23133213818073273,-0.19621944427490234,319,15,31,15.466666666666667,0,0,0.0
4,0.0,0.0,,0.5477001667022705,3.0997997522354126,-0.00296839642208138,-0.25868167229393285,-0.25868167229393285,-0.2757806852926981,171,16,36,15.5,1,85,85.0
19,0.0,0.0,,0.3045501708984375,34.25538408128838,2.349898779449886e-05,-0.09849688519282836,-0.09849688519282836,-0.1068512291329949,142,15,33,11.6,1,18,18.0
1,1.0,0.0,,0.34029996395111084,17.52922835946083,0.0006576289798023706,-0.032093626110493635,-0.032093626110493635,-0.020510924227926112,337,11,54,24.272727272727273,2,14,14.0
3,0.0,0.0,,0.22565007209777832,9.188093423843384,-0.00017485962788592658,-0.045759330610601175,-0.045759330610601175,-0.054943903632785965,120,13,37,19.153846153846153,1,11,11.0
19,0.0,0.0,,0.4882500171661377,5.96875,-0.0011375426076756898,-0.13564440115493218,-0.13564440115493218,-0.20622636753579845,290,17,32,14.0,1,14,14.0
18,1.0,0.0,,0.4035000801086426,1.9891808032989502,-0.00013334778442183128,0.09743736684322357,0.09743736684322357,0.0998089388012886,166,8,93,34.375,0,0,0.0
13,1.0,0.0,,0.09364986419677734,3.8629499673843384,-0.007078784653629966,-0.8118727183809468,-0.8118727183809468,-0.8403252692924632,74,12,36,18.833333333333332,2,114,65.0
23,0.0,0.0,,0.3199000358581543,11.912597894668579,-0.0013903993404409188,-0.06350208764650575,-0.06350208764650575,-0.06599234620714843,33,12,43,18.333333333333332,1,46,46.0
13,0.0,0.0,,0.24175000190734863,6.185702686440454,-0.000659308844758103,-0.1627385087039958,-0.1627385087039958,-0.16377519277994562,314,10,38,22.2,2,72,44.0
4,0.0,0.0,,0.7294001579284668,0.07744979858398438,-0.0007058473034565845,0.3207065761089325,0.3207065761089325,0.3090435862541199,107,16,28,14.6875,0,0,0.0
7,1.0,0.0,,0.15935015678405762,28.387022018432617,0.00027480976039949683,-0.11004762489254735,-0.11004762489254735,-0.10467830989671789,278,15,52,16.466666666666665,1,24,24.0
24,1.0,0.0,,0.17059993743896484,64.87039875984192,-0.010404175704062229,-1.2419625520706177,-1.2419625520706177,-1.2293108701705933,138,9,85,34.0,0,0,0.0
18,1.0,0.0,,0.10634982585906982,3.4175500869750977,-0.0013920359980613202,-0.3063022682980663,-0.3063022682980663,-0.30557485989161903,63,10,44,18.9,2,9,7.5
10,1.0,0.0,,0.5786499977111816,21.788618305964143,-0.0018044246577331813,0.16893084343074083,0.16893084343074083,0.1692559955758972,80,10,44,25.0,1,95,95.0
22,0.0,0.0,,0.2373499870300293,13.980822265148163,0.0005974411252361454,-0.10324789913428598,-0.10324789913428598,-0.10059050732233053,350,19,60,16.05263157894737,2,23,17.0
24,1.0,0.0,,0.19770002365112305,5.616248965263367,-0.000746135760095073,-0.02911613768890125,-0.02911613768890125,-0.03285998075837125,85,15,41,19.933333333333334,1,27,27.0
24,0.0,0.0,,0.4105997085571289,0.5223526954650879,0.0010474431355958938,0.22244268655776978,0.22244268655776978,0.21243460476398468,319,11,114,28.636363636363637,0,0,0.0
25,0.0,0.0,,0.3853611217604742,0.705049991607666,-0.002130921411923328,-0.07346659364486609,-0.07346659364486609,-0.09735758401345515,153,15,38,15.2,2,24,20.5
24,1.0,0.0,,0.29504990577697754,1.2040005922317505,-0.0005882044517454998,0.07450923665898855,0.07450923665898855,0.0626840367381919,110,12,92,24.5,1,27,27.0
4,0.0,0.0,,0.6518001556396484,2.058844804763794,0.0016555470527562658,0.19082193076610565,0.19082193076610565,0.19663719832897186,289,12,42,13.333333333333334,0,0,0.0
26,0.0,0.0,,0.39125001430511475,2.3907999992370605,-0.0012472096952287277,0.1505083845777004,0.1505083845777004,0.15441825879715204,49,14,36,16.571428571428573,1,18,18.0
